50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,0c495363-b96e-428f-baab-0c721c66fa75,2264,,,"[5.0, 36.3]",3857292,50,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,99,Costa Rica,795,['efa29a9b-d48b-479f-847e-4762796fd898'],41,,,,,,,,,,,,,,,,,,Germany,770,00:05:41.859,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,577a83c5-0c9b-459c-b222-9475be8b961e,2338,,,"[7.1, 44.9]",3857292,52,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Pablo Vargas Campos,27163.0,Left Center Back,111,Germany,770,['455648ff-2a56-4ff4-aa20-c99ee14c7d0e'],17,,,,,,,,,,,,,,,,,,Costa Rica,795,00:07:17.197,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,3466fbff-6b7e-4e39-aea2-1fec06f15aa5,2383,,,"[3.3, 27.3]",3857292,53,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bryan Oviedo,5836.0,Left Wing Back,114,Germany,770,['9427737b-e74e-47c9-919f-db6e0e6519ea'],34,,,,,,,,,,,,,,,,,,Costa Rica,795,00:08:34.737,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,ab10420a-dedf-458a-830b-78b192f9186a,2387,,,"[5.4, 47.7]",3857292,54,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Johan Alberto Venegas Ulloa,5595.0,Left Wing,115,Germany,770,['6c4f7e80-d3f0-42f6-830b-837537899d16'],38,,,,,,,,,,,,,,,,,,Costa Rica,795,00:09:38.709,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,e31479c5-2a73-45cb-932c-8830ce5ee107,2561,,,"[11.0, 49.1]",3857292,59,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Óscar Esau Duarte Gaitán,5598.0,Center Back,123,Germany,770,['4b94aca1-9dfc-4a6e-bcd2-4399ac9e3c3e'],45,,,,,,,,,,,,,,,,,,Costa Rica,795,00:14:45.778,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,fdd8b5f9-d0b6-4653-9714-62b552c8e15c,2616,,,"[11.0, 39.5]",3857292,61,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Celso Borges Mora,5582.0,Right Defensive Midfield,128,Germany,770,['e1f75f69-ab0b-469a-b575-dde65620a88d'],30,,,,,,,,,,,,,,,,,,Costa Rica,795,00:16:30.929,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,496d8384-d025-4845-8d87-46973c38c980,2755,,,"[10.7, 55.6]",3857292,65,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar Esau Duarte Gaitán,5598.0,Center Back,137,Germany,770,['256601a7-e376-4234-b457-ff1e7a154c25'],41,,,,,,,,,,,,,,,,,,Costa Rica,795,00:20:41.570,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,f77ae6f3-d39b-4569-8cd1-06583aeec98d,2827,,,"[10.0, 32.9]",3857292,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joshua Kimmich,5579.0,Center Defensive Midfield,142,Costa Rica,795,"['7bc27622-71b4-4f46-9275-a60a6bb70d58', 'b4e91e01-0bbc-4b6d-a25b-d4e45351274a']",5,,,,,,,,,,,,,,,,,,Germany,770,00:24:05.441,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,259d4a79-c844-41dc-b819-b1a12bfd165a,2888,,,"[12.0, 46.2]",3857292,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Óscar Esau Duarte Gaitán,5598.0,Center Back,143,Germany,770,,0,,,,,,,,,,,,,,,,,,Costa Rica,795,00:27:00.112,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,c3bcd95c-c640-49cf-8046-bb3fdb8c04fe,2924,,,"[13.4, 54.8]",3857292,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Youstin Delfin Salas Gómez,132756.0,Right Wing Back,145,Germany,770,,54,,,,,,,,,,,,,,,,,,Costa Rica,795,00:28:54.185,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,52880b1a-aa98-4cc5-a06f-62f95cb1fb76,2956,,,"[9.2, 39.5]",3857292,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,148,Costa Rica,795,['1adeaffe-5c71-4ed2-b676-4d7608f3be2d'],41,,,,,,,,,,,,,,,,,,Germany,770,00:29:41.343,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,10dafe5f-4470-4fa4-9dfa-b175c001aea0,2962,,,"[6.8, 34.7]",3857292,74,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leroy Sané,3053.0,Left Wing Back,148,Costa Rica,795,"['319b5895-3f80-4dc2-9d47-b9e97367e0e3', 'a6efe8d6-7579-413b-9457-513582dd941a']",45,,,,,,,,,,,,,,,,,,Germany,770,00:29:45.516,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,ff315de8-6c7a-4ad8-ac91-843f2d25426c,2972,,,"[10.3, 35.1]",3857292,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Niklas Süle,6322.0,Center Back,149,Costa Rica,795,['e58cc215-f9ef-4f73-a5a0-d28c2fd0c8d0'],6,,,,,,,,,,,,,,,,,,Germany,770,00:30:06.500,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,7a1f78c7-900a-4f3e-b7b5-dc10e7852535,2991,,,"[7.5, 39.8]",3857292,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Óscar Esau Duarte Gaitán,5598.0,Center Back,151,Germany,770,"['61b1876d-823d-4b15-bc90-8ac0b978c86a', 'be2a371a-a5a3-4363-b51d-ba66620c4432']",29,,,,,,,,,,,,,,,,,,Costa Rica,795,00:31:29.516,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,51c830d5-c526-46a3-ae49-b478672463e8,2998,,,"[14.0, 41.4]",3857292,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kendall Jamaal Waston Manley,6328.0,Right Center Back,151,Germany,770,['e5301439-4aa1-4fcb-9e0e-c52bdac05efe'],40,,,,,,,,,,,,,,,,,,Costa Rica,795,00:31:40.795,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,cb82a831-91dd-4780-82b0-c2afcad03ac5,3043,,,"[8.3, 30.7]",3857292,77,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kendall Jamaal Waston Manley,6328.0,Right Center Back,153,Germany,770,"['640a7dfd-7a21-426e-b360-a126dd068275', 'be12fc91-4415-4a4b-b1d4-da017e55f7ea']",51,,,,,,,,,,,,,,,,,,Costa Rica,795,00:32:51.362,Clearance,True
,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,ddac9baf-4ede-4e6e-bf7f-567e894a6312,3047,,,"[9.1, 43.1]",3857292,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Juan Pablo Vargas Campos,27163.0,Left Center Back,154,Germany,770,"['22ab97ec-b60c-495f-9a7c-019e463c04fa', '32fc418a-f299-4a11-bbbd-bcb9f14add40']",18,,,,,,,,,,,,,,,,,,Costa Rica,795,00:33:18.895,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,d91a5401-1799-4ab3-ba25-86f2bbbd90e7,3049,,,"[12.1, 6.2]",3857292,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ronald Alberto Matarrita Ulate,15477.0,Left Wing,154,Germany,770,['648d9524-047f-489e-9b37-f3dbd5072f2b'],23,,,,,,,,,,,,,,,,,,Costa Rica,795,00:33:23.258,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,064536ac-581d-4ff0-8a29-5c23cc273292,3132,,,"[20.0, 55.8]",3857292,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar Esau Duarte Gaitán,5598.0,Center Back,159,Germany,770,['4836f71c-a20f-4c1d-97a6-421104c49032'],21,,,,,,,,,,,,,,,,,,Costa Rica,795,00:35:21.458,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,08a6d067-ff3f-4861-98c8-11331d287e96,3208,,,"[8.1, 42.7]",3857292,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Antonio Rüdiger,3167.0,Left Center Back,162,Costa Rica,795,['35c6a044-2b48-4a52-9367-17aa35f1c469'],46,,,,,,,,,,,,,,,,,,Germany,770,00:36:46.869,Clearance,True
,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,7b974c3a-c861-42d8-9832-ebd5be10f01e,3236,,,"[9.7, 33.3]",3857292,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Juan Pablo Vargas Campos,27163.0,Left Center Back,163,Germany,770,['95384a13-9a8e-4c40-b241-7ee1edc7a39e'],51,,,,,,,,,,,,,,,,,,Costa Rica,795,00:37:51.484,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,76471bd6-c636-419e-8a53-142eaabde2dd,3394,,,"[10.5, 45.2]",3857292,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Óscar Esau Duarte Gaitán,5598.0,Center Back,178,Germany,770,['2e49e5af-3c44-44ec-b43b-f781628e28cc'],17,,,,,,,,,,,,,,,,,,Costa Rica,795,00:42:17.790,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,9f16e414-e6d4-419f-8d2d-65a955e3da74,3404,,,"[12.9, 43.6]",3857292,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Óscar Esau Duarte Gaitán,5598.0,Center Back,178,Germany,770,['d233a5ae-07a6-4c3b-a437-6f71a060c6c5'],31,,,,,,,,,,,,,,,,,,Costa Rica,795,00:42:31.644,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,b7f9be5a-064c-45c1-a89d-ecee6e7b9f12,3490,,,"[12.1, 33.6]",3857292,92,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keylor Navas Gamboa,5597.0,Goalkeeper,180,Germany,770,,4,,,,,,,,,,,,,,,,,,Costa Rica,795,00:47:04.134,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,9d39c726-0cbc-44e3-b489-706aeb5ddf7d,3621,,,"[11.9, 51.5]",3857292,94,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kendall Jamaal Waston Manley,6328.0,Right Center Back,184,Germany,770,,50,,,,,,,,,,,,,,,,,,Costa Rica,795,00:49:50.118,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,33614130-25c4-4a4d-98aa-90b197b5d8b7,3625,,,"[12.4, 37.6]",3857292,94,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juan Pablo Vargas Campos,27163.0,Left Center Back,184,Germany,770,,52,,,,,,,,,,,,,,,,,,Costa Rica,795,00:49:52.899,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,eb58420b-1875-4ba8-94c8-d47707845a61,3663,,,"[29.0, 40.6]",3857292,95,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Antonio Rüdiger,3167.0,Left Center Back,185,Costa Rica,795,"['145d7e46-bdc6-49cc-8066-e707c85a67be', '5b5feca6-43d5-4547-a80c-c8a6a0cce268']",52,,,,,,,,,,,,,,,,,,Germany,770,00:50:52.024,Clearance,True
,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,1b257316-434e-48fe-ab51-25430898ae90,3678,,,"[7.5, 39.5]",3857292,96,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Celso Borges Mora,5582.0,Right Defensive Midfield,186,Germany,770,['38a46e21-b6c5-4206-8114-e7b3aeb48e79'],41,,,,,,,,,,,,,,,,,,Costa Rica,795,00:51:41.781,Clearance,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,31e01066-56b6-417b-a76e-e1d2cc2dbf78,16,,,,3857292,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Celso Borges Mora,5582.0,Right Defensive Midfield,2,Germany,770,,12,,,,,,,,,,,,,,,,,,Costa Rica,795,00:00:12.735,Injury Stoppage,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,698bb614-26a8-4945-909c-deafc0bd5bb9,17,,,,3857292,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Niklas Süle,6322.0,Right Center Back,2,Germany,770,,12,,,,,,,,,,,,,,,,,,Germany,770,00:00:12.764,Injury Stoppage,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0426e7d3-1cf1-4868-b8c6-7fe688ec4b2c,640,,,,3857292,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johan Alberto Venegas Ulloa,5595.0,Center Forward,28,Germany,770,,11,,,,,,,,,,,,,,,,,,Costa Rica,795,00:16:11.612,Injury Stoppage,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5c4e6db9-9382-4880-bbf6-c46b9df4a84b,641,True,,,3857292,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Neuer,5570.0,Goalkeeper,28,Germany,770,,12,,,,,,,,,,,,,,,,,,Germany,770,00:16:12.858,Injury Stoppage,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,da4844a8-efa6-4851-a603-fafdfaf5d2da,2988,,,,3857292,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keylor Navas Gamboa,5597.0,Goalkeeper,150,Germany,770,,57,,,,,,,,,,,,,,,,,,Costa Rica,795,00:30:57.834,Injury Stoppage,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a774a90b-c950-45b8-9403-3b54847397bb,19,,,"[42.5, 27.4]",3857292,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,3,Costa Rica,795,,43,,,,,,,,,,,,,,,,,,Costa Rica,795,00:00:43.729,Referee Ball-Drop,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6881d374-08c4-4e7e-9724-68fef82add56,20,,,"[77.6, 52.7]",3857292,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,4,Germany,770,,43,,,,,,,,,,,,,,,,,,Germany,770,00:00:43.905,Referee Ball-Drop,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fb21fbce-3858-4638-82a1-80a0bac30f54,642,,,"[12.0, 36.5]",3857292,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,29,Germany,770,,32,,,,,,,,,,,,,,,,,,Germany,770,00:16:32.156,Referee Ball-Drop,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b085543f-2b8e-42b9-a970-7842c4453b06,643,,,"[108.1, 43.6]",3857292,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,,,,30,Costa Rica,795,,32,,,,,,,,,,,,,,,,,,Costa Rica,795,00:16:32.206,Referee Ball-Drop,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,bb2dc7db-891e-4a14-b20a-bf9ef808b550,22,,,"[10.7, 39.1]",3857292,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Keylor Navas Gamboa,5597.0,Goalkeeper,5,Costa Rica,795,,47,,,,,,,,,,,,,,,,,,Costa Rica,795,00:00:47.610,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5d60615e-6773-4356-96c1-346630aa986f,33,,,"[41.4, 13.9]",3857292,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,İlkay Gündoğan,10287.0,Left Defensive Midfield,6,Germany,770,['04c0579a-52a9-443d-b09a-ef7a8eaf13b2'],12,,,,,,,,,,,,,,,,,,Germany,770,00:01:12.647,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cb87d42e-78cf-429d-b424-b635bdd5975c,69,,,"[15.8, 48.4]",3857292,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Keysher Fuller Spence,130185.0,Right Wing Back,7,Germany,770,['dc211e74-7d9b-4184-84c8-ccfbfe086014'],46,,,,,,,,,,,,,,,,,,Costa Rica,795,00:02:46.849,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e1cac810-389c-424f-ba35-7ff81af2877b,75,,,"[45.4, 30.9]",3857292,2,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,David Raum,12034.0,Left Back,7,Germany,770,,53,,,,,,,,,,,,,,,,,,Germany,770,00:02:53.142,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,3d59484c-b88c-4d0e-b178-eea8b237681c,113,,,"[22.6, 52.5]",3857292,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Celso Borges Mora,5582.0,Right Defensive Midfield,7,Germany,770,['15a3743a-edf4-4e12-a49e-3478bbc647bf'],27,,,,,,,,,,,,,,,,,,Costa Rica,795,00:03:27.890,Ball Recovery,
,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e1434c76-48e9-4237-8abe-c05a8a660930,131,,,"[21.5, 57.0]",3857292,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Keysher Fuller Spence,130185.0,Right Wing Back,8,Germany,770,['7d546a66-df3d-4bb1-a454-649e6d8bf328'],54,,,,,,,,,,,,,,,,,,Costa Rica,795,00:03:54.867,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d05810c2-c319-4bcc-b39f-63bd43d2d4d8,151,,,"[9.2, 52.6]",3857292,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joel Nathaniel Campbell Samuels,5581.0,Right Wing,9,Costa Rica,795,['b0ee66fe-1e26-4801-b6f2-9b1459f8af85'],59,,,,,,,,,,,,,,,,,,Costa Rica,795,00:04:59.259,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b23ab931-f8e4-44ec-a9fa-8d91b172c856,158,,,"[103.3, 20.2]",3857292,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jamal Musiala,39565.0,Center Attacking Midfield,10,Germany,770,,31,,,,,,,,,,,,,,,,,,Germany,770,00:05:31.994,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e4022ed9-b0d0-436a-b6f6-15659762d57c,210,,,"[46.2, 10.3]",3857292,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antonio Rüdiger,3167.0,Left Center Back,11,Germany,770,,32,,,,,,,,,,,,,,,,,,Germany,770,00:06:32.581,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9e134d16-5166-4d78-bd06-7fcc2fab021b,250,,,"[4.4, 12.1]",3857292,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Bryan Oviedo,5836.0,Left Wing Back,11,Germany,770,['8feb3aea-c7ef-45a6-8610-1c3d87269cd2'],0,,,,,,,,,,,,,,,,,,Costa Rica,795,00:07:00.061,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f2134eb3-905d-402f-83ea-9d91cbf37b39,286,,,"[22.6, 22.1]",3857292,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Óscar Esau Duarte Gaitán,5598.0,Center Back,14,Costa Rica,795,['1c0459d3-659a-4c1b-9bc0-620aa4777a9a'],31,,,,,,,,,,,,,,,,,,Costa Rica,795,00:08:31.536,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,45ebf350-28c3-4f62-a5a9-043bd8fd3ae9,289,,,"[44.6, 55.9]",3857292,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,15,Germany,770,['9373b5d0-9e6d-48b3-8d0a-7956fe6da028'],38,,,,,,,,,,,,,,,,,,Germany,770,00:08:38.344,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c7bb1e9b-57a5-40c7-b669-04cbcb0e8ec8,310,,,"[12.6, 20.3]",3857292,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Keylor Navas Gamboa,5597.0,Goalkeeper,16,Costa Rica,795,,3,,,,,,,,,,,,,,,,,,Costa Rica,795,00:09:03.618,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7ce936a1-c13b-4717-9c4a-96543caef1a1,362,,,"[20.2, 5.6]",3857292,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,19,Germany,770,['4637efc0-aa30-41f2-92dd-62f52f30d906'],40,,,,,,,,,,,,,,,,,,Germany,770,00:10:40.121,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,aef047e7-7146-4ae9-81c8-5f21a351ad45,421,,,"[15.8, 20.8]",3857292,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Pablo Vargas Campos,27163.0,Left Center Back,21,Costa Rica,795,['817bdd94-adc1-4774-9c28-88ac8d8edd30'],47,,,,,,,,,,,,,,,,,,Costa Rica,795,00:11:47.074,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c32edf7d-5b0d-4e7a-89aa-42a93e8ebdaf,463,,,"[61.8, 30.2]",3857292,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,22,Germany,770,,24,,,,,,,,,,,,,,,,,,Germany,770,00:12:24.325,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,dbf755a8-e2cc-403a-9c18-3b223348216f,541,,,"[43.6, 39.7]",3857292,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Joel Nathaniel Campbell Samuels,5581.0,Right Wing,25,Germany,770,,30,,,,,,,,,,,,,,,,,,Costa Rica,795,00:14:30.025,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4c2b0f1f-e28b-4873-ba7e-af25f81ec4ef,607,,,"[48.3, 56.2]",3857292,15,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Celso Borges Mora,5582.0,Right Defensive Midfield,27,Costa Rica,795,['d4fb450d-e4bf-4167-82cb-76583ef3dab5'],33,,,,,,,,,,,,,,,,,,Costa Rica,795,00:15:33.910,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1761b275-5de5-44b2-ada2-8062f19f1719,644,,,"[13.4, 36.0]",3857292,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Neuer,5570.0,Goalkeeper,31,Germany,770,,33,,,,,,,,,,,,,,,,,,Germany,770,00:16:33.274,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8cc8d5ac-8d09-4578-8813-435be19caa32,668,,,"[24.2, 23.4]",3857292,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Pablo Vargas Campos,27163.0,Left Center Back,32,Costa Rica,795,['5fe03a44-13d3-41de-a58d-ca21862197be'],0,,,,,,,,,,,,,,,,,,Costa Rica,795,00:17:00.149,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,64948bd6-d494-48e6-99ed-71a21c1598ef,711,,,"[73.2, 35.9]",3857292,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Brandon Aguilera Zamora,108340.0,Left Wing,33,Costa Rica,795,,8,,,,,,,,,,,,,,,,,,Costa Rica,795,00:18:08.232,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c2456869-d5f1-4fae-b7db-4c8b69fdf253,749,,,"[24.4, 30.2]",3857292,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Keylor Navas Gamboa,5597.0,Goalkeeper,35,Costa Rica,795,['605c995d-573d-4deb-9204-d8099cf7d7e2'],6,,,,,,,,,,,,,,,,,,Costa Rica,795,00:19:06.691,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,fa221e32-b92d-4be7-9041-f7c32eab7c4b,800,,,"[1.9, 45.7]",3857292,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Keylor Navas Gamboa,5597.0,Goalkeeper,38,Germany,770,,35,,,,,,,,,,,,,,,,,,Costa Rica,795,00:20:35.600,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,50b42b58-0c6b-4aa2-91f7-f5d3dec28975,845,,,"[49.5, 18.5]",3857292,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johan Alberto Venegas Ulloa,5595.0,Center Forward,40,Costa Rica,795,,31,,,,,,,,,,,,,,,,,,Costa Rica,795,00:21:31.062,Ball Recovery,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,bce55dd9-3f03-4a0c-a516-eb6e23772c95,915,,,"[98.9, 59.9]",3857292,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leroy Sané,3053.0,Right Wing,42,Germany,770,['03e4f769-25a5-4b75-9869-d152985016bc'],41,,,,,,,,,,,,,,,,,,Germany,770,00:22:41.372,Ball Recovery,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cb45a422-f5cb-4a87-af5f-5d970bb1afbb,919,,,"[91.0, 62.9]",3857292,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joshua Kimmich,5579.0,Right Back,42,Germany,770,,42,,,,,,,,,,,,,,,,,,Germany,770,00:22:42.457,Ball Recovery,
