50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.653978,,,,,,,,,,,,9a88c509-958f-470e-bee6-6f3e332d5352,148,,"[33.4, 44.4]",3857277,3,,,,1.5783434,,Left Foot,,,,"[33.2, 70.9]",Ground Pass,,26.500755,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,9,Morocco,788,['227221a1-66de-4e79-90df-37377b730239'],3,,,,,,,,,,,,,,,,Morocco,788,00:03:03.368,Pass,
,,,,,,,,,,,,,,,,,,0.752077,,,,,,,,,,,,2143babc-0743-4dfa-8a04-26e6e5c70b61,151,,"[33.4, 72.7]",3857277,3,,,,0.17324567,,Right Foot,,,,"[45.4, 74.8]",Ground Pass,,12.182364,,,,Azzedine Ounahi,46258.0,,,,,,1,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,9,Morocco,788,['b8c2b6be-0fbb-470b-a4b9-6388fbfc3254'],5,,,,,,,,,,,,,,,,Morocco,788,00:03:05.795,Pass,
,,,,,,,,,,,,,,,,,,1.087954,,,,,,,,,,,,1e418ac1-4919-410f-b26e-656c1d48c048,155,,"[46.0, 73.5]",3857277,3,,,,-0.9786096,,Right Foot,,,,"[49.7, 68.0]",Ground Pass,,6.6287255,,,,Achraf Hakimi Mouh,5245.0,,,,,,1,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,9,Morocco,788,"['916f1c6b-5a31-408d-86da-d72f0ccf32af', 'bee01c60-51e1-491c-9155-1e763712f819']",7,,,,,,,,,,,,,,,,Morocco,788,00:03:07.114,Pass,True
,,,,,,,,,,,,,,,,,,0.63721,,,,,,,,,,,,41b4cb42-c63a-4147-8fd5-ef6730c10171,158,,"[50.5, 68.0]",3857277,3,,,,0.35344023,,Right Foot,,,,"[60.8, 71.8]",Ground Pass,,10.978616,,Incomplete,,Hakim Ziyech,5237.0,,,,,,1,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,9,Morocco,788,"['c6c29ccd-d1a2-4c7d-8f05-c5bddfc84cdc', 'd1af3dfd-b58c-4ca1-b967-0ee2afba00ba']",8,,,,,,,,,,,,,,,,Morocco,788,00:03:08.378,Pass,
,,,,,,,,,,,,,,,,,,0.722342,,,,,,,,,,,,5e7b7c52-8a27-4781-918f-3179ea35ab1e,163,,"[67.2, 29.9]",3857277,3,,,,1.5004001,,Right Foot,,,,"[68.3, 45.5]",Ground Pass,,15.638734,,,,Nikola Vlašić,3441.0,,,,,,1,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,10,Croatia,785,['72882758-6e3f-4cb3-8704-64ecd53d88a2'],12,,,,,,,,,,,,,,,,Croatia,785,00:03:12.940,Pass,
,,,,,,,,,,,,,,,,,,1.21688,,,,,,,,,,,,5f6da1e2-b562-4fae-afed-e709d443ca9b,166,,"[69.6, 71.8]",3857277,3,,,,-2.5502288,,Left Foot,,,,"[55.9, 62.6]",Ground Pass,,16.502424,,,,Dejan Lovren,3471.0,,,,,,1,Regular Play,Nikola Vlašić,3441.0,Right Wing,10,Croatia,785,['e737388b-9403-4796-ade2-6de3709b166a'],18,,,,,,,,,,,,,,,,Croatia,785,00:03:18.753,Pass,
,,,,,,,,,,,,,,,,,,1.500727,,,,,,,,,,,,3f992796-6fd7-4ec0-817b-00d169e30638,169,,"[55.0, 60.7]",3857277,3,,,,-1.661142,,Right Foot,,,,"[52.4, 32.0]",Ground Pass,,28.81753,,,,Joško Gvardiol,33018.0,,,,,,1,Regular Play,Dejan Lovren,3471.0,Right Center Back,10,Croatia,785,['fd8424d9-f755-4e4c-9371-fd802be7dc08'],21,,,,,,,,,,,,,,,,Croatia,785,00:03:21.238,Pass,
,,,,,,,,,,,,,,,,,,1.035808,,,,,,,,,,,,1bb5acd7-0838-4ff8-a4ce-8209734330b1,172,,"[53.9, 29.5]",3857277,3,,,,-0.7305083,,Right Foot,,,,"[58.7, 25.2]",Ground Pass,,6.4443774,,,,Mateo Kovačić,5456.0,,,,,,1,Regular Play,Joško Gvardiol,33018.0,Left Center Back,10,Croatia,785,['ec3974cb-b32d-47d7-aa29-12c48fa3fcea'],25,,,,,,,,,,,,,,,,Croatia,785,00:03:25.139,Pass,
,,,,,,,,,,,,,,,,,,1.017646,,,,,,,,,,,,018cb1ae-0365-4830-8e18-78214f2d6849,175,,"[59.7, 22.8]",3857277,3,,,,-1.314171,,Right Foot,,,,"[63.4, 8.7]",Ground Pass,,14.57738,,,,Ivan Perišić,5474.0,,,,,,1,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,10,Croatia,785,['bf25e6c8-a165-45d9-82c5-76f7627cae99'],27,,,,,,,,,,,,,,,,Croatia,785,00:03:27.422,Pass,
,,,,,,,,,,,,,,,,,,1.080598,,,,,,,,,,,,6f692145-2628-4849-a2ec-a7a4f0075a6a,179,,"[62.7, 8.9]",3857277,3,,,,2.6395843,,Right Foot,,,,"[44.3, 19.0]",Ground Pass,,20.98976,,,,Joško Gvardiol,33018.0,,,,,,1,Regular Play,Ivan Perišić,5474.0,Left Wing,10,Croatia,785,"['2953f4ad-65f4-4773-ae2e-db126ef11e98', '3ddd95d0-3392-428a-aef5-33fe9b661dfe']",30,,,,,,,,,,,,,,,,Croatia,785,00:03:30.200,Pass,True
,,,,,,,,,,,,,,,,,,1.640183,,,,,,,,,,,,f8bd1a72-e8e0-426a-b042-083660f91262,182,,"[44.3, 19.0]",3857277,3,,,,1.5935844,,Left Foot,,,,"[43.5, 54.1]",Ground Pass,,35.109116,,,,Dejan Lovren,3471.0,,,,,,1,Regular Play,Joško Gvardiol,33018.0,Left Center Back,10,Croatia,785,['52d7a840-c4a5-4fed-8d79-1951b7e8291d'],32,,,,,,,,,,,,,,,,Croatia,785,00:03:32.140,Pass,
,,,,,,,,,,,,,,,,,,1.254271,,,,,,,,,,,,f7cf3964-00b9-453e-9f36-26aa0b5c2700,185,,"[55.4, 61.1]",3857277,3,,,,0.67414284,,Right Foot,,,,"[75.8, 77.4]",Ground Pass,,26.112257,,,,Josip Juranović,29163.0,,,,,,1,Regular Play,Dejan Lovren,3471.0,Right Center Back,10,Croatia,785,['3f81d8c6-745f-4ea9-a5b9-e83408ce9a28'],36,,,,,,,,,,,,,,,,Croatia,785,00:03:36.109,Pass,
,,,,,,,,,,,,,,,,,,0.374833,,,,,,,,,,,,8a2a5637-5d4a-4a35-8743-be5663cd6113,188,,"[78.8, 77.8]",3857277,3,,,,-0.20749623,,Right Foot,,,,"[82.6, 77.0]",Ground Pass,,3.8832977,,Incomplete,,Nikola Vlašić,3441.0,,,,,,1,Regular Play,Josip Juranović,29163.0,Right Back,10,Croatia,785,"['2cc11709-f09f-4b4a-8342-9e9317c744c0', 'db369ef6-36de-4086-a7b9-94044881ca57']",38,,,,,,,,,,,,,,,,Croatia,785,00:03:38.245,Pass,
,,,,,,,,,,,,,,,,,,1.359728,,,,,,,,,,,,41c4c0a9-b0d1-465c-8f58-61595cc67170,191,,"[79.4, 80.0]",3857277,3,,,,-2.992493,,,,,,"[56.1, 76.5]",Low Pass,,23.561409,,,,Dejan Lovren,3471.0,,,,,Throw-in,1,From Throw In,Josip Juranović,29163.0,Right Back,11,Croatia,785,['293c0a70-6db6-41d7-a401-462d0bac3bb3'],47,,,,,,,,,,,,,,,,Croatia,785,00:03:47.949,Pass,
,,,,,,,,,,,,,,,,,,0.997426,,,,,,,,,,,,ff9df20f-4d87-4a93-a9d7-2707e240e4e4,194,,"[56.1, 76.5]",3857277,3,,,,0.112565614,,Right Foot,,,,"[67.6, 77.8]",Ground Pass,,11.573245,,,,Marcelo Brozović,5469.0,,,,,,1,From Throw In,Dejan Lovren,3471.0,Right Center Back,11,Croatia,785,['5f513512-0939-46a0-b243-d08a54d6f0ac'],51,,,,,,,,,,,,,,,,Croatia,785,00:03:51.348,Pass,
,,,,,,,,,,,,,,,,,,1.189967,,,,,,,,,,,,1d25c2e1-3467-4bb8-8a26-d0df4542bb5a,198,,"[70.6, 76.1]",3857277,3,,,,-2.5294402,,Right Foot,,,,"[61.2, 69.5]",Ground Pass,,11.485643,,,,Dejan Lovren,3471.0,,,,,,1,From Throw In,Marcelo Brozović,5469.0,Center Defensive Midfield,11,Croatia,785,"['0f573b22-ad2f-4b2b-a024-b509bf7a01d2', 'a6167d24-6a3d-4cd8-8b89-d13a7f4d631d']",56,,,,,,,,,,,,,,,,Croatia,785,00:03:56.404,Pass,True
,,,,,,,,,,,,,,,,,,1.115499,,,,,,,,,,,,9b43d6b7-1ee9-4cf7-a7dc-1ce11718885e,201,,"[56.9, 66.5]",3857277,3,,,,-1.6250561,,Left Foot,,,,"[55.2, 35.2]",Ground Pass,,31.346132,,,,Joško Gvardiol,33018.0,,,,,,1,From Throw In,Dejan Lovren,3471.0,Right Center Back,11,Croatia,785,"['5ef3b62b-2313-490e-9071-32d97190f6ea', 'a6167d24-6a3d-4cd8-8b89-d13a7f4d631d']",59,,,,,,,,,,,,,,,,Croatia,785,00:03:59.596,Pass,True
,,,,,,,,,,,,,,,,,,2.882259,,,,,,,,,,,,d5acd050-86c9-44f9-9401-495ea0fef9c4,205,,"[55.2, 29.0]",3857277,4,,,,-0.27705556,,Left Foot,,,,"[108.3, 13.9]",High Pass,,55.205254,,,,Ivan Perišić,5474.0,,,,,,1,From Throw In,Joško Gvardiol,33018.0,Left Center Back,11,Croatia,785,"['474f4efb-d328-4ab9-b4e3-e4da6ce7cd99', '53d6afd1-1200-4e83-8ae8-f64298024fec']",2,,,,,,,,,,,,,,,,Croatia,785,00:04:02.399,Pass,True
,,,,,,,,,,,,,,,,,,0.532355,,,,,,,,,,,,8bd4ae18-84b4-4362-b131-c7232776b95b,209,,"[108.1, 4.9]",3857277,4,,,,-2.6392903,,Right Foot,,,,"[101.0, 1.0]",Ground Pass,,8.100617,,Out,,,,,,,,,1,From Throw In,Ivan Perišić,5474.0,Left Wing,11,Croatia,785,,8,,,,,,,,,,,,,,,,Croatia,785,00:04:08.680,Pass,
,,,,,,,,,,,,,,,,,,0.948119,,,,,,,,,,,,077859e2-b65b-471f-8c56-22ec74074bd6,210,,"[21.9, 80.0]",3857277,4,,,,-1.259798,,,,,,"[25.5, 68.8]",Low Pass,,11.764353,,,,Azzedine Ounahi,46258.0,,,,,Throw-in,1,From Throw In,Achraf Hakimi Mouh,5245.0,Right Back,12,Morocco,788,['f17339a7-97de-4ffb-9be3-8cb44c999a66'],23,,,,,,,,,,,,,,,,Morocco,788,00:04:23.309,Pass,
,,,,,,,,,,,,,,,,,,1.968546,,,,,,,,,,,,d0b89e50-a44e-475a-b1aa-f7433eeb919f,215,,"[91.6, 18.3]",3857277,4,,,,0.8116094,,Right Foot,,,,"[104.6, 32.0]",Ground Pass,,18.886238,,Incomplete,,Andrej Kramarić,5460.0,,,,,Recovery,1,From Throw In,Mateo Kovačić,5456.0,Left Center Midfield,12,Morocco,788,"['89bb8c86-a256-4da3-898e-8999e272b03e', 'a27783f0-06b6-4eda-a7ef-c529e57e0b43', 'be197f24-53e5-4101-81e3-a1eee8fac80b']",25,,,,,,,,,,,,,,,,Croatia,785,00:04:25.819,Pass,True
,,,,,,,,,,,,,,,,,,1.168057,,,,,,,,,,,,26350560-8982-46f4-a37b-b7ec2cc06428,218,,"[120.0, 0.1]",3857277,5,,,,2.3094995,,Right Foot,,,,"[114.9, 5.7]",Ground Pass,,7.574299,,,,Luka Modrić,5463.0,,,,,Corner,1,From Corner,Mateo Kovačić,5456.0,Left Center Midfield,13,Croatia,785,['a0be58d0-9e00-4558-b4a7-294cc098fb60'],10,,,,,,,,,,,,,,,,Croatia,785,00:05:10.900,Pass,
,,,,,,,,,,,,,,,,,,2.163936,,,,,,,,,,,,d163cde5-004d-44c5-8c1c-ad0e38baefc0,221,,"[114.9, 5.7]",3857277,5,,,,1.83744,,Right Foot,True,,,"[103.1, 48.9]",High Pass,,44.782585,,,,Joško Gvardiol,33018.0,,True,,,,1,From Corner,Luka Modrić,5463.0,Right Center Midfield,13,Croatia,785,['4c139c57-bcff-493e-ab10-37dedd936382'],12,,,,,,,,,,,,,,,,Croatia,785,00:05:12.097,Pass,
,,,,,,,,,,,,,,,,,,1.110277,,,,,,,,,,,,37f8724d-6925-46cd-9464-226e62cc5d77,223,,"[103.6, 49.4]",3857277,5,,,,-0.7500147,,Head,,,,"[115.3, 38.5]",High Pass,,15.9906225,,Incomplete,,Dejan Lovren,3471.0,,,,,,1,From Corner,Joško Gvardiol,33018.0,Left Center Back,13,Croatia,785,"['90dd5ae9-791f-47aa-a2c1-19794ddaa3f1', 'b556b317-7e06-4b81-b04b-5ff0ce6ca011']",14,,,,,,,,,,,,,,,,Croatia,785,00:05:14.261,Pass,
,,,,,,,,,,,,,,,,,,0.072795,,,,,,,,,,,,355592b8-b3de-47f0-b301-90b93818387a,236,,"[105.9, 34.8]",3857277,5,,,,1.6614562,,Right Foot,,,,"[105.7, 37.0]",Ground Pass,,2.209072,,Incomplete,,,,,,,,,1,From Corner,Mateo Kovačić,5456.0,Left Center Midfield,13,Croatia,785,"['c0b97050-7cf0-4039-a746-a9faf708b909', 'c77d7240-896e-46f1-988b-80dcf719f409', 'fc65e949-c941-4885-a552-13ffe91bc1b6']",23,,,,,,,,,,,,,,,,Croatia,785,00:05:23.575,Pass,True
,,,,,,,,,,,,,,,,,,2.675893,,,,,,,,,,,,99c3f256-ce7e-4f8c-80f3-339090d136d2,240,,"[93.5, 38.2]",3857277,5,,,,-2.4956346,,Right Foot,,,,"[80.5, 28.4]",Ground Pass,,16.280048,,,,Marcelo Brozović,5469.0,,,,,,1,From Corner,Luka Modrić,5463.0,Right Center Midfield,13,Croatia,785,['5a3389fb-d66e-4d1e-9518-29e36440c6d7'],27,,,,,,,,,,,,,,,,Croatia,785,00:05:27.265,Pass,
,,,,,,,,,,,,,,,,,,0.663639,,,,,,,,,,,,c4a6863e-970a-4361-a885-51f91abf01dd,244,,"[66.1, 18.6]",3857277,5,,,,2.6470668,,Right Foot,,,,"[55.9, 24.1]",Ground Pass,,11.588356,,,,Joško Gvardiol,33018.0,,,,,,1,From Corner,Marcelo Brozović,5469.0,Center Defensive Midfield,13,Croatia,785,"['63f3499d-c8c2-4c7c-ae9a-b2271e2148e6', 'a3703bed-b9ee-41ba-b08d-99fa4714c16d']",31,,,,,,,,,,,,,,,,Croatia,785,00:05:31.685,Pass,True
,,,,,,,,,,,,,,,,,,1.017068,,,,,,,,,,,,ac7977a7-2ad0-4c9b-9f96-94cbeb895dbe,247,,"[32.8, 25.8]",3857277,5,,,,-0.0145975035,,Right Foot,,,,"[46.5, 25.6]",Ground Pass,,13.70146,,,,Mateo Kovačić,5456.0,,,,,,1,From Corner,Joško Gvardiol,33018.0,Left Center Back,13,Croatia,785,['986a0450-542d-48cc-bf62-1ae5b4f4eb86'],39,,,,,,,,,,,,,,,,Croatia,785,00:05:39.542,Pass,
,,,,,,,,,,,,,,,,,,0.854122,,,,,,,,,,,,8ff12570-d392-4780-a4e6-a0455ac89a89,250,,"[45.6, 25.6]",3857277,5,,,,-3.029027,,Right Foot,,,,"[34.1, 24.3]",Ground Pass,,11.573245,,,,Joško Gvardiol,33018.0,,,,,,1,From Corner,Mateo Kovačić,5456.0,Left Center Midfield,13,Croatia,785,['eb427fa9-3645-418e-b26d-95f52bc2bc86'],40,,,,,,,,,,,,,,,,Croatia,785,00:05:40.826,Pass,
,,,,,,,,,,,,,,,,,,1.1379,,,,,,,,,,,,a9c61596-e8da-46c8-9638-006c290e9305,253,,"[34.1, 24.6]",3857277,5,,,,-0.9675665,,Right Foot,,,,"[40.3, 15.6]",Ground Pass,,10.928861,,,,Marcelo Brozović,5469.0,,,,,,1,From Corner,Joško Gvardiol,33018.0,Left Center Back,13,Croatia,785,['b2133de1-48e5-48e7-8c07-b64d6e2378cd'],42,,,,,,,,,,,,,,,,Croatia,785,00:05:42.495,Pass,
,,,,,,,,,,,,,,,,,,0.752426,,,,,,,,,,,,4e15aab4-de2a-4e32-a4fb-9cec187b3b2c,256,,"[40.3, 15.1]",3857277,5,,,,1.6250907,,Right Foot,,,,"[39.8, 24.3]",Ground Pass,,9.213577,,,,Mateo Kovačić,5456.0,,,,,,1,From Corner,Marcelo Brozović,5469.0,Center Defensive Midfield,13,Croatia,785,['ca570dc4-d1a7-4a93-a7e7-c59f4f48c40b'],44,,,,,,,,,,,,,,,,Croatia,785,00:05:44.567,Pass,
,,,,,,,,,,,,,,,,,,1.424444,,,,,,,,,,,,fe622635-1950-4861-a01e-f46e70f0237c,259,,"[39.8, 24.3]",3857277,5,,,,1.6019146,,Right Foot,,,,"[39.0, 50.0]",Ground Pass,,25.712448,,,,Luka Modrić,5463.0,,,,,,1,From Corner,Mateo Kovačić,5456.0,Left Center Midfield,13,Croatia,785,['87db5fcc-5da2-4720-9e2c-65b981e5856d'],46,,,,,,,,,,,,,,,,Croatia,785,00:05:46.986,Pass,
,,,,,,,,,,,,,,,,,,1.070925,,,,,,,,,,,,9e75f195-689b-4164-bc09-fafd539965f9,262,,"[38.5, 51.3]",3857277,5,,,,-0.97219807,,Right Foot,,,,"[50.3, 34.0]",Ground Pass,,20.941109,,,,Marcelo Brozović,5469.0,,,,,,1,From Corner,Luka Modrić,5463.0,Right Center Midfield,13,Croatia,785,['9a479607-4889-4893-9435-e2e478b5f166'],51,,,,,,,,,,,,,,,,Croatia,785,00:05:51.587,Pass,
,,,,,,,,,,,,,,,,,,1.136279,,,,,,,,,,,,b3f592d7-12c6-4276-9964-38e2a28c965c,264,,"[50.1, 34.0]",3857277,5,,,,2.2750335,,Right Foot,,,,"[40.5, 45.3]",Ground Pass,,14.827339,,,,Luka Modrić,5463.0,,,,,,1,From Corner,Marcelo Brozović,5469.0,Center Defensive Midfield,13,Croatia,785,['04a6cb7e-d749-4158-afd7-687ade6800f2'],52,,,,,,,,,,,,,,,,Croatia,785,00:05:52.658,Pass,
,,,,,,,,,,,,,,,,,,1.592352,,,,,,,,,,,,51526862-0980-4656-8d65-8db3b35d7ccb,267,,"[40.0, 45.3]",3857277,5,,,,-1.0962201,,Right Foot,,,,"[58.7, 8.9]",Ground Pass,,40.92249,,,,Borna Sosa,12625.0,,,,,,1,From Corner,Luka Modrić,5463.0,Right Center Midfield,13,Croatia,785,['eab926ea-b200-4774-bc92-918c7ef9e249'],55,,,,,,,,,,,,,,,,Croatia,785,00:05:55.301,Pass,
,,,,,,,,,,,,,,,,,,0.790101,,,,,,,,,,,,2a513a56-2427-4684-abc4-ea7c8000b14b,270,,"[58.7, 8.9]",3857277,5,,,,1.6041173,,Left Foot,,,,"[58.4, 17.9]",Ground Pass,,9.004998,,,,Mateo Kovačić,5456.0,,,,,,1,From Corner,Borna Sosa,12625.0,Left Back,13,Croatia,785,['b582d788-8f2a-40d8-a995-537da196ad6b'],58,,,,,,,,,,,,,,,,Croatia,785,00:05:58.243,Pass,
,,,,,,,,,,,,,,,,,,1.346269,,,,,,,,,,,,acd6d4da-306c-4624-91ef-24197a2c626d,274,,"[59.1, 17.1]",3857277,5,,,,2.9121299,,Right Foot,,,,"[45.4, 20.3]",Ground Pass,,14.06876,,,,Joško Gvardiol,33018.0,,,,,,1,From Corner,Mateo Kovačić,5456.0,Left Center Midfield,13,Croatia,785,"['4abb9465-9a18-473e-ba7f-6780c205de3f', 'd472f130-d2aa-4754-bc03-670041add89b']",59,,,,,,,,,,,,,,,,Croatia,785,00:05:59.112,Pass,True
,,,,,,,,,,,,,,,,,,0.996811,,,,,,,,,,,,7037c9a1-4647-46da-bcd3-a01754c5e013,277,,"[45.4, 20.3]",3857277,6,,,,1.5820953,,Left Foot,,,,"[45.2, 38.0]",Ground Pass,,17.70113,,,,Luka Modrić,5463.0,,,,,,1,From Corner,Joško Gvardiol,33018.0,Left Center Back,13,Croatia,785,['2a871c48-d0ca-41d5-ac2f-c6b735336bbe'],1,,,,,,,,,,,,,,,,Croatia,785,00:06:01.408,Pass,
,,,,,,,,,,,,,,,,,,1.056975,,,,,,,,,,,,474377f0-3b8a-475c-8fce-8794ac5c9917,280,,"[51.2, 42.9]",3857277,6,,,,-1.855374,,Right Foot,,,,"[46.9, 28.2]",Ground Pass,,15.316005,,,,Joško Gvardiol,33018.0,,,,,,1,From Corner,Luka Modrić,5463.0,Right Center Midfield,13,Croatia,785,['404c83ec-36c1-4211-b50b-15885928bdcb'],6,,,,,,,,,,,,,,,,Croatia,785,00:06:06.719,Pass,
,,,,,,,,,,,,,,,,,,1.122298,,,,,,,,,,,,3efd53ea-6e94-49fd-b1fd-58771022b862,283,,"[46.9, 28.2]",3857277,6,,,,-1.069532,,Left Foot,,,,"[50.9, 20.9]",Ground Pass,,8.324061,,,,Mateo Kovačić,5456.0,,,,,,1,From Corner,Joško Gvardiol,33018.0,Left Center Back,13,Croatia,785,['135860cf-b8b1-4218-b7c8-081ba9ba274c'],9,,,,,,,,,,,,,,,,Croatia,785,00:06:09.226,Pass,
,,,,,,,,,,,,,,,,,,1.201701,,,,,,,,,,,,471b1fd4-a993-4fe6-8bd0-9d051afd898f,286,,"[50.9, 20.9]",3857277,6,,,,1.7539071,,Right Foot,,,,"[46.9, 42.5]",Ground Pass,,21.967249,,,,Luka Modrić,5463.0,,,,,,1,From Corner,Mateo Kovačić,5456.0,Left Center Midfield,13,Croatia,785,['d97055b1-3283-4069-9ec1-dad8d073de91'],12,,,,,,,,,,,,,,,,Croatia,785,00:06:12.639,Pass,
,,,,,,,,,,,,,,,,,,0.836489,,,,,,,,,,,,2e8975c4-4f33-469e-82bf-d8ce33919bca,289,,"[49.9, 23.7]",3857277,6,,,,-0.4636476,,Right Foot,,,,"[68.7, 14.3]",Low Pass,,21.01904,,,,Ivan Perišić,5474.0,,,,,,1,From Corner,Luka Modrić,5463.0,Right Center Midfield,13,Croatia,785,['dc21b2bf-6a00-4348-991e-d8f8d3be1ef9'],18,,,,,,,,,,,,,,,,Croatia,785,00:06:18.663,Pass,
,,,,,,,,,,,,,,,,,,0.502563,,,,,,,,,,,,e65b8aae-8d7b-4985-aa92-7b5e1ddccec5,293,,"[59.7, 60.0]",3857277,6,,,,1.0135008,,Left Foot,,,,"[64.0, 66.9]",Low Pass,,8.130191,,,,Azzedine Ounahi,46258.0,,,,,Recovery,1,Regular Play,Hakim Ziyech,5237.0,Right Midfield,14,Morocco,788,['108b2ec7-c4a4-44f1-a0b4-29259542ecbc'],21,,,,,,,,,,,,,,,,Morocco,788,00:06:21.213,Pass,
,,,,,,,,,,,,,,,,,,0.323084,,,,,,,,,,,,e08aa5c1-b386-4d0b-a12a-51b394d5f8a6,296,,"[62.7, 67.1]",3857277,6,,,,-2.598403,,Right Foot,,,,"[57.4, 63.9]",Ground Pass,,6.1911225,,,,Hakim Ziyech,5237.0,,,,,,1,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,14,Morocco,788,['975114bb-4ad1-42b2-9555-70222ad8b0b6'],22,,,,,,,,,,,,,,,,Morocco,788,00:06:22.934,Pass,
,,,,,,,,,,,,,,,,,,0.158023,,,,,,,,,,,,b7cfb5c9-6f41-4513-8d45-584f7fec9578,299,,"[63.6, 74.2]",3857277,6,,,,-0.5543075,,Left Foot,,,,"[65.7, 72.9]",Ground Pass,,2.4698179,,Incomplete,,Achraf Hakimi Mouh,5245.0,,,,,,1,Regular Play,Hakim Ziyech,5237.0,Right Midfield,14,Morocco,788,"['5b1d23e3-edf5-4fc7-a242-f650948b30b4', '896aed09-bdd4-47bd-861a-af93b35f5899']",25,,,,,,,,,,,,,,,,Morocco,788,00:06:25.574,Pass,
,,,,,,,,,,,,,,,,,,0.823966,,,,,,,,,,,,c97cd100-6b66-4493-ad72-d7dafbb178f1,310,,"[66.2, 64.5]",3857277,6,,,,1.4416491,,Right Foot,,,,"[67.2, 72.2]",Ground Pass,,7.7646637,,,,Hakim Ziyech,5237.0,,,,,,1,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,14,Morocco,788,['f5b60580-b78e-405e-891c-37e454d5e350'],34,,,,,,,,,,,,,,,,Morocco,788,00:06:34.789,Pass,
,,,,,,,,,,,,,,,,,,2.447782,,,,,,,,,,,,13c94e7b-b128-421a-b30b-086b03372353,313,,"[67.2, 72.2]",3857277,6,,,,-1.8824898,,Left Foot,,,,"[53.7, 30.3]",Low Pass,,44.02113,,,,Romain Saïss,5219.0,,True,,,,1,Regular Play,Hakim Ziyech,5237.0,Right Midfield,14,Morocco,788,['338d5677-f270-4311-8123-3c9e7b8f5d21'],35,,,,,,,,,,,,,,,,Morocco,788,00:06:35.638,Pass,
,,,,,,,,,,,,,,,,,,1.067748,,,,,,,,,,,,2dd624c8-dd0a-4b9f-b4d3-2cd7fa2b7bd1,316,,"[75.1, 22.0]",3857277,6,,,,-0.06241881,,Left Foot,,,,"[86.3, 21.3]",Ground Pass,,11.221853,,,,Sofiane Boufal,3625.0,,,,,,1,Regular Play,Romain Saïss,5219.0,Left Center Back,14,Morocco,788,['c941bd6e-aefd-4f6c-aa15-7ed2c274c91f'],41,,,,,,,,,,,,,,,,Morocco,788,00:06:41.507,Pass,
,,,,,,,,,,,,,,,,,,1.239999,,,,,,,,,,,,ef3e0a01-cb37-46a3-bae4-4c9a3e7b394b,319,,"[86.3, 21.3]",3857277,6,,,,-2.5173464,,Right Foot,,,,"[74.5, 12.8]",Ground Pass,,14.542696,,,,Romain Saïss,5219.0,,,,,,1,Regular Play,Sofiane Boufal,3625.0,Left Midfield,14,Morocco,788,['9686fabc-588b-464b-a462-682053f009da'],43,,,,,,,,,,,,,,,,Morocco,788,00:06:43.523,Pass,
,,,,,,,,,,,,,,,,,,1.108694,,,,,,,,,,,,16f36091-bcba-4e18-9147-6ac44f4f4f81,322,,"[73.4, 12.3]",3857277,6,,,,-0.6246354,,Right Foot,,,,"[82.0, 6.1]",Ground Pass,,10.601887,,,,Sofiane Boufal,3625.0,,,,,,1,Regular Play,Romain Saïss,5219.0,Left Center Back,14,Morocco,788,['721583f5-e5bd-4e60-948c-008268e32e01'],45,,,,,,,,,,,,,,,,Morocco,788,00:06:45.932,Pass,
