50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,3.068798,,,,,,,,,,,,,7b0cb999-b342-4892-81f9-ae455b3322d8,96,,,"[61.9, 22.8]",3857265,2,,,,,0.9713438,,Left Foot,,"[94.7, 70.8]",High Pass,,58.13639,Incomplete,,Hirving Rodrigo Lozano Bahena,5571.0,,True,,,,1,From Free Kick,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,6,Mexico,794,"['027b5849-1952-4549-8e6f-ce78c7fa203c', '0c002eef-c0fe-467c-976c-8899c04e186a']",28,,,,,,,,,,,,,,,,,Mexico,794,00:02:28.269,Pass,
,,,,,,,,,,,,,,,,,1.615804,,,,,,,,,,,,,0c002eef-c0fe-467c-976c-8899c04e186a,98,,,"[25.4, 9.3]",3857265,2,,,,,-0.21159916,,Head,,"[38.9, 6.4]",High Pass,,13.807969,,,Nicola Zalewski,50502.0,,,,,Interception,1,From Free Kick,Bartosz Bereszyński,5673.0,Left Back,6,Mexico,794,"['134ef9b9-b509-4990-8b38-14fa8e02bce8', '7b0cb999-b342-4892-81f9-ae455b3322d8']",31,,,,,,,,,,,,,,,,,Poland,789,00:02:31.337,Pass,
,,,,,,,,,,,,,,,,,1.880344,,,,,,,,,,,,,fd92c521-7fe5-4f7b-a7ca-02bc060c16db,104,,,"[58.0, 80.0]",3857265,2,,True,,,-2.7192338,,,,"[24.4, 64.9]",Low Pass,,36.837074,,,César Jasib Montes Castro,26368.0,,,,,Throw-in,1,From Throw In,Jorge Eduardo Sánchez Ramos,26406.0,Right Back,7,Mexico,794,['e0bece8e-724a-4302-b48c-a9cf9dc5be61'],43,,,,,,,,,,,,,,,,,Mexico,794,00:02:43.150,Pass,
,,,,,,,,,,,,,,,,,1.526757,,,,,,,,,,,,,5ed81c8a-01a4-461e-b0ce-26f9ed1b25ca,106,,,"[31.7, 58.5]",3857265,2,,,,,-1.4288993,,Right Foot,,"[36.9, 22.1]",Ground Pass,,36.769554,,,Héctor Alfredo Moreno Herrera,5573.0,,,,,,1,From Throw In,César Jasib Montes Castro,26368.0,Right Center Back,7,Mexico,794,['de2a5de8-40b2-4047-bf99-476ac2722300'],46,,,,,,,,,,,,,,,,,Mexico,794,00:02:46.999,Pass,
,,,,,,,,,,,,,,,,,1.338481,,,,,,,,,,,,,fea307ed-3bcc-46ff-ae95-4b297632cc2b,109,,,"[46.7, 25.1]",3857265,2,,,,,0.91444796,,Left Foot,,"[58.1, 39.9]",Ground Pass,,18.681541,,,Edson Omar Álvarez Velázquez,5567.0,,,,,,1,From Throw In,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,7,Mexico,794,['5c6b932b-1506-4f85-ba0a-90cb53b4b9bc'],51,,,,,,,,,,,,,,,,,Mexico,794,00:02:51.935,Pass,
,,,,,,,,,,,,,,,,,1.600384,,,,,,,,,,,,,9be2d1ef-76b8-4bb4-8f65-bfe7a3404e02,112,,,"[63.9, 26.9]",3857265,2,,,,,-1.2610934,,Right Foot,,"[71.9, 1.9]",Ground Pass,,26.24881,,,Jesús Daniel Gallardo Vasconcelos,5576.0,,,,,,1,From Throw In,Edson Omar Álvarez Velázquez,5567.0,Center Defensive Midfield,7,Mexico,794,['33c1df24-b714-4709-a126-231f543d8838'],55,,,,,,,,,,,,,,,,,Mexico,794,00:02:55.713,Pass,
,,,,,,,,,,,,,,,,,0.700812,,,,,,,,,,,,,58e97576-e896-4900-a8fb-60ef6eb5c607,115,,,"[69.4, 1.7]",3857265,2,,,,,1.6113147,,Left Foot,,"[68.8, 16.5]",Ground Pass,,14.812158,,,Edson Omar Álvarez Velázquez,5567.0,,,,,,1,From Throw In,Jesús Daniel Gallardo Vasconcelos,5576.0,Left Back,7,Mexico,794,['63485676-48ea-48e5-8e3c-df3e7160313b'],58,,,,,,,,,,,,,,,,,Mexico,794,00:02:58.808,Pass,
,,,,,,,,,,,,,,,,,2.06738,,,,,,,,,,,,,c7ce3ee6-1d5f-48ea-9531-5c1393dbe8e7,118,,,"[64.6, 22.8]",3857265,3,,,,,0.7697522,,Right Foot,,"[100.3, 57.4]",High Pass,,49.71569,Incomplete,,Hirving Rodrigo Lozano Bahena,5571.0,,,,,,1,From Throw In,Edson Omar Álvarez Velázquez,5567.0,Center Defensive Midfield,7,Mexico,794,"['34493b57-5e4f-4f59-af95-cfb44a9f8112', 'd3a6d412-4971-4802-af5c-c7ba0dacf3eb']",1,,,,,,,,,,,,,,,,,Mexico,794,00:03:01.483,Pass,
,,,,,,,,,,,,,,,,,3.299547,,,,,,,,,,,,,c5ff92e2-43fd-4a72-a222-c646e9c8bb07,123,,,"[22.7, 23.2]",3857265,3,,,,,-0.030499015,,Right Foot,,"[81.7, 21.4]",High Pass,,59.02745,,,Robert Lewandowski,5668.0,,,,,Free Kick,1,From Free Kick,Wojciech Szczęsny,5669.0,Goalkeeper,8,Poland,789,['5256efe8-f553-404d-bf76-918fb5d576cf'],43,,,,,,,,,,,,,,,,,Poland,789,00:03:43.994,Pass,
,,,,,,,,,,,,,,,,,0.730559,,,,,,,,,,,,,e246b8ab-7396-4753-a1d5-a332decaf757,129,,,"[87.1, 0.1]",3857265,4,,,,,1.4170887,,,,"[88.2, 7.2]",Low Pass,,7.184706,,,Grzegorz Krychowiak,3637.0,,,,,Throw-in,1,From Throw In,Bartosz Bereszyński,5673.0,Left Back,9,Poland,789,['47e7a1f3-d730-460d-9854-3b9340dc24dc'],10,,,,,,,,,,,,,,,,,Poland,789,00:04:10.630,Pass,
,,,,,,,,,,,,,,,,,0.783927,,,,,,,,,,,,,6fd2f803-c063-48a7-9ad4-3aad75f6fe34,132,,,"[88.4, 7.5]",3857265,4,,,,,-1.735945,,Right Foot,,"[87.3, 0.9]",Low Pass,,6.6910386,,,Bartosz Bereszyński,5673.0,,,,,,1,From Throw In,Grzegorz Krychowiak,3637.0,Center Defensive Midfield,9,Poland,789,['85feba40-cdf1-4b0e-af5d-0bf12d6863d2'],11,,,,,,,,,,,,,,,,,Poland,789,00:04:11.400,Pass,
,,,,,,,,,,,,,,,,,1.764971,,,,,,,,,,,,,6ab016e2-de2f-4a09-9f90-b94b7acd6a57,135,,,"[87.1, 0.6]",3857265,4,,,,,2.5497537,,Right Foot,,"[69.1, 12.7]",Ground Pass,,21.688938,,,Jakub Piotr Kiwior,44166.0,,,,,,1,From Throw In,Bartosz Bereszyński,5673.0,Left Back,9,Poland,789,"['0334c4ab-80cc-48a4-ac41-2e53dbac1da6', '7155ff16-8d50-49e6-8323-4f40dbbcd339']",12,,,,,,,,,,,,,,,,,Poland,789,00:04:12.184,Pass,True
,,,,,,,,,,,,,,,,,1.839319,,,,,,,,,,,,,295469f7-8b10-44ca-9572-5ca0ea736df1,138,,,"[69.1, 12.7]",3857265,4,,,,,2.390449,,Right Foot,,"[52.5, 28.2]",Ground Pass,,22.71145,,,Kamil Glik,3034.0,,,,,,1,From Throw In,Jakub Piotr Kiwior,44166.0,Left Center Back,9,Poland,789,['0c8f9e82-c79f-41e9-8be8-0c02246e1a42'],13,,,,,,,,,,,,,,,,,Poland,789,00:04:13.991,Pass,
,,,,,,,,,,,,,,,,,1.599997,,,,,,,,,,,,,159a5be6-7f04-4d0c-9783-d388bf5c71d0,141,,,"[51.6, 32.5]",3857265,4,,,,,1.6492513,,Right Foot,,"[49.1, 64.3]",Ground Pass,,31.898119,,,Matty Cash,4734.0,,,,,,1,From Throw In,Kamil Glik,3034.0,Right Center Back,9,Poland,789,['7b97a5d9-46ed-4521-9682-391afce57e28'],16,,,,,,,,,,,,,,,,,Poland,789,00:04:16.990,Pass,
,,,,,,,,,,,,,,,,,2.581813,,,,,,,,,,,,,8796df77-2dcc-44b7-bb8f-439084dfbd62,144,,,"[49.8, 62.5]",3857265,4,,,,,-2.0002367,,Right Foot,,"[40.0, 41.1]",Ground Pass,,23.537205,,,Kamil Glik,3034.0,,,,,,1,From Throw In,Matty Cash,4734.0,Right Back,9,Poland,789,['99f6c225-ac24-4185-b4d1-a96766223130'],20,,,,,,,,,,,,,,,,,Poland,789,00:04:20.590,Pass,
,,,,,,,,,,,,,,,,,1.199997,,,,,,,,,,,,,9070a575-31ec-4055-b287-7756feffc369,146,,,"[40.0, 41.1]",3857265,4,,,,,-1.5606444,,Right Foot,,"[40.2, 21.4]",Ground Pass,,19.701015,,,Jakub Piotr Kiwior,44166.0,,,,,,1,From Throw In,Kamil Glik,3034.0,Right Center Back,9,Poland,789,['d02eef2d-3e25-4faf-b9f0-794e8fc9b19a'],23,,,,,,,,,,,,,,,,,Poland,789,00:04:23.172,Pass,
,,,,,,,,,,,,,,,,,1.299319,,,,,,,,,,,,,d7ba8462-fff5-406f-bfd8-46cd96fb2591,153,,,"[117.7, 61.9]",3857265,4,,,,,-1.6082788,,Right Foot,True,"[116.5, 29.9]",High Pass,,32.02249,,,Ernesto Alexis Vega Rojas,26301.0,,,,,,1,From Throw In,Hirving Rodrigo Lozano Bahena,5571.0,Right Wing,9,Poland,789,['7d4a7b4b-8bd9-420b-83fa-252174f24258'],30,,,,,,,,,,,,,,,,,Mexico,794,00:04:30.286,Pass,
,,,,,,,,,,,,,,,,,4.891744,,,,,,,,,,,,,737735d7-5ac2-49f7-98c2-47a7ab6e39d8,159,,,"[6.6, 66.6]",3857265,4,,,,,0.15284552,,Right Foot,,"[83.2, 78.4]",High Pass,,77.50355,Incomplete,,Jakub Kamiński,31955.0,,,,,,1,From Throw In,Matty Cash,4734.0,Right Back,9,Poland,789,"['2b8024df-b987-4744-b329-fb5b6496af60', 'dd51b38b-2383-44b2-bb06-e04dc9ef986f']",35,,,,,,,,,,,,,,,,,Poland,789,00:04:35.242,Pass,
,,,,,,,,,,,,,,,,,1.626452,,,,,,,,,,,,,dd51b38b-2383-44b2-bb06-e04dc9ef986f,161,,,"[36.9, 1.7]",3857265,4,,,,,-0.01950972,,Left Foot,,"[57.4, 1.3]",High Pass,,20.503902,,,Jesús Daniel Gallardo Vasconcelos,5576.0,,,,,Recovery,1,From Counter,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,10,Mexico,794,"['737735d7-5ac2-49f7-98c2-47a7ab6e39d8', 'c2c10417-c14a-4112-96f0-7ca06a55f8f9']",40,,,,,,,,,,,,,,,,,Mexico,794,00:04:40.133,Pass,
,,,,,,,,,,,,,,,,,0.584707,,,,,,,,,,,,,38c82eb3-cf44-4572-b22f-fdb8904a43d2,164,,,"[62.4, 2.6]",3857265,4,,,,,-0.19204801,,Right Foot,,"[69.6, 1.2]",Ground Pass,,7.3348484,,,Luis Gerardo Chávez Magallón,28825.0,,,,,,1,From Counter,Jesús Daniel Gallardo Vasconcelos,5576.0,Left Back,10,Mexico,794,['75436b33-f195-41f4-ae93-3c73f8dfda72'],43,,,,,,,,,,,,,,,,,Mexico,794,00:04:43.009,Pass,
,,,,,,,,,,,,,,,,,1.151135,,,,,,,,,,,,,c988c01a-4461-4752-9789-be9d6ba6d450,174,,,"[65.6, 1.2]",3857265,4,,,,,2.910502,,Left Foot,,"[46.9, 5.6]",Ground Pass,,19.210674,,,Héctor Alfredo Moreno Herrera,5573.0,,,,,Free Kick,1,From Free Kick,Jesús Daniel Gallardo Vasconcelos,5576.0,Left Back,11,Mexico,794,['3e03ea5f-7a67-477d-a5af-ec80fb556d30'],58,,,,,,,,,,,,,,,,,Mexico,794,00:04:58.847,Pass,
,,,,,,,,,,,,,,,,,1.646186,,,,,,,,,,,,,a99a22b0-32c2-4085-91b7-0fad9d6dfc77,177,,,"[49.4, 6.4]",3857265,5,,,,,1.5240468,,Left Foot,,"[51.0, 40.6]",Ground Pass,,34.237408,,,César Jasib Montes Castro,26368.0,,,,,,1,From Free Kick,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,11,Mexico,794,['76dc17b9-83ab-4387-9b94-cbb84be13d8e'],1,,,,,,,,,,,,,,,,,Mexico,794,00:05:01.612,Pass,
,,,,,,,,,,,,,,,,,1.268044,,,,,,,,,,,,,588cac49-5b65-47f3-8a5e-3733e6d892b1,180,,,"[52.6, 42.4]",3857265,5,,,,,1.3330865,,Left Foot,,"[58.1, 65.1]",Ground Pass,,23.356798,,,Héctor Miguel Herrera López,5575.0,,,,,,1,From Free Kick,César Jasib Montes Castro,26368.0,Right Center Back,11,Mexico,794,['960d82f8-e94b-4f00-91c4-a995001ceaba'],4,,,,,,,,,,,,,,,,,Mexico,794,00:05:04.277,Pass,
,,,,,,,,,,,,,,,,,1.215755,,,,,,,,,,,,,12ade7a2-b3f2-45c2-a6ff-9854d9429fe2,183,,,"[61.2, 64.9]",3857265,5,,,,,-1.4775007,,Right Foot,,"[62.8, 47.8]",Ground Pass,,17.17469,,,Edson Omar Álvarez Velázquez,5567.0,,,,,,1,From Free Kick,Héctor Miguel Herrera López,5575.0,Right Center Midfield,11,Mexico,794,['a48c1d79-b8f8-4438-a8b1-795e45cf45e6'],6,,,,,,,,,,,,,,,,,Mexico,794,00:05:06.799,Pass,
,,,,,,,,,,,,,,,,,1.669078,,,,,,,,,,,,,3edfe53b-25c3-42dc-bb76-a06824b21e15,187,,,"[68.3, 56.9]",3857265,5,,,,,2.3561945,,Left Foot,,"[54.9, 70.3]",Ground Pass,,18.950462,,,Héctor Miguel Herrera López,5575.0,,,,,,1,From Free Kick,Edson Omar Álvarez Velázquez,5567.0,Center Defensive Midfield,11,Mexico,794,"['ec73cc5a-cd97-47a7-811b-78dccbd22f5e', 'f874a949-fe9b-4653-af46-b54761bc7526']",10,,,,,,,,,,,,,,,,,Mexico,794,00:05:10.544,Pass,True
,,,,,,,,,,,,,,,,,1.155872,,,,,,,,,,,,,4ea45c09-6a38-4bca-ab22-3921af255c65,190,,,"[54.0, 68.8]",3857265,5,,,,,-2.6218708,,Right Foot,,"[35.3, 58.1]",Ground Pass,,21.544836,,,César Jasib Montes Castro,26368.0,,,,,,1,From Free Kick,Héctor Miguel Herrera López,5575.0,Right Center Midfield,11,Mexico,794,['ed187530-5dd2-4144-9489-49235a8ac38e'],18,,,,,,,,,,,,,,,,,Mexico,794,00:05:18.470,Pass,
,,,,,,,,,,,,,,,,,1.540754,,,,,,,,,,,,,13b86e1a-ee3f-4921-9f04-9f23789cadd5,193,,,"[34.1, 57.8]",3857265,5,,,,,-2.1798835,,Right Foot,,"[19.8, 37.3]",Ground Pass,,24.994799,,,Francisco Guillermo Ochoa Magaña,5577.0,,,,,,1,From Free Kick,César Jasib Montes Castro,26368.0,Right Center Back,11,Mexico,794,['e5afc9b1-a6f3-4bb5-9ec5-8e1ae5d600d8'],20,,,,,,,,,,,,,,,,,Mexico,794,00:05:20.531,Pass,
,,,,,,,,,,,,,,,,,2.568796,,,,,,,,,,,,,d18bc16a-6b5b-4d21-a3af-81b7083e929b,196,,,"[19.8, 37.3]",3857265,5,,,,,-0.82454264,,Right Foot,,"[38.2, 17.4]",Ground Pass,,27.102951,,,Héctor Alfredo Moreno Herrera,5573.0,,,,,,1,From Free Kick,Francisco Guillermo Ochoa Magaña,5577.0,Goalkeeper,11,Mexico,794,['26f44bc9-d076-435b-928a-db0d5fa31f96'],22,,,,,,,,,,,,,,,,,Mexico,794,00:05:22.879,Pass,
,,,,,,,,,,,,,,,,,1.087181,,,,,,,,,,,,,068d8598-5e84-43c9-864d-2e1bdf574e80,199,,,"[49.4, 18.5]",3857265,5,,,,,0.95360494,,Left Foot,,"[56.0, 27.8]",Ground Pass,,11.403947,,,Edson Omar Álvarez Velázquez,5567.0,,,,,,1,From Free Kick,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,11,Mexico,794,['57f2a6ae-bb8e-4da7-91b3-211622764e09'],27,,,,,,,,,,,,,,,,,Mexico,794,00:05:27.028,Pass,
,,,,,,,,,,,,,,,,,1.064305,,,,,,,,,,,,,8341ac49-5555-41bd-82e6-6711959d7c8e,202,,,"[46.2, 24.2]",3857265,5,,,,,1.5777649,,Right Foot,,"[46.0, 52.9]",Ground Pass,,28.700697,,,César Jasib Montes Castro,26368.0,,,,,,1,From Free Kick,Edson Omar Álvarez Velázquez,5567.0,Center Defensive Midfield,11,Mexico,794,['bcf191a7-8d5d-453f-a626-0f4ae7714511'],30,,,,,,,,,,,,,,,,,Mexico,794,00:05:30.280,Pass,
,,,,,,,,,,,,,,,,,1.168779,,,,,,,,,,,,,b56fa57a-f651-4cc8-847b-c67610ec32e3,205,,,"[71.5, 51.7]",3857265,5,,,,,1.1837701,,Left Foot,,"[80.1, 72.8]",Ground Pass,,22.785303,,,Héctor Miguel Herrera López,5575.0,,,,,,1,From Free Kick,César Jasib Montes Castro,26368.0,Right Center Back,11,Mexico,794,['0444a559-337f-4569-9161-72a65cdcbf78'],36,,,,,,,,,,,,,,,,,Mexico,794,00:05:36.600,Pass,
,,,,,,,,,,,,,,,,,0.207691,,,,,,,,,,,,,75ea66b1-5421-4213-bdfc-6ffef4903940,208,,,"[86.9, 76.5]",3857265,5,,,,,-1.2722974,,Right Foot,,"[87.3, 75.2]",Ground Pass,,1.360147,Incomplete,,,,,,,,,1,From Free Kick,Héctor Miguel Herrera López,5575.0,Right Center Midfield,11,Mexico,794,['a7816dda-ccb3-47e4-b385-3e640ad28d61'],39,,,,,,,,,,,,,,,,,Mexico,794,00:05:39.428,Pass,
,,,,,,,,,,,,,,,,,1.12029,,,,,,,,,,,,,5ec0541e-ac2b-48f3-9054-176070f4a2d6,221,,,"[33.4, 26.3]",3857265,5,,,,,0.24017102,,Right Foot,,"[53.0, 31.1]",Ground Pass,,20.179197,,,Robert Lewandowski,5668.0,,,,,,1,Regular Play,Grzegorz Krychowiak,3637.0,Center Defensive Midfield,12,Poland,789,['717bb9ff-89f3-432d-9139-07589362cc84'],43,,,,,,,,,,,,,,,,,Poland,789,00:05:43.883,Pass,
,,,,,,,,,,,,,,,,,3.950221,,,,,,,,,,,,,9b74906f-238b-4de1-888e-bba2e4b7cf8d,224,,,"[51.6, 36.1]",3857265,5,,,,,0.5021868,,Right Foot,,"[98.4, 61.8]",Low Pass,,53.392227,,,Jakub Kamiński,31955.0,,,,,,1,Regular Play,Robert Lewandowski,5668.0,Center Forward,12,Poland,789,['06ff2704-2cff-4bfb-97be-2060e7e79a12'],45,,,,,,,,,,,,,,,,,Poland,789,00:05:45.932,Pass,
,,,,,,,,,,,,,,,,,1.772067,,,,,,,,,,,,,5fa6ef21-135f-4390-998d-c3b36287ac10,230,,,"[120.0, 80.0]",3857265,6,,,,,-1.78699,0a3ed216-5932-47e5-b8fc-c1bbf9b410b0,Right Foot,,"[110.6, 37.2]",High Pass,,43.820087,,True,Robert Lewandowski,5668.0,True,True,Outswinging,,Corner,1,From Corner,Piotr Zieliński,5660.0,Right Center Midfield,13,Poland,789,['f441495c-3757-40e5-b6ca-455fa573a0df'],44,,,,,,,,,,,,,,,,,Poland,789,00:06:44.739,Pass,
,,,,,,,,,,,,,,,,,0.953866,,,,,,,,,,,,,8b76faa8-20a2-4cb3-bee4-a3f73126ade4,236,,,"[120.0, 0.1]",3857265,7,,,,,1.6697369,,Right Foot,,"[117.3, 27.3]",High Pass,True,27.33368,Incomplete,,Jakub Kamiński,31955.0,,,Inswinging,,Corner,1,From Corner,Piotr Zieliński,5660.0,Right Center Midfield,14,Poland,789,"['2c7c43df-7da8-4d9a-95d9-416b1bfeab58', 'fe2d0710-f1d8-4e63-801c-75b30fd947f2']",11,,,,,,,,,,,,,,,,,Poland,789,00:07:11.467,Pass,
,,,,,,,,,,,,,,,,,1.370717,,,,,,,,,,,,,4805dc90-6634-4a77-9532-0d4f17073864,239,,,"[120.0, 0.1]",3857265,7,,,,,1.6507361,,Right Foot,,"[117.1, 36.3]",High Pass,True,36.315975,Incomplete,,Kamil Glik,3034.0,,,Inswinging,,Corner,1,From Corner,Piotr Zieliński,5660.0,Right Center Midfield,15,Poland,789,"['917e627d-79dc-4e4e-ac51-0f1e293dcfec', 'f9cd41f5-a76d-405a-a624-0ca6fc9fa58e']",29,,,,,,,,,,,,,,,,,Poland,789,00:07:29.115,Pass,
,,,,,,,,,,,,,,,,,1.209417,,,,,,,,,,,,,1df2b992-ec30-4759-9ca1-fadacae33ef8,254,,,"[14.8, 41.2]",3857265,9,,True,,,-1.0884093,,Keeper Arm,,"[30.3, 11.6]",Ground Pass,,33.412724,,,Héctor Alfredo Moreno Herrera,5573.0,,,,,,1,Regular Play,Francisco Guillermo Ochoa Magaña,5577.0,Goalkeeper,18,Mexico,794,['b1616970-8201-44f1-b1cf-686770ff3c48'],14,,,,,,,,,,,,,,,,,Mexico,794,00:09:14.445,Pass,
,,,,,,,,,,,,,,,,,0.862393,,,,,,,,,,,,,1f1c4cb5-696e-4b02-a243-2ff4d88d92fd,256,,,"[43.1, 4.9]",3857265,9,,True,,,1.3494819,,Left Foot,,"[45.8, 16.9]",Ground Pass,,12.3,,,Luis Gerardo Chávez Magallón,28825.0,,,,,,1,Regular Play,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,18,Mexico,794,['c71347d3-c101-4583-857c-85d73019b346'],16,,,,,,,,,,,,,,,,,Mexico,794,00:09:16.874,Pass,
,,,,,,,,,,,,,,,,,1.037208,,,,,,,,,,,,,ba46b6b5-9649-46d7-8423-35ec803c587a,258,,,"[46.0, 15.3]",3857265,9,,,,,-1.3750591,,Left Foot,,"[48.3, 3.7]",Ground Pass,,11.825819,,,Héctor Alfredo Moreno Herrera,5573.0,,,,,,1,Regular Play,Luis Gerardo Chávez Magallón,28825.0,Left Center Midfield,18,Mexico,794,['dced8e0b-4acd-4b82-8cd8-4cb16c45047d'],17,,,,,,,,,,,,,,,,,Mexico,794,00:09:17.839,Pass,
,,,,,,,,,,,,,,,,,2.078449,,,,,,,,,,,,,534c6c7f-ebe8-4d98-a9a4-91bbf214ce01,261,,,"[50.9, 1.2]",3857265,9,,,,,0.065282404,,Left Foot,,"[92.2, 3.9]",High Pass,,41.38816,,,Henry Josué Martín Mex,26400.0,,,,,,1,Regular Play,Héctor Alfredo Moreno Herrera,5573.0,Left Center Back,18,Mexico,794,['ad7636f5-249f-4805-b444-b89ecc16726e'],20,,,,,,,,,,,,,,,,,Mexico,794,00:09:20.883,Pass,
,,,,,,,,,,,,,,,,,1.160848,,,,,,,,,,,,,ba9eda44-df29-46cb-aa8f-fc9b9c3f491c,266,,,"[99.2, 1.3]",3857265,9,,,,,0.4891198,,Right Foot,,"[105.4, 4.6]",Ground Pass,,7.023532,,,Jesús Daniel Gallardo Vasconcelos,5576.0,,,,,,1,Regular Play,Henry Josué Martín Mex,26400.0,Center Forward,18,Mexico,794,['17f2507d-ae0d-4788-9178-2810e98b5f76'],25,,,,,,,,,,,,,,,,,Mexico,794,00:09:25.408,Pass,
,,,,,,,,,,,,,,,,,1.484364,,,,,,,,,,,,,daeb1938-9e0c-4009-b6f5-e41c983eef3e,269,,,"[107.2, 4.8]",3857265,9,,,,,1.2029824,,Left Foot,True,"[119.3, 36.2]",High Pass,,33.650707,Incomplete,,,,,,,,,1,Regular Play,Jesús Daniel Gallardo Vasconcelos,5576.0,Left Back,18,Mexico,794,['087a38c3-79f4-4abd-bd16-a5f386cfc26d'],27,,,,,,,,,,,,,,,,,Mexico,794,00:09:27.496,Pass,
,,,,,,,,,,,,,,,,,3.268836,,,,,,,,,,,,,7e1f5022-4aee-42ff-a23d-3c49bca38ac2,272,,,"[25.6, 48.4]",3857265,9,,,,,0.20897564,,Right Foot,,"[86.9, 61.4]",High Pass,,62.663307,,,Robert Lewandowski,5668.0,,,,,,1,Regular Play,Wojciech Szczęsny,5669.0,Goalkeeper,19,Poland,789,['dccd2d1f-26b7-4346-afa1-ad5d8f14cbf4'],52,,,,,,,,,,,,,,,,,Poland,789,00:09:52.861,Pass,
,,,,,,,,,,,,,,,,,0.667513,,,,,,,,,,,,,67adfbb2-83a8-4fb8-88b7-a9825b99e33e,274,,,"[86.9, 61.4]",3857265,9,,,,True,-0.038941342,,,,"[94.6, 61.1]",High Pass,,7.705842,Incomplete,,Piotr Zieliński,5660.0,,,,,,1,Regular Play,Robert Lewandowski,5668.0,Center Forward,19,Poland,789,"['0c2ed96a-4f21-4d2c-9876-ebb91f64058b', 'b278b551-7534-407e-8fa9-331a98d6c5f2', 'c7e90658-dd08-40f2-85b0-235529cfc632']",56,,,,,,,,,,,,,,,,,Poland,789,00:09:56.129,Pass,True
,,,,,,,,,,,,,,,,,1.383318,,,,,,,,,,,,,a65a9051-7b75-4fd8-876f-c2668d1c91ad,279,,,"[102.1, 80.0]",3857265,10,,,,,-2.4980915,,,,"[93.3, 73.4]",High Pass,,11.0,,,Grzegorz Krychowiak,3637.0,,,,,Throw-in,1,From Throw In,Matty Cash,4734.0,Right Back,20,Poland,789,['f2c6b216-0519-4eb0-88eb-ded11f6ffcf8'],9,,,,,,,,,,,,,,,,,Poland,789,00:10:09.895,Pass,
,,,,,,,,,,,,,,,,,1.432304,,,,,,,,,,,,,8fd428e2-2244-4f05-a608-a04cabac837b,282,,,"[93.3, 73.4]",3857265,10,,,,,0.29446205,,Right Foot,,"[105.5, 77.1]",High Pass,,12.748726,Incomplete,,Matty Cash,4734.0,,,,,,1,From Throw In,Grzegorz Krychowiak,3637.0,Center Defensive Midfield,20,Poland,789,"['209b049e-5888-41f8-9d88-1f7423ce27d9', 'd683e99d-0299-4ea5-9f43-922e35f55708']",12,,,,,,,,,,,,,,,,,Poland,789,00:10:12.527,Pass,
,,,,,,,,,,,,,,,,,0.843637,,,,,,,,,,,,,0592255c-9c53-495e-b062-8532a428e3a7,285,,,"[105.5, 80.0]",3857265,10,,,,,-1.6408569,,,,"[105.1, 74.3]",High Pass,,5.714018,,,Piotr Zieliński,5660.0,,,,,Throw-in,1,From Throw In,Matty Cash,4734.0,Right Back,21,Poland,789,['0aef01e5-7d14-4ee9-afd1-de9c537be82b'],18,,,,,,,,,,,,,,,,,Poland,789,00:10:18.654,Pass,
,,,,,,,,,,,,,,,,,2.131162,,,,,,,,,,,,,93491457-dec4-4714-ad15-bdf18000f171,288,,,"[105.3, 74.1]",3857265,10,,,,,-0.25462466,,Right Foot,,"[119.9, 70.3]",Low Pass,,15.086418,Out,,Matty Cash,4734.0,,,,,,1,From Throw In,Piotr Zieliński,5660.0,Right Center Midfield,21,Poland,789,['86cbdfa9-e718-4148-b94f-2216ac00f0c5'],19,,,,,,,,,,,,,,,,,Poland,789,00:10:19.537,Pass,
