50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.858584,,,,,,,,,,,,10f00183-29f6-4d68-8d7d-17f000da9c4c,410,,,"[37.2, 52.9]",3869219,10,,,,,0.78133315,,Right Foot,,,,"[61.9, 77.4]",,Ground Pass,,34.78994,,,,Josip Juranović,29163.0,,,,,,1,Regular Play,Dejan Lovren,3471.0,Right Center Back,18,Croatia,785,['7855aa0d-0e3d-452f-a125-eeef8f3d11e6'],41,,,,,,,,,,,,,,,,,Croatia,785,00:10:41.648,Pass,
,,,,,,,,,,,,,,,,2.12519,,,,,,,,,,,,05c0ef3f-7b1b-476f-9b57-3c18cd949541,413,,,"[68.2, 77.4]",3869219,10,,,,,-0.5858224,,Right Foot,,,,"[100.0, 56.3]",,High Pass,,38.163464,,Incomplete,,Luka Modrić,5463.0,,,,,,1,Regular Play,Josip Juranović,29163.0,Right Back,18,Croatia,785,"['3819973a-d5ce-4510-8e6f-9fbf9d366b50', 'd1a2920a-d4d0-449f-b6d9-934d08312809']",45,,,,,,,,,,,,,,,,,Croatia,785,00:10:45.385,Pass,
,,,,,,,,,,,,,,,,0.857247,,,,,,,,,,,,3819973a-d5ce-4510-8e6f-9fbf9d366b50,416,,,"[20.1, 23.8]",3869219,10,,,,True,-0.13800602,,,,,,"[27.3, 22.8]",,High Pass,,7.2691126,,,,Hidemasa Morita,37221.0,,,,,Interception,1,Regular Play,Shogo Taniguchi,37215.0,Left Center Back,18,Croatia,785,"['05c0ef3f-7b1b-476f-9b57-3c18cd949541', '687387e6-1aca-4c0b-b998-40ea2f2cc3b4', 'f0265912-40ac-4506-af18-9158c9fac0da']",47,,,,,,,,,,,,,,,,,Japan,778,00:10:47.510,Pass,True
,,,,,,,,,,,,,,,,0.668964,,,,,,,,,,,,0767e4e3-8cd0-43a3-bbd9-87a9e348df0c,424,,,"[72.7, 67.5]",3869219,10,,,,,-0.7741627,,Right Foot,,,,"[77.2, 63.1]",,Ground Pass,,6.293648,,,,Mateo Kovačić,5456.0,,,,,,1,Regular Play,Marcelo Brozović,5469.0,Center Defensive Midfield,18,Croatia,785,['9cc31925-92d5-4f2d-99e4-83a805008e04'],55,,,,,,,,,,,,,,,,,Croatia,785,00:10:55.268,Pass,
,,,,,,,,,,,,,,,,0.845384,,,,,,,,,,,,2b3a8a15-7a73-48e8-9c78-db5d1223b777,426,,,"[77.2, 63.1]",3869219,10,,,,,0.14551586,,Right Foot,,,,"[88.8, 64.8]",,Low Pass,,11.723907,,,,Luka Modrić,5463.0,,,,,,1,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,18,Croatia,785,['62fb2340-a4bc-43f2-b1ad-248967eba7d8'],55,,,,,,,,,,,,,,,,,Croatia,785,00:10:55.937,Pass,
,,,,,,,,,,,,,,,,0.705815,,,,,,,,,,,,f29698b7-5cd0-44da-9074-4bcf2bab2b4c,430,,,"[87.5, 64.1]",3869219,10,,,,,-0.43662715,,Right Foot,,,,"[93.5, 61.3]",,Ground Pass,,6.621178,,,,Bruno Petković,7693.0,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,18,Croatia,785,"['03156d74-58d5-4da9-bf44-593ec8ba8167', '09716919-7b0e-4413-bd09-49abbd6562e4']",57,,,,,,,,,,,,,,,,,Croatia,785,00:10:57.983,Pass,True
,,,,,,,,,,,,,,,,0.185373,,,,,,,,,,,,a39baf11-e2e2-401b-8928-b539bfc6d665,433,,,"[93.5, 61.3]",3869219,10,,,,,-0.7378151,,No Touch,,,,"[95.7, 59.3]",,Ground Pass,,2.9732137,True,Incomplete,,,,,,,,,1,Regular Play,Bruno Petković,7693.0,Center Forward,18,Croatia,785,['7670d9b3-4d8b-48b1-9545-27cb81b38602'],58,,,,,,,,,,,,,,,,,Croatia,785,00:10:58.772,Pass,
,,,,,,,,,,,,,,,,2.78497,,,,,,,,,,,,bc2c1aeb-0eb6-459e-8a5d-db30be3291ee,435,,,"[87.4, 59.3]",3869219,11,,,,,-1.8063413,,Right Foot,,,,"[77.2, 16.8]",,High Pass,,43.706863,,,,Borna Barišić,11127.0,,True,,,Recovery,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,18,Croatia,785,['4ce184b4-d97e-4d29-8065-85eb968268f0'],1,,,,,,,,,,,,,,,,,Croatia,785,00:11:01.017,Pass,
,,,,,,,,,,,,,,,,0.954335,,,,,,,,,,,,6fe058d6-49f9-4413-8b20-e7316cad8006,438,,,"[88.4, 13.6]",3869219,11,,,,,0.61971784,,Left Foot,,,,"[106.2, 26.3]",,Low Pass,,21.866184,,,,Ivan Perišić,5474.0,,,,,,1,Regular Play,Borna Barišić,11127.0,Left Back,18,Croatia,785,['979853b8-d648-44bb-b9a0-765875b8f3cf'],7,,,,,,,,,,,,,,,,,Croatia,785,00:11:07.159,Pass,
,,,,,,,,,,,,,,,,1.715336,,,,,,,,,,,,d95219bf-8075-4e90-95e9-b801f02ff695,442,,,"[105.6, 23.3]",3869219,11,,,,,1.84719,,Right Foot,,,,"[99.7, 44.1]",,High Pass,,21.620592,,,,Luka Modrić,5463.0,,,,,,1,Regular Play,Ivan Perišić,5474.0,Left Wing,18,Croatia,785,"['0d43536d-2bb9-4dc8-a985-e58f76d97045', '73cf9e95-9825-4103-9dc0-d2d413a4e469']",9,,,,,,,,,,,,,,,,,Croatia,785,00:11:09.222,Pass,True
,,,,,,,,,,,,,,,,0.54226,,,,,,,,,,,,aa4a47b6-3de1-4a47-a23f-1dac5b3e5fbf,445,,,"[99.7, 44.1]",3869219,11,,,,,0.49642277,,Right Foot,,,,"[104.5, 46.7]",,Low Pass,,5.4589376,,Incomplete,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,18,Croatia,785,['6e2f78cf-c475-4518-bde2-c3d0b0cede66'],10,,,,,,,,,,,,,,,,,Croatia,785,00:11:10.967,Pass,
,,,,,,,,,,,,,,,,0.619852,,,,,,,,,,,,e5341b66-1216-45fa-b6ba-974c5acbe5fc,449,,,"[15.3, 31.5]",3869219,11,,,,,-0.02666035,,Right Foot,,,,"[22.8, 31.3]",,Ground Pass,,7.502666,,,,Daichi Kamada,9411.0,,,,,,1,Regular Play,Yuto Nagatomo,5690.0,Left Wing Back,19,Japan,778,"['86f11c09-ed9e-45e3-93d4-da1c1c953d81', '9a1e466c-4abb-4873-b518-ecdf6424fae0']",12,,,,,,,,,,,,,,,,,Japan,778,00:11:12.126,Pass,True
,,,,,,,,,,,,,,,,1.573856,,,,,,,,,,,,398b32a6-1d66-47fc-981c-4f144af89c55,456,,,"[32.3, 52.8]",3869219,11,,,,,1.5210861,,Right Foot,,,,"[33.3, 72.9]",,Ground Pass,,20.12486,,,,Junya Ito,23527.0,,,,,,1,Regular Play,Daichi Kamada,9411.0,Left Wing,19,Japan,778,['2f8eda99-0cbf-42dd-95f9-df9b142620fa'],16,,,,,,,,,,,,,,,,,Japan,778,00:11:16.757,Pass,
,,,,,,,,,,,,,,,,1.352168,,,,,,,,,,,,d991d27e-0bf2-4ac6-8773-f3360c664b74,459,,,"[33.7, 72.9]",3869219,11,,,,,-2.298481,,Right Foot,,,,"[23.1, 61.0]",,Ground Pass,,15.936437,,,,Takehiro Tomiyasu,23730.0,,,,,,1,Regular Play,Junya Ito,23527.0,Right Wing Back,19,Japan,778,['32028dbb-da16-4910-939a-ba3d66ac8e3b'],20,,,,,,,,,,,,,,,,,Japan,778,00:11:20.125,Pass,
,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,0e790c50-7362-4f5b-bbac-3ed7f6a59260,462,,,"[23.1, 60.0]",3869219,11,,,,,-1.731559,,Right Foot,,,,"[20.1, 41.5]",,Ground Pass,,18.741665,,,,Maya Yoshida,3300.0,,,,,,1,Regular Play,Takehiro Tomiyasu,23730.0,Right Center Back,19,Japan,778,['ca70f346-05cd-47f5-a071-2af96ab17360'],22,,,,,,,,,,,,,,,,,Japan,778,00:11:22.243,Pass,
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,5b82da0e-75e9-46d5-8681-8018cb651436,465,,,"[25.4, 40.5]",3869219,11,,,,,-1.808331,,Right Foot,,,,"[20.8, 21.5]",,Ground Pass,,19.548914,,,,Shogo Taniguchi,37215.0,,,,,,1,Regular Play,Maya Yoshida,3300.0,Center Back,19,Japan,778,['40b9bf0e-90f3-4720-9312-15c408399801'],26,,,,,,,,,,,,,,,,,Japan,778,00:11:26.028,Pass,
,,,,,,,,,,,,,,,,2.624558,,,,,,,,,,,,c8219cae-89b9-4288-8d17-52bff5a06ffe,468,,,"[21.7, 29.2]",3869219,11,,,,,0.97538644,,Right Foot,,,,"[53.2, 75.7]",,High Pass,,56.164936,,,,Junya Ito,23527.0,,True,,,,1,Regular Play,Shogo Taniguchi,37215.0,Left Center Back,19,Japan,778,['16d6fb21-740d-47d4-aa9d-0a9a1a0b6bf8'],29,,,,,,,,,,,,,,,,,Japan,778,00:11:29.594,Pass,
,,,,,,,,,,,,,,,,1.444394,,,,,,,,,,,,41a5d0dd-fe31-4240-88fa-8d689c4a0956,471,,,"[57.2, 76.4]",3869219,11,,,,,-2.5554385,,Right Foot,,,,"[44.7, 68.1]",,Ground Pass,,15.004666,,,,Takehiro Tomiyasu,23730.0,,,,,,1,Regular Play,Junya Ito,23527.0,Right Wing Back,19,Japan,778,['2e3164be-78ed-4782-bd56-cbbb98b443f3'],35,,,,,,,,,,,,,,,,,Japan,778,00:11:35.329,Pass,
,,,,,,,,,,,,,,,,0.820882,,,,,,,,,,,,10fbbb52-9c9c-44ca-94ea-aebeb7157821,474,,,"[46.0, 55.3]",3869219,11,,,,,-0.7593171,,Right Foot,,,,"[51.9, 49.7]",,Ground Pass,,8.134495,,,,Wataru Endo,23721.0,,,,,,1,Regular Play,Takehiro Tomiyasu,23730.0,Right Center Back,19,Japan,778,['f978561a-7e7a-4c67-825b-1d431243fdce'],38,,,,,,,,,,,,,,,,,Japan,778,00:11:38.381,Pass,
,,,,,,,,,,,,,,,,0.902118,,,,,,,,,,,,d0af2a6f-9637-41ac-8d41-86fdefd0d11e,477,,,"[53.7, 49.4]",3869219,11,,,,,-0.53704494,,Right Foot,,,,"[66.8, 41.6]",,Ground Pass,,15.246311,,,,Daizen Maeda,30628.0,,,,,,1,Regular Play,Wataru Endo,23721.0,Right Defensive Midfield,19,Japan,778,['d3c6ac2b-b2a7-49dd-879b-270073ee94e8'],40,,,,,,,,,,,,,,,,,Japan,778,00:11:40.250,Pass,
,,,,,,,,,,,,,,,,1.076566,,,,,,,,,,,,7d7e9196-a8af-438e-a7f9-8af51aff51fb,479,,,"[66.8, 41.6]",3869219,11,,,,,2.032129,,Right Foot,,,,"[58.2, 58.9]",,Ground Pass,,19.31968,,,,Daichi Kamada,9411.0,,,,,,1,Regular Play,Daizen Maeda,30628.0,Center Forward,19,Japan,778,['63a17d45-0073-498d-9b81-29e96ad9a630'],41,,,,,,,,,,,,,,,,,Japan,778,00:11:41.152,Pass,
,,,,,,,,,,,,,,,,0.928141,,,,,,,,,,,,b9ad2ed4-a284-4692-b86a-a762396f044b,482,,,"[58.2, 58.9]",3869219,11,,,,,-0.14784937,,Left Foot,,,,"[72.3, 56.8]",,Ground Pass,,14.255526,,,,Ritsu Doan,8361.0,,,,,,1,Regular Play,Daichi Kamada,9411.0,Left Wing,19,Japan,778,['2b991ab1-14fd-46c5-8f74-a60d0b821013'],42,,,,,,,,,,,,,,,,,Japan,778,00:11:42.920,Pass,
,,,,,,,,,,,,,,,,1.671539,,,,,,,,,,,,398cf8f9-fc96-44a2-8bce-9475da787f69,485,,,"[76.0, 55.1]",3869219,11,,,,,0.89720154,,Left Foot,,,,"[93.0, 76.4]",,Ground Pass,,27.252338,,,,Junya Ito,23527.0,,,,,,1,Regular Play,Ritsu Doan,8361.0,Right Wing,19,Japan,778,['80ebb306-e09c-4df0-8634-a734d6053eb9'],45,,,,,,,,,,,,,,,,,Japan,778,00:11:45.019,Pass,
,,,,,,,,,,,,,,,,2.119564,,,,,,,,,,,,e70e1ef8-8e6d-4131-8fe1-ba01bfeef74e,488,,,"[105.8, 70.9]",3869219,11,,,,,-1.290181,,Right Foot,True,,,"[117.3, 31.0]",,Ground Pass,,41.524208,,Unknown,,,,,,,,,1,Regular Play,Junya Ito,23527.0,Right Wing Back,19,Japan,778,,48,,,,,,,,,,,,,,,,,Japan,778,00:11:48.931,Pass,
,,,,,,,,,,,,,,,,2.410434,,,,,,,,,,,,eb2889da-4643-4ca9-984e-cdf36f695fd1,492,,,"[4.6, 45.1]",3869219,12,,True,,,0.71883,,Left Foot,,,,"[8.6, 48.6]",,Ground Pass,,5.315073,,,,Dejan Lovren,3471.0,,,,,Free Kick,1,From Free Kick,Dominik Livaković,16531.0,Goalkeeper,20,Croatia,785,['471d4626-88e5-4f3c-a3d9-9bf2a59916d7'],30,,,,,,,,,,,,,,,,,Croatia,785,00:12:30.184,Pass,
,,,,,,,,,,,,,,,,1.088358,,,,,,,,,,,,eed33bcb-ffae-4c36-9db5-805a26781ec6,494,,,"[22.5, 55.3]",3869219,12,,,,,-1.6852366,,Right Foot,,,,"[20.5, 37.9]",,Ground Pass,,17.514565,,,,Joško Gvardiol,33018.0,,,,,,1,From Free Kick,Dejan Lovren,3471.0,Right Center Back,20,Croatia,785,['ada97621-23de-419d-a0b5-977b7bce838b'],40,,,,,,,,,,,,,,,,,Croatia,785,00:12:40.959,Pass,
,,,,,,,,,,,,,,,,1.83663,,,,,,,,,,,,9a435c3a-460f-40b4-8a65-68633fa3ac29,497,,,"[19.8, 35.8]",3869219,12,,,,,-1.4641788,,Left Foot,,,,"[23.0, 5.9]",,Ground Pass,,30.07075,,,,Borna Barišić,11127.0,,,,,,1,From Free Kick,Joško Gvardiol,33018.0,Left Center Back,20,Croatia,785,['62513bac-7413-47fb-a44a-d53eea42266d'],42,,,,,,,,,,,,,,,,,Croatia,785,00:12:42.836,Pass,
,,,,,,,,,,,,,,,,1.649744,,,,,,,,,,,,37a0a62b-cf5f-4c2d-9145-679a8bb2ff65,500,,,"[22.5, 5.6]",3869219,12,,,,,0.04062804,,Left Foot,,,,"[47.1, 6.6]",,High Pass,,24.620317,,,,Ivan Perišić,5474.0,,,,,,1,From Free Kick,Borna Barišić,11127.0,Left Back,20,Croatia,785,['54f5dff3-53a5-470b-8158-4fd07bf3ce66'],45,,,,,,,,,,,,,,,,,Croatia,785,00:12:45.615,Pass,
,,,,,,,,,,,,,,,,1.397139,,,,,,,,,,,,4ba38e93-36c7-451c-a8a0-67018ec231d8,512,,,"[34.6, 29.7]",3869219,12,,,,,1.192828,,Left Foot,,,,"[42.7, 50.1]",,Ground Pass,,21.949259,,,,Luka Modrić,5463.0,,,,,,1,From Free Kick,Ivan Perišić,5474.0,Left Wing,20,Croatia,785,"['22080903-8a92-47fe-a43d-d3e1a1901a9f', '437a6786-a83d-48df-b9ab-14c07c91a9a8']",54,,,,,,,,,,,,,,,,,Croatia,785,00:12:54.442,Pass,True
,,,,,,,,,,,,,,,,1.551176,,,,,,,,,,,,a09c7cc1-66e4-4c6f-9fac-eaf769292a26,515,,,"[55.7, 56.3]",3869219,12,,,,,0.9859187,,Right Foot,,,,"[70.4, 78.5]",,Ground Pass,,26.62574,,,,Andrej Kramarić,5460.0,,,,,,1,From Free Kick,Luka Modrić,5463.0,Right Center Midfield,20,Croatia,785,['322b78a1-a535-47c7-9deb-bb70c01b979a'],57,,,,,,,,,,,,,,,,,Croatia,785,00:12:57.902,Pass,
,,,,,,,,,,,,,,,,1.156854,,,,,,,,,,,,cf3d45ae-8a7f-46c4-89a5-693de91f1b3c,518,,,"[65.9, 62.8]",3869219,13,,,,,-1.9809237,,Right Foot,,,,"[61.9, 53.6]",,Ground Pass,,10.031949,,,,Marcelo Brozović,5469.0,,,,,,1,From Free Kick,Andrej Kramarić,5460.0,Right Wing,20,Croatia,785,['9a454cb0-08b1-48e1-82d2-6fee8bafa0b1'],2,,,,,,,,,,,,,,,,,Croatia,785,00:13:02.888,Pass,
,,,,,,,,,,,,,,,,1.578165,,,,,,,,,,,,dd5e970c-87df-4ef1-9f46-bba77bc18102,521,,,"[62.2, 48.4]",3869219,13,,,,,-0.2165503,,Right Foot,,,,"[77.2, 45.1]",,Ground Pass,,15.358711,,Incomplete,,Mateo Kovačić,5456.0,,,,,,1,From Free Kick,Marcelo Brozović,5469.0,Center Defensive Midfield,20,Croatia,785,"['a26499ca-7ebc-49d7-9a2e-de07e5fd7c3e', 'd22be06d-5e90-4119-abf3-19bb8c6ff071']",5,,,,,,,,,,,,,,,,,Croatia,785,00:13:05.240,Pass,
,,,,,,,,,,,,,,,,0.905055,,,,,,,,,,,,a26499ca-7ebc-49d7-9a2e-de07e5fd7c3e,523,,,"[42.9, 35.0]",3869219,13,,,,,-1.1428478,,Right Foot,,,,"[50.7, 17.9]",,Ground Pass,,18.794947,,,,Daichi Kamada,9411.0,,,,,Recovery,1,Regular Play,Wataru Endo,23721.0,Right Defensive Midfield,21,Japan,778,"['0d75c816-9ba4-4b39-98e6-4ae9bbfaf5c4', 'dd5e970c-87df-4ef1-9f46-bba77bc18102']",6,,,,,,,,,,,,,,,,,Japan,778,00:13:06.818,Pass,
,,,,,,,,,,,,,,,,1.53057,,,,,,,,,,,,3613f01b-e8ec-43e8-8a97-2830d8cb0cda,526,,,"[56.9, 25.5]",3869219,13,,,,,0.95588803,,Right Foot,,,,"[68.2, 41.5]",,Ground Pass,,19.588007,,,,Ritsu Doan,8361.0,,,,,,1,Regular Play,Daichi Kamada,9411.0,Left Wing,21,Japan,778,['b90932ca-7ea2-4f9e-ba8d-01ae0b37074b'],10,,,,,,,,,,,,,,,,,Japan,778,00:13:10.691,Pass,
,,,,,,,,,,,,,,,,1.619131,,,,,,,,,,,,9d0d6e83-15a5-4ded-9450-16ab82712f52,534,,,"[16.8, 23.5]",3869219,13,,,,,-0.22104706,,Left Foot,,,,"[34.6, 19.5]",,Ground Pass,,18.243902,,,,Mateo Kovačić,5456.0,,,,,,1,Regular Play,Borna Barišić,11127.0,Left Back,22,Croatia,785,['f24f0074-a43d-4a15-ba48-3d8d59887e93'],17,,,,,,,,,,,,,,,,,Croatia,785,00:13:17.908,Pass,
,,,,,,,,,,,,,,,,1.021126,,,,,,,,,,,,ed27036f-78c8-4e89-8098-a4ed49db1ade,537,,,"[35.6, 20.2]",3869219,13,,,,,1.0014831,,Right Foot,,,,"[40.4, 27.7]",,Ground Pass,,8.904493,,,,Marcelo Brozović,5469.0,,,,,,1,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,22,Croatia,785,['495be737-1018-4a96-8131-e742ac582cba'],20,,,,,,,,,,,,,,,,,Croatia,785,00:13:20.437,Pass,
,,,,,,,,,,,,,,,,1.096881,,,,,,,,,,,,a95a750b-3557-4749-a024-1a3e30e04505,539,,,"[40.4, 27.7]",3869219,13,,,,,-1.8442574,,Right Foot,,,,"[38.1, 19.5]",,Ground Pass,,8.516455,,,,Mateo Kovačić,5456.0,,,,,,1,Regular Play,Marcelo Brozović,5469.0,Center Defensive Midfield,22,Croatia,785,['5d6e75cb-d811-4b37-8fc3-f9236550cc77'],21,,,,,,,,,,,,,,,,,Croatia,785,00:13:21.459,Pass,
,,,,,,,,,,,,,,,,2.036218,,,,,,,,,,,,f0517582-78a6-404a-ba6d-7fa6b258bf6e,542,,,"[38.1, 22.1]",3869219,13,,,,,1.5561775,,Right Foot,,,,"[38.6, 56.3]",,Ground Pass,,34.203655,,,,Luka Modrić,5463.0,,,,,,1,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,22,Croatia,785,['eba873b8-73fd-4abd-b791-bd806ee98905'],23,,,,,,,,,,,,,,,,,Croatia,785,00:13:23.220,Pass,
,,,,,,,,,,,,,,,,2.157621,,,,,,,,,,,,6b1a6d1c-6bf3-4446-94e3-00009274e791,545,,,"[55.4, 59.0]",3869219,13,,,,,0.82006633,,Right Foot,,,,"[72.1, 76.9]",,Ground Pass,,24.480604,,,,Josip Juranović,29163.0,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,22,Croatia,785,['3d78dd58-be6a-45cd-8dde-f2b8fa31f282'],30,,,,,,,,,,,,,,,,,Croatia,785,00:13:30.182,Pass,
,,,,,,,,,,,,,,,,1.762789,,,,,,,,,,,,8555721b-6c7c-4b56-9a6c-d76aadd700b6,547,,,"[72.1, 76.9]",3869219,13,,,,,-2.4713292,,Right Foot,,,,"[63.9, 70.4]",,Ground Pass,,10.463747,,,,Luka Modrić,5463.0,,,,,,1,Regular Play,Josip Juranović,29163.0,Right Back,22,Croatia,785,['6d7fdbcd-4658-4253-ac20-bacd1c9aa91f'],32,,,,,,,,,,,,,,,,,Croatia,785,00:13:32.340,Pass,
,,,,,,,,,,,,,,,,2.108459,,,,,,,,,,,,68bb8e3f-7fec-4e09-b5f5-eb18e9c77f33,550,,,"[69.4, 63.1]",3869219,13,,,,,-1.9425052,,Right Foot,,,,"[62.5, 45.4]",,Ground Pass,,18.997368,,,,Dejan Lovren,3471.0,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,22,Croatia,785,['30bc7cc7-6497-4c57-80bf-1547e6d2ebeb'],38,,,,,,,,,,,,,,,,,Croatia,785,00:13:38.321,Pass,
,,,,,,,,,,,,,,,,1.247765,,,,,,,,,,,,5e0a32e6-d64f-469f-b144-2e20c6abed72,553,,,"[62.5, 45.1]",3869219,13,,,,,-1.6110045,,Right Foot,,,,"[61.8, 27.7]",,Ground Pass,,17.414074,,,,Joško Gvardiol,33018.0,,,,,,1,Regular Play,Dejan Lovren,3471.0,Right Center Back,22,Croatia,785,['1e13b432-2dcd-42d6-b7a6-323034000141'],40,,,,,,,,,,,,,,,,,Croatia,785,00:13:40.817,Pass,
,,,,,,,,,,,,,,,,1.140766,,,,,,,,,,,,c4aea738-a60c-4e2c-a5d8-be5a611d2811,556,,,"[68.2, 22.1]",3869219,13,,,,,-0.9980792,,Left Foot,,,,"[80.0, 3.8]",,Ground Pass,,21.774527,,,,Borna Barišić,11127.0,,,,,,1,Regular Play,Joško Gvardiol,33018.0,Left Center Back,22,Croatia,785,['91483db4-1d34-41e2-ab6c-c7b3def89d97'],46,,,,,,,,,,,,,,,,,Croatia,785,00:13:46.902,Pass,
,,,,,,,,,,,,,,,,1.071662,,,,,,,,,,,,4c7e732a-0fe2-4402-9d32-055180d8e836,559,,,"[78.3, 3.7]",3869219,13,,,,,2.967612,,Left Foot,,,,"[61.8, 6.6]",,Ground Pass,,16.75291,,,,Joško Gvardiol,33018.0,,,,,,1,Regular Play,Borna Barišić,11127.0,Left Back,22,Croatia,785,['6df2ebce-f22b-476c-80d1-be6ac4edc6a6'],49,,,,,,,,,,,,,,,,,Croatia,785,00:13:49.299,Pass,
,,,,,,,,,,,,,,,,1.381274,,,,,,,,,,,,b3e93501-ba76-422e-aaa5-83334d8222dc,564,,,"[74.1, 12.3]",3869219,13,,,,,1.1721101,,Left Foot,,,,"[85.6, 39.6]",,Ground Pass,,29.623302,,,,Bruno Petković,7693.0,,,,,,1,Regular Play,Joško Gvardiol,33018.0,Left Center Back,22,Croatia,785,"['01c0d91a-0015-4b4a-9bfd-2c19a529582b', 'c810b958-fe51-4202-9cc9-a80bfca5e83b']",54,,,,,,,,,,,,,,,,,Croatia,785,00:13:54.222,Pass,True
,,,,,,,,,,,,,,,,1.911279,,,,,,,,,,,,356c5124-dfe4-4fbf-8797-3a53f5b68be7,567,,,"[83.0, 40.2]",3869219,13,,,,,1.4191909,,Right Foot,,,,"[87.4, 69.0]",,Ground Pass,,29.134172,,,,Josip Juranović,29163.0,,,,,,1,Regular Play,Bruno Petković,7693.0,Center Forward,22,Croatia,785,['714b7684-add7-4469-bec6-987823cd5b0d'],56,,,,,,,,,,,,,,,,,Croatia,785,00:13:56.561,Pass,
,,,,,,,,,,,,,,,,0.716429,,,,,,,,,,,,3679e55a-b2f4-4830-b7a2-42e534b6c4c1,570,,,"[88.8, 68.0]",3869219,13,,,,,-1.4886287,,Right Foot,,,,"[89.5, 59.5]",,Ground Pass,,8.528775,,,,Andrej Kramarić,5460.0,,,,,,1,Regular Play,Josip Juranović,29163.0,Right Back,22,Croatia,785,['b0023519-17a8-4cfa-87e7-30824c6dc6f7'],59,,,,,,,,,,,,,,,,,Croatia,785,00:13:59.265,Pass,
,,,,,,,,,,,,,,,,0.679226,,,,,,,,,,,,92aaa940-265c-43ea-84ac-2da4aa92aa58,573,,,"[92.8, 61.3]",3869219,14,,,,,2.3740497,,Right Foot,,,,"[87.1, 66.8]",,Ground Pass,,7.9208584,,,,Josip Juranović,29163.0,,,,,,1,Regular Play,Andrej Kramarić,5460.0,Right Wing,22,Croatia,785,['896ab5d1-4484-4916-9136-b56fc03a83b9'],1,,,,,,,,,,,,,,,,,Croatia,785,00:14:01.881,Pass,
,,,,,,,,,,,,,,,,1.201085,,,,,,,,,,,,d6af3bed-efd7-495e-8936-249391f013d7,575,,,"[87.1, 66.8]",3869219,14,,,,,-2.4227626,,Right Foot,,,,"[79.9, 60.5]",,Ground Pass,,9.567131,,,,Luka Modrić,5463.0,,,,,,1,Regular Play,Josip Juranović,29163.0,Right Back,22,Croatia,785,['725c552f-244b-4165-8be8-6b22cea18f99'],2,,,,,,,,,,,,,,,,,Croatia,785,00:14:02.561,Pass,
,,,,,,,,,,,,,,,,1.047193,,,,,,,,,,,,b91ca672-97eb-4a4d-91c9-5a9a2e7bc261,578,,,"[80.0, 59.5]",3869219,14,,,,,-1.1878976,,Right Foot,,,,"[82.9, 52.3]",,Ground Pass,,7.7620873,,,,Marcelo Brozović,5469.0,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,22,Croatia,785,['856cedcb-ee82-4aed-abc6-a176cce7ce2e'],4,,,,,,,,,,,,,,,,,Croatia,785,00:14:04.177,Pass,
,,,,,,,,,,,,,,,,1.69598,,,,,,,,,,,,0f7ee5b4-6cd7-495b-96f3-a10527f1d0c1,581,,,"[85.6, 30.7]",3869219,14,,,,,-1.5385494,,Right Foot,,,,"[86.4, 5.9]",,Ground Pass,,24.8129,,,,Borna Barišić,11127.0,,,,,,1,Regular Play,Marcelo Brozović,5469.0,Center Defensive Midfield,22,Croatia,785,['abfc1e98-8362-4cc9-891a-175a3baf9c48'],8,,,,,,,,,,,,,,,,,Croatia,785,00:14:08.462,Pass,
