50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,3adddd87-93d1-47f3-97bc-9f662e25a5c4,3489,,"[14.8, 59.9]",3857257,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bailey Wright,22371.0,Right Center Back,176,Denmark,776,['b026b275-1d9b-45a0-a626-4c7d8f8bc89c'],49,,,,,,,,,,,,,,,,,Australia,792,00:46:49.031,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,95a2d687-b83b-4b46-8bb0-eb231ec1de24,3516,,"[92.6, 27.8]",3857257,92,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andreas Evald Cornelius,5732.0,Right Center Forward,176,Denmark,776,['da5ee3a5-b193-4566-913f-69ecc5f2a8dd'],20,,,,,,,,,,,,,,,,,Denmark,776,00:47:20.200,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,1.788548,,,,,,,,,,,,,faec00f2-03f5-4c00-bb6b-8372bc606d82,3530,,"[19.5, 57.2]",3857257,92,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Bailey Wright,22371.0,Right Center Back,176,Denmark,776,['a166c471-2b1b-4c97-a47f-3b08dddd7116'],42,,,,,,,,,,,,,,,,,Australia,792,00:47:42.703,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,60edd2e9-c6ed-4df4-884f-ef5ab8c22659,3572,,"[22.8, 24.3]",3857257,94,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Harry Souttar,22293.0,Center Back,180,Denmark,776,['c76fb165-d15b-44bf-8b56-70143f346043'],32,,,,,,,,,,,,,,,,,Australia,792,00:49:32.104,Duel,True
,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,b17cea16-f915-487c-bc61-923dd0283dc8,3585,,"[38.4, 74.5]",3857257,95,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joachim Andersen,8247.0,Right Center Back,183,Australia,792,['a0251a17-061a-48d2-b433-9f24e2fb1852'],58,,,,,,,,,,,,,,,,,Denmark,776,00:50:58.196,Duel,True
,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,313d2301-b8c5-4278-99f6-e913b1a605e6,3591,,"[38.5, 55.7]",3857257,96,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andreas Christensen,3959.0,Left Center Back,183,Australia,792,['aefe5e17-5736-4930-aae2-9848768c0e72'],0,,,,,,,,,,,,,,,,,Denmark,776,00:51:00.857,Duel,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ecb6b3f7-5d42-418a-9881-dddcfafdcf72,73,,"[63.8, 78.4]",3857257,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andreas Skov Olsen,17042.0,Right Wing,6,Australia,792,['775f07cb-032f-494b-96b3-e93591e5f198'],35,,,,,,,,,,,,,,,,,Denmark,776,00:01:35.035,Foul Committed,
,,,,,,,,,,,True,,,,,0.0,,Yellow Card,,,,,,,,,,,2a2696f8-efe0-40e8-b45d-1611f51cfa9e,115,,"[39.7, 15.6]",3857257,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Aziz Eraltay Behich,5479.0,Left Back,10,Denmark,776,['b1549fd7-fd7a-4eab-a931-2fdbb9bb2047'],4,,,,,,,,,,,,,,,,,Australia,792,00:03:04.340,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c78fad96-89a7-4766-821b-34f85fd3ac09,296,,"[96.9, 26.3]",3857257,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jesper Lindstrøm,27569.0,Left Wing,20,Denmark,776,['c926deb5-c8e4-4b36-8372-86d63a98cd25'],15,,,,,,,,,,,,,,,,,Denmark,776,00:08:15.681,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ae1ef565-4106-4e04-a15d-83f05e7988e2,616,,"[32.6, 63.9]",3857257,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riley McGree,33477.0,Right Center Forward,31,Denmark,776,"['38351034-7615-458a-841d-cf935b4aae04', 'de1f5d0d-3f77-4d7d-aac7-5ac180ad6a3a']",27,,,,,,,,,,,,,,,,,Australia,792,00:16:27.094,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,781b39e1-da76-4660-887e-ece1ad555271,758,,"[115.6, 33.3]",3857257,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Andreas Christensen,3959.0,Left Center Back,43,Denmark,776,['3960849a-fd43-4506-851e-db14d50b09a3'],49,,,,,,,,,,,,,,,,,Denmark,776,00:20:49.112,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,Handball,,,,,,,,,84631c70-7e74-4955-af35-2b0afc17a2e7,795,,"[92.4, 21.5]",3857257,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riley McGree,33477.0,Right Center Forward,49,Denmark,776,,14,,,,,,,,,,,,,,,,,Australia,792,00:22:14.513,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,Dangerous Play,,,,,,,,,9e138e13-1e22-408f-b5a1-e0eb908f660e,912,,"[75.0, 49.9]",3857257,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Riley McGree,33477.0,Right Center Forward,53,Denmark,776,['7f98f04c-41e5-4b32-9e3c-b27e7a623c0e'],51,,,,,,,,,,,,,,,,,Australia,792,00:24:51.452,Foul Committed,
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,6e2ccc11-2805-4992-bce0-e2c720670540,1033,,"[105.2, 7.6]",3857257,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesper Lindstrøm,27569.0,Left Wing,59,Australia,792,['42be0adf-a80a-4f2a-99a4-f4eeb9cae56c'],30,,,,,,,,,,,,,,,,,Denmark,776,00:27:30.416,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,dff61a82-02ea-4f54-a92f-d4874f8a2324,1373,,"[92.7, 52.1]",3857257,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mathew Leckie,5481.0,Right Midfield,76,Australia,792,['4d275e7d-89ca-4ac0-b121-48c2651ca9b3'],49,,,,,,,,,,,,,,,,,Australia,792,00:34:49.148,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8e4fab6e-5263-4154-87b1-40bc59bd9269,1470,,"[45.3, 50.2]",3857257,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mitchell Thomas Duke,33492.0,Left Center Forward,81,Denmark,776,"['ad543691-978a-4e1e-be91-a6d963d931c2', 'ccbb262b-602f-45d0-95dc-7b2e7d893562']",25,,,,,,,,,,,,,,,,,Australia,792,00:36:25.734,Foul Committed,
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,956a2076-f138-4934-b3f5-a2b7e388502a,1701,,"[83.1, 30.2]",3857257,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Dannemann Eriksen,3043.0,Left Center Midfield,91,Australia,792,"['87483298-6254-497a-8839-d9255ab2dccf', 'bf17e79c-8eab-4452-b03f-cfd115c7a4b1']",49,,,,,,,,,,,,,,,,,Denmark,776,00:42:49.046,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2f38a464-a6af-4a4e-9d03-547a3aacec21,1797,,"[81.8, 61.2]",3857257,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andreas Skov Olsen,17042.0,Right Wing,96,Australia,792,['eca92292-77f8-4439-a44d-5a1229b8c259'],33,,,,,,,,,,,,,,,,,Denmark,776,00:45:33.533,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4be1be67-0dbd-4904-a751-4963229ebd57,2141,,"[81.4, 7.0]",3857257,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mitchell Thomas Duke,33492.0,Center Forward,116,Australia,792,['a6b9f40b-7444-4984-88e0-64f336d6541c'],2,,,,,,,,,,,,,,,,,Australia,792,00:08:02.157,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8140b8d5-3d9a-4fd7-b7fa-5374b22d5eba,2216,,"[44.3, 77.7]",3857257,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mathew Leckie,5481.0,Right Wing,118,Australia,792,['36424ad4-cd38-4c62-bd0e-82af695699af'],37,,,,,,,,,,,,,,,,,Australia,792,00:09:37.408,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,4586b755-7335-4d93-af7e-94ac6f974697,2304,,"[3.7, 72.8]",3857257,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miloš Degenek,15957.0,Right Back,121,Denmark,776,"['b6bb32d6-185c-460f-b4c5-f6960d31dc25', 'dd6923b4-ac4f-4a73-9a10-1a5fd49d865d']",51,,,,,,,,,,,,,,,,,Australia,792,00:11:51.462,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9db4c9f7-52f0-4a43-96ab-766cfda98f77,2489,,"[73.0, 75.8]",3857257,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mathew Leckie,5481.0,Right Wing,129,Denmark,776,['16e0b82d-4ce8-4326-a56d-7e29c8d01a9f'],41,,,,,,,,,,,,,,,,,Australia,792,00:18:41.876,Foul Committed,
,,,,,,,,,,,True,,,,,0.0,,,,Handball,,,,,,,,,64690dd4-15b2-415f-b0fa-c6a3323d4ebc,2555,,"[66.7, 7.3]",3857257,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jesper Lindstrøm,27569.0,Left Wing,131,Denmark,776,,13,,,,,,,,,,,,,,,,,Denmark,776,00:20:13.978,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,00fb7c85-9d6f-4b01-8bb9-3f8e66142b9b,2801,,"[110.7, 41.2]",3857257,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andreas Evald Cornelius,5732.0,Right Center Forward,142,Denmark,776,['4dd6c831-35e7-4782-a6d8-7991032b3423'],33,,,,,,,,,,,,,,,,,Denmark,776,00:27:33.446,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,73304feb-dc3a-49a7-891d-6dad005aa09b,2843,,"[49.2, 1.6]",3857257,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Skov,16294.0,Left Back,147,Australia,792,['53303575-9acf-4973-897c-72d0e3c37043'],36,,,,,,,,,,,,,,,,,Denmark,776,00:29:36.836,Foul Committed,
,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,1b8435bf-310a-4c9d-8190-bd0ec26ec45c,2976,,"[80.2, 3.4]",3857257,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mitchell Thomas Duke,33492.0,Center Forward,154,Denmark,776,"['17a5286b-d1b0-4b59-942f-f3823f118a55', 'a81ffe3d-ccbb-4dd8-bcec-0d8c09c341da', 'e3c85a0a-8a03-414c-8e86-3527e023226b']",52,,,,,,,,,,,,,,,,,Australia,792,00:32:52.296,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,True,,,,,,,,,,c6a60b82-ef75-4a7a-8a1c-7fc45f2412db,3160,,"[105.2, 11.1]",3857257,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jamie MacLaren,9980.0,Center Forward,162,Australia,792,['abfa0d07-9ee9-4787-94ff-b5d15e031160'],10,,,,,,,,,,,,,,,,,Australia,792,00:38:10.629,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7854a105-03c8-4218-a780-3aa8cf88d244,3387,,"[109.3, 27.0]",3857257,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikkel Damsgaard,24443.0,Right Midfield,171,Denmark,776,['0e7a8aef-721f-4f20-b533-3e3e6f9e01ef'],17,,,,,,,,,,,,,,,,,Denmark,776,00:44:17.526,Foul Committed,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,775f07cb-032f-494b-96b3-e93591e5f198,74,,"[56.3, 1.7]",3857257,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aziz Eraltay Behich,5479.0,Left Back,6,Australia,792,['ecb6b3f7-5d42-418a-9881-dddcfafdcf72'],35,,,,,,,,,,,,,,,,,Australia,792,00:01:35.035,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b1549fd7-fd7a-4eab-a931-2fdbb9bb2047,116,,"[80.4, 64.5]",3857257,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Andreas Skov Olsen,17042.0,Right Wing,10,Denmark,776,"['2a2696f8-efe0-40e8-b45d-1611f51cfa9e', 'd16713cf-13b4-4f18-b969-2002e08b49ac']",4,,,,,,,,,,,,,,,,,Denmark,776,00:03:04.340,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,c926deb5-c8e4-4b36-8372-86d63a98cd25,297,,"[23.2, 53.8]",3857257,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Miloš Degenek,15957.0,Right Back,20,Denmark,776,['c78fad96-89a7-4766-821b-34f85fd3ac09'],15,,,,,,,,,,,,,,,,,Australia,792,00:08:15.681,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,38351034-7615-458a-841d-cf935b4aae04,617,,"[87.5, 16.2]",3857257,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joakim Mæhle,16554.0,Left Back,31,Denmark,776,['ae1ef565-4106-4e04-a15d-83f05e7988e2'],27,,,,,,,,,,,,,,,,,Denmark,776,00:16:27.094,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,3960849a-fd43-4506-851e-db14d50b09a3,759,,"[4.5, 46.8]",3857257,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jackson Irvine,5490.0,Left Defensive Midfield,43,Denmark,776,['781b39e1-da76-4660-887e-ece1ad555271'],49,,,,,,,,,,,,,,,,,Australia,792,00:20:49.112,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,7f98f04c-41e5-4b32-9e3c-b27e7a623c0e,913,,"[45.1, 30.2]",3857257,24,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christian Dannemann Eriksen,3043.0,Left Center Midfield,53,Denmark,776,['9e138e13-1e22-408f-b5a1-e0eb908f660e'],51,,,,,,,,,,,,,,,,,Denmark,776,00:24:51.452,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,42be0adf-a80a-4f2a-99a4-f4eeb9cae56c,1034,,"[14.9, 72.5]",3857257,27,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miloš Degenek,15957.0,Right Back,59,Australia,792,"['6e2ccc11-2805-4992-bce0-e2c720670540', 'd1d1a4a7-d822-46e5-9720-664cfdde8655']",30,,,,,,,,,,,,,,,,,Australia,792,00:27:30.416,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,4d275e7d-89ca-4ac0-b121-48c2651ca9b3,1374,,"[27.4, 28.0]",3857257,34,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andreas Christensen,3959.0,Left Center Back,76,Australia,792,['dff61a82-02ea-4f54-a92f-d4874f8a2324'],49,,,,,,,,,,,,,,,,,Denmark,776,00:34:49.148,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ccbb262b-602f-45d0-95dc-7b2e7d893562,1471,,"[74.8, 29.9]",3857257,36,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joakim Mæhle,16554.0,Left Back,81,Denmark,776,['8e4fab6e-5263-4154-87b1-40bc59bd9269'],25,,,,,,,,,,,,,,,,,Denmark,776,00:36:25.734,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,87483298-6254-497a-8839-d9255ab2dccf,1702,,"[37.0, 49.9]",3857257,42,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathew Leckie,5481.0,Right Midfield,91,Australia,792,['956a2076-f138-4934-b3f5-a2b7e388502a'],49,,,,,,,,,,,,,,,,,Australia,792,00:42:49.046,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,eca92292-77f8-4439-a44d-5a1229b8c259,1798,,"[38.3, 18.9]",3857257,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mitchell Thomas Duke,33492.0,Left Center Forward,96,Australia,792,['2f38a464-a6af-4a4e-9d03-547a3aacec21'],33,,,,,,,,,,,,,,,,,Australia,792,00:45:33.533,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,a6b9f40b-7444-4984-88e0-64f336d6541c,2142,,"[38.7, 73.1]",3857257,53,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joachim Andersen,8247.0,Right Center Back,116,Australia,792,['4be1be67-0dbd-4904-a751-4963229ebd57'],2,,,,,,,,,,,,,,,,,Denmark,776,00:08:02.157,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,36424ad4-cd38-4c62-bd0e-82af695699af,2217,,"[75.8, 2.4]",3857257,54,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joakim Mæhle,16554.0,Left Back,118,Australia,792,['8140b8d5-3d9a-4fd7-b7fa-5374b22d5eba'],37,,,,,,,,,,,,,,,,,Denmark,776,00:09:37.408,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b6bb32d6-185c-460f-b4c5-f6960d31dc25,2305,,"[116.4, 7.3]",3857257,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesper Lindstrøm,27569.0,Left Wing,121,Denmark,776,['4586b755-7335-4d93-af7e-94ac6f974697'],51,,,,,,,,,,,,,,,,,Denmark,776,00:11:51.462,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,16e0b82d-4ce8-4326-a56d-7e29c8d01a9f,2490,,"[47.1, 4.3]",3857257,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Joakim Mæhle,16554.0,Left Back,129,Denmark,776,['9db4c9f7-52f0-4a43-96ab-766cfda98f77'],41,,,,,,,,,,,,,,,,,Denmark,776,00:18:41.876,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,4dd6c831-35e7-4782-a6d8-7991032b3423,2802,,"[9.4, 38.9]",3857257,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kye Rowles,33495.0,Left Center Back,142,Denmark,776,['00fb7c85-9d6f-4b01-8bb9-3f8e66142b9b'],33,,,,,,,,,,,,,,,,,Australia,792,00:27:33.446,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,53303575-9acf-4973-897c-72d0e3c37043,2844,,"[70.9, 78.5]",3857257,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keanu Baccus,33488.0,Right Wing,147,Australia,792,['73304feb-dc3a-49a7-891d-6dad005aa09b'],36,,,,,,,,,,,,,,,,,Australia,792,00:29:36.836,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,,e3c85a0a-8a03-414c-8e86-3527e023226b,2977,,"[39.9, 76.7]",3857257,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexander Hartmann Bah,24547.0,Right Back,154,Denmark,776,"['1b8435bf-310a-4c9d-8190-bd0ec26ec45c', '6d08af62-6c7d-4e30-acff-ec2cec9070e2']",52,,,,,,,,,,,,,,,,,Denmark,776,00:32:52.296,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,abfa0d07-9ee9-4787-94ff-b5d15e031160,3161,,"[14.9, 69.0]",3857257,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joachim Andersen,8247.0,Right Center Back,162,Australia,792,['c6a60b82-ef75-4a7a-8a1c-7fc45f2412db'],10,,,,,,,,,,,,,,,,,Denmark,776,00:38:10.629,Foul Won,
,,,,,,,,,,,,,,,,0.0,,,,,,True,,,,,,,0e7a8aef-721f-4f20-b533-3e3e6f9e01ef,3388,,"[10.8, 53.1]",3857257,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miloš Degenek,15957.0,Right Wing Back,171,Denmark,776,['7854a105-03c8-4218-a780-3aa8cf88d244'],17,,,,,,,,,,,,,,,,,Australia,792,00:44:17.526,Foul Won,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c1301d92-f84b-4529-a2b2-358e4d41f69c,86,,"[82.1, 11.8]",3857257,2,,,True,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jesper Lindstrøm,27569.0,Left Wing,7,Australia,792,['54726dcf-58fd-42cc-987c-7a16539151c5'],5,,,,,,,,,,,,,,,,,Denmark,776,00:02:05.815,Block,
,,,,True,,,,,,,,,,,,0.0,,,,,,,,,,,,,f23fd336-1824-4489-aac2-6e09887d1ec9,100,,"[102.9, 44.5]",3857257,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mitchell Thomas Duke,33492.0,Left Center Forward,8,Australia,792,['f0cb1d2a-2a77-42a6-be8c-4fa4187bed6a'],29,,,,,,,,,,,,,,,,,Australia,792,00:02:29.421,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,83354e7a-bd47-4c62-bdd7-f9b7ede672de,166,,"[113.0, 48.7]",3857257,4,,,True,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathias Jensen,18722.0,Right Center Midfield,13,Denmark,776,,44,,,,,,,,,,,,,,,,,Denmark,776,00:04:44.705,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1585a132-4064-423e-bb0a-8486d5d54bfe,234,,"[72.1, 66.6]",3857257,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mathias Jensen,18722.0,Right Center Midfield,18,Australia,792,['152d476b-0944-4249-bdf1-2f53d30797de'],30,,,,,,,,,,,,,,,,,Denmark,776,00:06:30.334,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cf9648c8-77f2-4db1-b8aa-5a6c8e9486d7,236,,"[41.9, 22.5]",3857257,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Aaron Mooy,3281.0,Right Defensive Midfield,18,Australia,792,,31,,,,,,,,,,,,,,,,,Australia,792,00:06:31.943,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,34dbc0ee-0f6e-42e7-b1e6-e44f991d4001,359,,"[9.0, 36.5]",3857257,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Miloš Degenek,15957.0,Right Back,22,Denmark,776,['701998cd-e517-4ebd-a496-419fe51d4a12'],0,,,,,,,,,,,,,,,,,Australia,792,00:10:00.439,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d30156a9-6b72-43d9-ba9a-d926e73b9552,361,,"[106.8, 45.5]",3857257,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jesper Lindstrøm,27569.0,Left Wing,22,Denmark,776,,0,,,,,,,,,,,,,,,,,Denmark,776,00:10:00.611,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0db6f375-79d2-418f-b05f-2d2bcce6b617,657,,"[104.8, 28.6]",3857257,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riley McGree,33477.0,Right Center Forward,35,Australia,792,,58,,,,,,,,,,,,,,,,,Australia,792,00:17:58.685,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f5205661-0e7c-4466-8f19-4298bde95991,689,,"[2.7, 52.3]",3857257,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Harry Souttar,22293.0,Right Center Back,36,Denmark,776,['afe8f9fa-d191-4a32-b084-ed649161ba51'],34,,,,,,,,,,,,,,,,,Australia,792,00:18:34.079,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,659689bd-6119-48f3-8d2b-4fa0a8062bce,713,,"[19.9, 11.5]",3857257,19,,,True,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aziz Eraltay Behich,5479.0,Left Back,38,Denmark,776,['67e4c433-44a0-4cf4-90fd-550a30cab673'],17,,,,,,,,,,,,,,,,,Australia,792,00:19:17.594,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,98fde9c9-423d-4f75-8e37-6eda73c890cd,793,,"[28.3, 63.0]",3857257,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathias Jensen,18722.0,Right Center Midfield,49,Denmark,776,['82b27b1f-1daf-42fe-b733-a9ebfb942fde'],14,,,,,,,,,,,,,,,,,Denmark,776,00:22:14.344,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f02fe3b1-29bd-401d-962e-836bed4a2e6d,794,,"[92.4, 19.8]",3857257,22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riley McGree,33477.0,Right Center Forward,49,Denmark,776,,14,,,,,,,,,,,,,,,,,Australia,792,00:22:14.413,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0e1a7004-878e-46e4-85d7-e77ab610fed7,895,,"[94.5, 72.3]",3857257,24,,,True,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mathew Leckie,5481.0,Right Midfield,52,Australia,792,,32,,,,,,,,,,,,,,,,,Australia,792,00:24:32.025,Block,
