50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9eaaad5f-d7d8-478a-922a-87d8a57cc28e,389,,,"[62.9, 36.0]",3857299,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,In-Beom Hwang,23763.0,Left Defensive Midfield,24,South Korea,791,['f1a9da32-1d47-4c9a-bbe1-5b0ebd37936a'],44,,,,,,,,,,,,,,,,,South Korea,791,00:12:44.520,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cce5284-37e9-45fc-a3b5-3177e96d0bbc,392,,,"[87.0, 71.5]",3857299,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Woo-Yeong Jeong,22067.0,Center Attacking Midfield,24,South Korea,791,['5e0b59d0-3eb5-4baa-8c94-5e248a9d8c8a'],47,,,,,,,,,,,,,,,,,South Korea,791,00:12:47.363,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a330398d-6ce8-4da6-bd11-b788f5deaa29,395,,,"[65.0, 70.7]",3857299,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Min Jae Kim,43565.0,Right Center Back,24,South Korea,791,['77fcb3ab-2c8f-4a52-a07b-5439a47f38e9'],49,,,,,,,,,,,,,,,,,South Korea,791,00:12:49.830,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ced705e6-3955-4a0e-8af4-99c3962d9b29,398,,,"[74.6, 75.4]",3857299,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Woo-Yeong Jeong,22067.0,Center Attacking Midfield,24,South Korea,791,['d4bf121f-4d82-4668-a7da-069f8f7fd2ee'],51,,,,,,,,,,,,,,,,,South Korea,791,00:12:51.320,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6df90d74-4079-40cb-8ddd-a06bbf87ba3a,401,,,"[50.5, 71.2]",3857299,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Min Jae Kim,43565.0,Right Center Back,24,South Korea,791,['6ca1fd7f-2a9e-4d6d-9e2e-49c1e166aee7'],54,,,,,,,,,,,,,,,,,South Korea,791,00:12:54.100,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa53a07c-d752-4b54-9850-7414db7eb242,404,,,"[40.6, 50.8]",3857299,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Young-Gwon Kim,5604.0,Left Center Back,24,South Korea,791,['74a752da-fba1-424c-9ab2-6b7b8f8b758d'],55,,,,,,,,,,,,,,,,,South Korea,791,00:12:55.836,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79a9bd27-a24c-47eb-b5a6-8ba0b79e8486,407,,,"[45.7, 68.8]",3857299,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Min Jae Kim,43565.0,Right Center Back,24,South Korea,791,['4dd696cb-ad33-4311-9ce4-fccf08a83f20'],58,,,,,,,,,,,,,,,,,South Korea,791,00:12:58.371,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171e7d86-0e17-4412-8827-de1f73422ba6,410,,,"[57.0, 66.3]",3857299,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,In-Beom Hwang,23763.0,Left Defensive Midfield,24,South Korea,791,['dbe7e01b-0a2c-4d4c-b5b4-aa4ba668b5c9'],59,,,,,,,,,,,,,,,,,South Korea,791,00:12:59.806,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59429312-aebc-4d60-93de-0ee994b4118f,413,,,"[46.0, 73.6]",3857299,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Min Jae Kim,43565.0,Right Center Back,24,South Korea,791,['7a588d6e-2a90-42de-9728-75b81eebae31'],1,,,,,,,,,,,,,,,,,South Korea,791,00:13:01.176,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20beac6b-0d59-40b3-bb87-0af37f3dc04b,416,,,"[97.7, 71.2]",3857299,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Chang-Hoon Kwon,3135.0,Right Wing,24,South Korea,791,['c5b24396-ca09-474d-9010-844050d00843'],4,,,,,,,,,,,,,,,,,South Korea,791,00:13:04.122,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec3a5a32-e1b3-45c2-988c-084995548d64,428,,,"[38.8, 28.3]",3857299,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thomas Teye Partey,6383.0,Right Defensive Midfield,26,Ghana,4885,['e8412d0a-ceab-4355-a13f-88f8abeb34b7'],29,,,,,,,,,,,,,,,,,Ghana,4885,00:13:29.248,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960a820f-ba27-4807-ab14-e5af1ffd4d0f,431,,,"[46.7, 67.7]",3857299,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Amartey,3709.0,Right Center Back,26,Ghana,4885,['99907983-b921-4436-b441-2cac0f4ece63'],33,,,,,,,,,,,,,,,,,Ghana,4885,00:13:33.496,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96cc5b91-8561-427a-b8be-78738b0055e0,435,,,"[75.4, 76.3]",3857299,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tariq Lamptey,33602.0,Right Back,26,Ghana,4885,['d43f9a9c-c73c-4f6e-b3fb-c9fce833b67c'],36,,,,,,,,,,,,,,,,,Ghana,4885,00:13:36.974,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8f8ed85-7c1c-44cb-a8f3-4d172db69f2e,438,,,"[87.3, 67.2]",3857299,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mohammed Kudus,17033.0,Right Wing,26,Ghana,4885,['0ba7e24d-b5e9-480a-a841-229ea92cc9d7'],41,,,,,,,,,,,,,,,,,Ghana,4885,00:13:41.414,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42b181ed-9774-48c6-b610-39491b73e1d4,442,,,"[80.2, 50.9]",3857299,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thomas Teye Partey,6383.0,Right Defensive Midfield,26,Ghana,4885,['8a21a3f7-a09e-4c9c-b41a-fee931e2dbf3'],43,,,,,,,,,,,,,,,,,Ghana,4885,00:13:43.562,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edae519d-eb57-404a-a61d-48b6eda79203,445,,,"[79.7, 28.7]",3857299,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Salis Abdul Samed,31029.0,Left Defensive Midfield,26,Ghana,4885,['e5def5c2-e5bf-400b-b197-064fded80c9f'],44,,,,,,,,,,,,,,,,,Ghana,4885,00:13:44.665,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373fb014-a634-4eeb-af96-c0357b151f2f,448,,,"[93.5, 27.3]",3857299,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordan Ayew,3450.0,Left Wing,26,Ghana,4885,['e3667ebb-1bb5-4d1c-99c8-fd45a0a4708c'],46,,,,,,,,,,,,,,,,,Ghana,4885,00:13:46.817,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dd14ac2-4ad9-4e68-a2b3-9df1f568bf5d,450,,,"[87.1, 20.5]",3857299,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Salis Abdul Samed,31029.0,Left Defensive Midfield,26,Ghana,4885,['089b204e-75fc-4721-97f8-941ad6d0656c'],47,,,,,,,,,,,,,,,,,Ghana,4885,00:13:47.671,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f20b352-717a-483e-bff1-e644c9df82cb,453,,,"[93.1, 4.1]",3857299,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gideon Mensah,23615.0,Left Back,26,Ghana,4885,['0ab820c1-9428-476c-86d6-09212e47549a'],49,,,,,,,,,,,,,,,,,Ghana,4885,00:13:49.891,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36413c80-409b-47f9-aa8c-93b2b40f1abb,456,,,"[80.8, 7.2]",3857299,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Salis Abdul Samed,31029.0,Left Defensive Midfield,26,Ghana,4885,['c6cc7ab1-ec6b-4667-bb6e-99a44a97290b'],51,,,,,,,,,,,,,,,,,Ghana,4885,00:13:51.789,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee0dabf1-61f2-43be-a1da-de9b3576d581,459,,,"[105.6, 21.5]",3857299,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,André Ayew Pelé,3347.0,Center Attacking Midfield,26,Ghana,4885,['69e9788f-05a4-46e0-a29c-6ddfeb01f4e8'],56,,,,,,,,,,,,,,,,,Ghana,4885,00:13:56.081,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5aa8e9f3-3384-4c94-9ebc-308c2c3220b3,463,,,"[52.7, 71.3]",3857299,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gue-Sung Cho,40542.0,Center Forward,27,South Korea,791,['9f432738-ad48-441b-bb5e-bb60e8d43f43'],27,,,,,,,,,,,,,,,,,South Korea,791,00:14:27.573,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5309715e-456f-4bcd-a579-b59465822578,468,,,"[63.2, 62.7]",3857299,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chang-Hoon Kwon,3135.0,Right Wing,27,South Korea,791,['fe718232-0585-414d-84cf-059ca8a0889f'],29,,,,,,,,,,,,,,,,,South Korea,791,00:14:29.635,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee9b02fa-57a9-4a75-b551-185e5254b18f,476,,,"[53.5, 20.6]",3857299,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Woo-Young Jung,5618.0,Right Defensive Midfield,27,South Korea,791,['a7cfab44-31bc-4bd7-9055-b51653077b69'],38,,,,,,,,,,,,,,,,,South Korea,791,00:14:38.574,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2523ed52-5027-4b30-960e-53a688aa3efd,478,,,"[39.3, 12.9]",3857299,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Young-Gwon Kim,5604.0,Left Center Back,27,South Korea,791,['806d6d79-0235-4db0-a636-207a177a2be5'],40,,,,,,,,,,,,,,,,,South Korea,791,00:14:40.145,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96f199d6-cb09-4916-922b-bcf285eabdbd,481,,,"[39.3, 56.3]",3857299,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Min Jae Kim,43565.0,Right Center Back,27,South Korea,791,['6952f401-b3f7-4fef-bf9c-d61498cf2e93'],43,,,,,,,,,,,,,,,,,South Korea,791,00:14:43.241,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3454ad57-f132-467a-b063-b85a888e4344,483,,,"[51.4, 62.7]",3857299,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,In-Beom Hwang,23763.0,Left Defensive Midfield,27,South Korea,791,['2619fad0-d7bf-42d2-9be4-19b87a984de1'],44,,,,,,,,,,,,,,,,,South Korea,791,00:14:44.495,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1bf9946-a4db-40c3-a49e-c8e50aada4ee,486,,,"[83.3, 75.6]",3857299,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Moon-Hwan Kim,40672.0,Right Back,27,South Korea,791,['d592cf12-f32c-44fe-a6fc-284794147d6b'],47,,,,,,,,,,,,,,,,,South Korea,791,00:14:47.115,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0348e7f7-cd22-433d-92f4-c5bb7653f4d2,490,,,"[70.4, 55.1]",3857299,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Woo-Young Jung,5618.0,Right Defensive Midfield,27,South Korea,791,['dacf38f9-5c20-468d-b5e4-6395f5036803'],51,,,,,,,,,,,,,,,,,South Korea,791,00:14:51.323,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77f3c165-4f7b-4392-af63-0cf3c12c2ac4,493,,,"[52.9, 63.5]",3857299,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Min Jae Kim,43565.0,Right Center Back,27,South Korea,791,['eee57344-2744-4efb-957e-3d00794a1cae'],54,,,,,,,,,,,,,,,,,South Korea,791,00:14:54.065,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90623fc3-3efa-43a9-a479-ce7334bfe261,495,,,"[56.8, 74.2]",3857299,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,In-Beom Hwang,23763.0,Left Defensive Midfield,27,South Korea,791,['3d6dd7e2-50c4-4575-8937-bca0b303b72d'],55,,,,,,,,,,,,,,,,,South Korea,791,00:14:55.653,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d93ba994-c667-4c7c-b75f-cd59fd1ccbd2,500,,,"[82.5, 53.6]",3857299,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gue-Sung Cho,40542.0,Center Forward,27,South Korea,791,"['2067812c-7d68-45cd-b943-6b7aec299b2c', 'fd4745bf-7401-4a54-9e7b-2ffe1f48b778']",0,,,,,,,,,,,,,,,,,South Korea,791,00:15:00.818,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4074db97-512e-41b3-80c8-2619808fcb7b,509,,,"[81.2, 56.9]",3857299,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,In-Beom Hwang,23763.0,Left Defensive Midfield,27,South Korea,791,['01669ef2-19db-452e-a14f-9c856fe61a16'],5,,,,,,,,,,,,,,,,,South Korea,791,00:15:05.802,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98884d08-a92a-4097-8aa9-6f173d03a3e5,511,,,"[56.5, 17.4]",3857299,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordan Ayew,3450.0,Left Wing,27,South Korea,791,['3a2050d3-8b42-4307-af7a-9bfc1f84e32e'],7,,,,,,,,,,,,,,,,,Ghana,4885,00:15:07.827,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343641cf-fc51-4757-bdb3-321d2bebada5,514,,,"[69.3, 12.1]",3857299,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iñaki Williams Arthuer,6393.0,Center Forward,27,South Korea,791,['1a2a2a48-05f4-4eb4-8967-d5bbb1d7a78a'],11,,,,,,,,,,,,,,,,,Ghana,4885,00:15:11.235,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e51d8a2e-84b6-4d4a-8e35-0c54dda77b04,516,,,"[2.8, 53.2]",3857299,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Seung-Gyu Kim,37641.0,Goalkeeper,27,South Korea,791,['cd7a8e49-c986-4210-8fd4-203c0861e14e'],12,,,,,,,,,,,,,,,,,South Korea,791,00:15:12.794,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3807edc0-0f03-4a8b-9594-ace80dbb1312,520,,,"[38.8, 5.8]",3857299,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jin-Su Kim,40538.0,Left Back,27,South Korea,791,['5c7b66b5-46eb-4b69-b89d-b20cd4ab384e'],17,,,,,,,,,,,,,,,,,South Korea,791,00:15:17.125,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df03a4e3-7041-4869-a200-1656bf91ac72,525,,,"[50.8, 8.1]",3857299,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Woo-Young Jung,5618.0,Right Defensive Midfield,28,South Korea,791,['3856c83e-daa1-4f40-9695-a13ebdbc2c78'],47,,,,,,,,,,,,,,,,,South Korea,791,00:15:47.606,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e7a9502-78a0-479f-9994-67fb211227aa,527,,,"[45.3, 2.1]",3857299,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jin-Su Kim,40538.0,Left Back,28,South Korea,791,['ec5d4edb-60c2-4327-b96d-34fe36eeea0c'],48,,,,,,,,,,,,,,,,,South Korea,791,00:15:48.739,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0ac43cf-9e7e-4795-9da9-5ceab4d716c8,529,,,"[74.7, 60.0]",3857299,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chang-Hoon Kwon,3135.0,Right Wing,28,South Korea,791,['aa211ec3-f93b-49f4-be91-106d4a78040d'],52,,,,,,,,,,,,,,,,,South Korea,791,00:15:52.838,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0e89cd0-fd35-47ed-a931-fa7f2d4c0885,535,,,"[55.4, 69.4]",3857299,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Moon-Hwan Kim,40672.0,Right Back,28,South Korea,791,['92d10484-ab9b-4910-9559-94c256f48600'],58,,,,,,,,,,,,,,,,,South Korea,791,00:15:58.788,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e998f88-2828-4282-9e70-d11d7ab28b73,538,,,"[56.6, 65.8]",3857299,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,In-Beom Hwang,23763.0,Left Defensive Midfield,28,South Korea,791,['fc651d90-a69a-48ca-bdf4-4ebc029385a2'],1,,,,,,,,,,,,,,,,,South Korea,791,00:16:01.046,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46688382-8b69-4cdd-8f38-fa7f013e1a4d,541,,,"[81.2, 72.5]",3857299,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gue-Sung Cho,40542.0,Center Forward,28,South Korea,791,['8ef0839c-be35-4d8e-ae0c-3ab36c458d44'],3,,,,,,,,,,,,,,,,,South Korea,791,00:16:03.676,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45d16864-e16a-4be3-91cb-27253a3ffeaf,544,,,"[85.5, 62.0]",3857299,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,In-Beom Hwang,23763.0,Left Defensive Midfield,28,South Korea,791,['e0ad459a-8468-46d2-8966-698e961aae2b'],6,,,,,,,,,,,,,,,,,South Korea,791,00:16:06.138,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c981cd9f-1dab-4120-a70d-6c1f79b5cd99,548,,,"[99.1, 57.2]",3857299,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Heung-Min Son,3083.0,Left Wing,28,South Korea,791,"['cc2b0fd7-30f8-4dc3-abb3-ee067dc09a16', 'd16eb478-56e0-4761-a143-1e301a46febf']",7,,,,,,,,,,,,,,,,,South Korea,791,00:16:07.071,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550f2d7b-9ca1-4804-a78b-1bfebfb3793f,551,,,"[111.2, 72.1]",3857299,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Chang-Hoon Kwon,3135.0,Right Wing,28,South Korea,791,['8ec40ba7-906c-4178-8a86-2663a532868c'],9,,,,,,,,,,,,,,,,,South Korea,791,00:16:09.494,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb8f42fd-c457-40ca-b22f-6832382c9144,554,,,"[115.1, 21.4]",3857299,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jin-Su Kim,40538.0,Left Back,28,South Korea,791,['2ab3335e-34af-405f-8c6e-b4d636c32afa'],12,,,,,,,,,,,,,,,,,South Korea,791,00:16:12.875,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11548f2b-83ae-4c78-a95b-df675edd18a9,559,,,"[115.4, 30.4]",3857299,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gue-Sung Cho,40542.0,Center Forward,29,South Korea,791,['862acd42-a2bd-4320-924d-4ad792877fed'],10,,,,,,,,,,,,,,,,,South Korea,791,00:17:10.964,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c17f141-6d64-4bfb-9ffb-42ea560f7b92,569,,,"[97.7, 5.6]",3857299,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Heung-Min Son,3083.0,Left Wing,30,South Korea,791,['88326bef-a0f3-4780-a1c2-db2fcace48bd'],50,,,,,,,,,,,,,,,,,South Korea,791,00:17:50.229,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b79d39bb-3ba5-41af-89e5-efaf9eb50311,572,,,"[96.8, 18.7]",3857299,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Min Jae Kim,43565.0,Right Center Back,30,South Korea,791,['7eb70aeb-085d-43fe-8946-0e352b851a10'],50,,,,,,,,,,,,,,,,,South Korea,791,00:17:50.701,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b7f771b-ffd4-4d58-be3c-0814a4f9738b,578,,,"[16.9, 58.9]",3857299,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Tariq Lamptey,33602.0,Right Back,30,South Korea,791,['2c189886-b4ea-45df-9f9e-0ceee8f1c7c6'],54,,,,,,,,,,,,,,,,,Ghana,4885,00:17:54.798,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0075af6c-92b9-424e-91b7-741b4e9dfdb9,583,,,"[105.4, 56.0]",3857299,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jin-Su Kim,40538.0,Left Back,30,South Korea,791,['581b04c8-56b1-4495-b25e-f79f8bd957e7'],0,,,,,,,,,,,,,,,,,South Korea,791,00:18:00.414,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f4b0e9e-d2b7-4db5-99bf-14d126201a41,586,,,"[92.1, 68.0]",3857299,18,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Woo-Yeong Jeong,22067.0,Center Attacking Midfield,30,South Korea,791,['13dab6d3-483d-4eaf-a298-5e0412cbfcf4'],1,,,,,,,,,,,,,,,,,South Korea,791,00:18:01.891,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62a5757a-21df-4f6f-a167-ddb22cd830a1,592,,,"[41.8, 8.3]",3857299,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,In-Beom Hwang,23763.0,Left Defensive Midfield,31,South Korea,791,['649e7f63-b3df-40e1-b81a-8f7fc17af55e'],15,,,,,,,,,,,,,,,,,South Korea,791,00:18:15.810,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1c02f0b-acad-4eeb-8300-97c0d307a89d,594,,,"[50.8, 22.0]",3857299,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Woo-Young Jung,5618.0,Right Defensive Midfield,31,South Korea,791,['0845fa56-9ebd-4dfd-9a50-107fe10770eb'],17,,,,,,,,,,,,,,,,,South Korea,791,00:18:17.069,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a921266-1b03-406e-8d84-3ab42105393c,597,,,"[45.3, 13.2]",3857299,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,In-Beom Hwang,23763.0,Left Defensive Midfield,31,South Korea,791,['e015dc57-f604-45dd-a131-07856af8db84'],18,,,,,,,,,,,,,,,,,South Korea,791,00:18:18.296,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e19261d-eeea-426d-93df-10e75915a217,600,,,"[38.8, 36.2]",3857299,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Young-Gwon Kim,5604.0,Left Center Back,31,South Korea,791,['5c9a0f0d-310f-423a-b11a-a11827f29c69'],22,,,,,,,,,,,,,,,,,South Korea,791,00:18:22.743,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b1cf07b-5efa-460e-b395-68382165c97d,603,,,"[44.9, 68.6]",3857299,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moon-Hwan Kim,40672.0,Right Back,31,South Korea,791,['0d8bcc1e-26ae-488a-8f0f-17676bb1039b'],25,,,,,,,,,,,,,,,,,South Korea,791,00:18:25.308,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df74d4c2-14ac-4cb2-9428-a4420062b322,607,,,"[46.8, 62.3]",3857299,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Woo-Young Jung,5618.0,Right Defensive Midfield,31,South Korea,791,"['7b5a74e5-7712-4a88-9326-1d4364694a8d', '813b88f3-e0af-484e-816f-8d48cd802bc8']",29,,,,,,,,,,,,,,,,,South Korea,791,00:18:29.017,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cc1dea2-63fc-46c6-9c12-bac110a8b5d0,610,,,"[38.8, 57.1]",3857299,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moon-Hwan Kim,40672.0,Right Back,31,South Korea,791,['cb885311-83d5-4ac0-808a-0229ad8655b2'],29,,,,,,,,,,,,,,,,,South Korea,791,00:18:29.846,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d30839e9-3289-4355-b85e-24b47f93b29e,614,,,"[44.3, 41.9]",3857299,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,In-Beom Hwang,23763.0,Left Defensive Midfield,31,South Korea,791,['2b5fc37c-f014-4e81-ad95-e59e782eed3a'],31,,,,,,,,,,,,,,,,,South Korea,791,00:18:31.596,Ball Receipt*,
