50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7c800c16-13e7-4564-852f-541cc0930941,1580,,,"[77.6, 25.9]",3869519,37,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,59,Croatia,785,,19,,,,,,,,,,,,,,,,,Croatia,785,00:37:19.916,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,33eee934-1c49-4951-8781-977ea37be07d,1613,,,"[55.7, 30.1]",3869519,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Julián Álvarez,29560.0,Left Center Forward,61,Argentina,779,,18,,,,,,,,,,,,,,,,,Argentina,779,00:38:18.691,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8bfe9bfc-3eb6-434b-85ff-b84a6e410a93,1619,,,"[111.0, 36.5]",3869519,38,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Julián Álvarez,29560.0,Left Center Forward,61,Argentina,779,,25,,,,,,,,,,,,,,,,,Argentina,779,00:38:25.748,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,84fd806c-6333-4ae5-9842-fbf664c1d1bc,1636,,,"[43.2, 6.3]",3869519,39,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Nicolás Alejandro Tagliafico,5507.0,Left Back,62,Croatia,785,,56,,,,,,,,,,,,,,,,,Argentina,779,00:39:56.726,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,97e94ee6-a175-4fcc-9078-04e53569018b,1676,,,"[27.8, 20.6]",3869519,40,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Javier De Paul,7797.0,Right Midfield,63,Argentina,779,['8e237745-296d-465d-a39c-6dfae0d956b6'],17,,,,,,,,,,,,,,,,,Argentina,779,00:40:17.810,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2b51717c-bbd1-4bfe-bfcd-6ae7f1ea5696,1822,,,"[119.0, 47.7]",3869519,44,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mario Pašalić,11603.0,Right Wing,69,Croatia,785,,53,,,,,,,,,,,,,,,,,Croatia,785,00:44:53.642,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0befd205-f599-46e5-badf-19df31d8a793,1853,,,"[88.4, 74.2]",3869519,46,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Pašalić,11603.0,Right Wing,72,Croatia,785,,15,,,,,,,,,,,,,,,,,Croatia,785,00:46:15.525,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,62ffe309-ffd3-4647-987e-e4ba2280b2c2,1873,,,"[56.7, 72.0]",3869519,46,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,73,Argentina,779,,31,,,,,,,,,,,,,,,,,Argentina,779,00:46:31.995,Ball Recovery,
,,,True,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1c398dd7-83ff-4df8-b7eb-9f95c1bc77c9,1879,,,"[60.9, 75.9]",3869519,46,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Javier De Paul,7797.0,Right Midfield,73,Argentina,779,,36,,,,,,,,,,,,,,,,,Argentina,779,00:46:36.318,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d574d6b2-c50b-4306-a29c-150586d5d36a,1887,,,"[51.6, 68.9]",3869519,46,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,73,Argentina,779,['bbc35513-b45d-473a-af78-7b18a3d70f3f'],38,,,,,,,,,,,,,,,,,Argentina,779,00:46:38.878,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ecd7f181-7035-45e0-aca8-467b90320cb2,1932,,,"[14.6, 49.8]",3869519,48,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dominik Livaković,16531.0,Goalkeeper,76,Croatia,785,['fcfec4af-d8ce-4361-8872-00ea95510b44'],43,,,,,,,,,,,,,,,,,Croatia,785,00:48:43.883,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ec790c30-c046-4bec-b82a-0b61e35bccf5,1946,,,"[65.9, 42.4]",3869519,48,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leandro Daniel Paredes,16308.0,Right Defensive Midfield,77,Argentina,779,,56,,,,,,,,,,,,,,,,,Argentina,779,00:48:56.471,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,aeceb56e-5a4a-4e9f-94a0-8808164692bf,1959,,,"[104.9, 64.1]",3869519,49,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,77,Argentina,779,['e7ebfecb-56db-4643-9fe6-790eedf3415a'],3,,,,,,,,,,,,,,,,,Argentina,779,00:49:03.813,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3df624c8-51e6-4715-8c64-69e278d85229,2060,,,"[13.1, 18.9]",3869519,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Dominik Livaković,16531.0,Goalkeeper,83,Croatia,785,['07f076eb-df55-474b-be89-c5b1fbf88e49'],35,,,,,,,,,,,,,,,,,Croatia,785,00:02:35.223,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f08e4c39-80af-4981-b960-0c94fd66d578,2070,,,"[10.5, 55.7]",3869519,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damián Emiliano Martínez,6909.0,Goalkeeper,84,Argentina,779,['c7a7b1be-a805-47ab-9ba0-a7a0d68a3e11'],48,,,,,,,,,,,,,,,,,Argentina,779,00:02:48.018,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1f08cbf0-8ac8-4b1c-b126-f4afb9c91032,2102,,,"[93.7, 44.2]",3869519,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Javier De Paul,7797.0,Right Midfield,84,Argentina,779,,21,,,,,,,,,,,,,,,,,Argentina,779,00:03:21.137,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,330b0674-b7bc-4d9f-943d-a5c9465c697a,2115,,,"[8.6, 25.3]",3869519,49,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominik Livaković,16531.0,Goalkeeper,87,Croatia,785,,7,,,,,,,,,,,,,,,,,Croatia,785,00:04:07.220,Ball Recovery,
,,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8b59801b-d40a-4180-a803-9f072aca5f0b,2211,,,"[27.1, 43.4]",3869519,50,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Enzo Fernandez,38718.0,Left Defensive Midfield,88,Croatia,785,['88fd7710-9e9d-464e-a031-38763fe2970e'],55,,,,,,,,,,,,,,,,,Argentina,779,00:05:55.906,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0b72b55b-096b-4caa-8ac6-edb6adafc84b,2257,,,"[64.1, 18.8]",3869519,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Perišić,5474.0,Left Back,89,Argentina,779,,36,,,,,,,,,,,,,,,,,Croatia,785,00:06:36.002,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8807ecdd-a151-46f7-b24c-91a19267384b,2273,,,"[82.9, 46.8]",3869519,51,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nikola Vlašić,3441.0,Right Wing,90,Croatia,785,['44b0a16a-8d04-4268-8cf8-fca9442e75b0'],46,,,,,,,,,,,,,,,,,Croatia,785,00:06:46.533,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,14d5617f-d18b-47f5-a5f6-4d5b5ec2a737,2296,,,"[114.0, 69.6]",3869519,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nikola Vlašić,3441.0,Right Wing,90,Croatia,785,,4,,,,,,,,,,,,,,,,,Croatia,785,00:07:04.268,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5cf29781-884a-4a2d-97a2-fb446717b1c3,2300,,,"[6.1, 35.3]",3869519,52,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damián Emiliano Martínez,6909.0,Goalkeeper,91,Argentina,779,,10,,,,,,,,,,,,,,,,,Argentina,779,00:07:10.254,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cd397d86-ec57-46eb-929e-bb0c9ef0c69c,2409,,,"[72.6, 53.3]",3869519,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Kovačić,5456.0,Left Defensive Midfield,99,Croatia,785,,4,,,,,,,,,,,,,,,,,Croatia,785,00:10:04.663,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7f8d340e-54c4-44d6-998f-f1b4d92e92f0,2448,,,"[103.8, 30.4]",3869519,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,100,Argentina,779,['bdc83e50-f452-4311-b8b0-d84fa17625ae'],45,,,,,,,,,,,,,,,,,Argentina,779,00:10:45.020,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a27d522d-43b9-43d2-a508-b2c29224b78e,2477,,,"[8.5, 30.2]",3869519,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joško Gvardiol,33018.0,Left Center Back,101,Croatia,785,['bfa33532-c507-4444-8b7b-ede213833714'],16,,,,,,,,,,,,,,,,,Croatia,785,00:11:16.597,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,819d7677-6678-459f-8256-e254e8a56135,2496,,,"[74.2, 15.8]",3869519,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolás Hernán Otamendi,3090.0,Left Center Back,102,Argentina,779,,30,,,,,,,,,,,,,,,,,Argentina,779,00:11:30.456,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4706b6ba-8f9c-4e6f-9031-273547a6d9bc,2544,,,"[3.3, 54.2]",3869519,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joško Gvardiol,33018.0,Left Center Back,103,Croatia,785,,8,,,,,,,,,,,,,,,,,Croatia,785,00:12:08.367,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4e525556-de54-44bf-be31-d09c92ece47f,2565,,,"[88.2, 67.5]",3869519,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Josip Juranović,29163.0,Right Back,104,Croatia,785,,39,,,,,,,,,,,,,,,,,Croatia,785,00:12:39.909,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,97d07810-97fd-4202-9874-a26397c948e9,2580,,,"[99.8, 34.3]",3869519,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrej Kramarić,5460.0,Center Attacking Midfield,104,Croatia,785,,51,,,,,,,,,,,,,,,,,Croatia,785,00:12:51.879,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9c990189-2dab-4ba4-b878-e94c1e97c7e1,2594,,,"[86.8, 20.8]",3869519,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mateo Kovačić,5456.0,Left Defensive Midfield,104,Croatia,785,,2,,,,,,,,,,,,,,,,,Croatia,785,00:13:02.101,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9711fbbc-76fc-48b1-a9a8-227113056bbd,2599,,,"[86.1, 18.8]",3869519,58,,True,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Kovačić,5456.0,Left Defensive Midfield,106,Croatia,785,,40,,,,,,,,,,,,,,,,,Croatia,785,00:13:40.331,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fdd11457-c580-42d0-b7b4-53be8e0ab99c,2606,,,"[35.7, 67.0]",3869519,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,107,Argentina,779,,54,,,,,,,,,,,,,,,,,Argentina,779,00:13:54.576,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,65b26fdf-869f-4c13-929d-8d6b57777a66,2621,,,"[40.5, 23.5]",3869519,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Nicolás Alejandro Tagliafico,5507.0,Left Back,107,Argentina,779,,4,,,,,,,,,,,,,,,,,Argentina,779,00:14:04.899,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4c232459-dd3f-42ab-91b8-6a939d48803f,2628,,,"[27.3, 54.7]",3869519,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Defensive Midfield,108,Croatia,785,['b46803ab-2e06-4657-92ab-dcd8d319215c'],11,,,,,,,,,,,,,,,,,Croatia,785,00:14:11.788,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b55829ca-3c30-4152-ad72-ba3b7759f907,2664,,,"[69.4, 10.7]",3869519,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Kovačić,5456.0,Left Defensive Midfield,110,Croatia,785,['a9150055-8146-46bc-b435-2cb8f8aeaa6d'],9,,,,,,,,,,,,,,,,,Croatia,785,00:15:09.774,Ball Recovery,
,,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d51efec8-2a4d-4df0-936f-f013a025e825,2704,,,"[110.8, 40.8]",3869519,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nikola Vlašić,3441.0,Right Wing,111,Croatia,785,,49,,,,,,,,,,,,,,,,,Croatia,785,00:16:49.410,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,215b0ac8-f43c-49e9-ad38-f2cc9014b878,2706,,,"[59.3, 14.3]",3869519,61,,True,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josip Juranović,29163.0,Right Back,112,Croatia,785,,54,,,,,,,,,,,,,,,,,Croatia,785,00:16:54.456,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,697f61d1-a4c5-4044-8773-47643295926d,2727,,,"[55.0, 38.4]",3869519,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Mac Allister,27886.0,Left Center Midfield,113,Argentina,779,,9,,,,,,,,,,,,,,,,,Argentina,779,00:17:09.802,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a246e810-2ea2-4ac9-bf99-4b5b9e0bf532,2772,,,"[54.8, 10.0]",3869519,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Mac Allister,27886.0,Left Center Midfield,115,Argentina,779,,8,,,,,,,,,,,,,,,,,Argentina,779,00:18:08.211,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,70d1bee3-c091-4409-9afb-609d8dbf1a69,2829,,,"[45.4, 47.2]",3869519,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nikola Vlašić,3441.0,Right Wing,117,Croatia,785,"['29beb380-b0d8-40a3-8625-ad445e9b1ab2', 'ca5cf222-722d-4efb-8e11-dcc09f801c84']",27,,,,,,,,,,,,,,,,,Croatia,785,00:19:27.313,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6f671cf3-262d-404c-8d4f-5fa709579040,2877,,,"[20.3, 43.9]",3869519,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Defensive Midfield,120,Croatia,785,['a34abfef-6f2b-4dce-886b-c444045f6f52'],31,,,,,,,,,,,,,,,,,Croatia,785,00:20:31.841,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,490c2096-e809-4aca-aebe-b2a55917b587,2915,,,"[19.4, 57.9]",3869519,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Javier De Paul,7797.0,Right Center Midfield,122,Argentina,779,['101c948b-ad30-4e3f-9d6a-c0de1094f8da'],28,,,,,,,,,,,,,,,,,Argentina,779,00:21:28.654,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b77432ce-037a-4d72-82c5-3a4a2cd4c199,2931,,,"[26.8, 14.5]",3869519,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mateo Kovačić,5456.0,Left Defensive Midfield,124,Croatia,785,['380471dd-5d8b-4b13-94e8-82c04e68eccc'],16,,,,,,,,,,,,,,,,,Croatia,785,00:22:16.685,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,20b71bb0-ecd2-45ea-b09d-8a423b0ed4d1,3013,,,"[84.8, 10.0]",3869519,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Julián Álvarez,29560.0,Left Center Forward,131,Argentina,779,['2f704178-ab77-45ba-b83e-0ce085111bd9'],48,,,,,,,,,,,,,,,,,Argentina,779,00:27:48.173,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,64e273bf-0a8f-48d2-b978-923283f17892,3083,,,"[32.9, 59.8]",3869519,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Josip Juranović,29163.0,Right Back,135,Argentina,779,['4280aea6-11b3-4d7e-a659-49d748344b23'],50,,,,,,,,,,,,,,,,,Croatia,785,00:30:50.790,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cdd6b45b-81f1-43cb-ae42-3c8bdca60315,3125,,,"[40.3, 6.3]",3869519,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Bruno Petković,7693.0,Center Forward,135,Argentina,779,"['2de62a23-f841-449a-b617-9fc59f2c1667', 'e740f852-9862-4057-b51e-65882d4aedcf']",20,,,,,,,,,,,,,,,,,Croatia,785,00:31:20.718,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,78d4835f-f93e-461c-9904-4598584bee5e,3170,,,"[4.4, 67.3]",3869519,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristian Gabriel Romero,20572.0,Right Center Back,136,Croatia,785,,4,,,,,,,,,,,,,,,,,Argentina,779,00:32:04.196,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8e23e5ae-92b9-4830-b0da-69c1d8aac110,3176,,,"[57.7, 34.7]",3869519,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dejan Lovren,3471.0,Right Center Back,136,Croatia,785,['2ab4c778-a128-48bc-949a-f8b05cf0d858'],11,,,,,,,,,,,,,,,,,Croatia,785,00:32:11.104,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d34e810c-e60b-4563-b824-1c8edf37c426,3216,,,"[81.9, 7.3]",3869519,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Paulo Bruno Exequiel Dybala,5743.0,Left Center Forward,139,Argentina,779,"['0ff064cc-94f6-4e77-b850-8c441c6c5b1b', '24f6b347-a94e-407f-ae73-967626f70e1b']",30,,,,,,,,,,,,,,,,,Argentina,779,00:33:30.039,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7774c6a6-ebe2-4d91-8a0a-1b672565517b,3221,,,"[45.4, 72.1]",3869519,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luka Modrić,5463.0,Right Defensive Midfield,140,Croatia,785,['18ff9eb9-4139-422a-acf7-f7a440e9f9f9'],31,,,,,,,,,,,,,,,,,Croatia,785,00:33:31.923,Ball Recovery,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1dc11f1d-f5b9-4861-aa85-9ff6a510b98b,3270,,,"[3.5, 36.0]",3869519,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damián Emiliano Martínez,6909.0,Goalkeeper,140,Croatia,785,,20,,,,,,,,,,,,,,,,,Argentina,779,00:34:20.320,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2de07acd-09d3-45b2-afc5-ead63c07bbf2,3275,,,"[25.9, 11.1]",3869519,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joško Gvardiol,33018.0,Left Center Back,140,Croatia,785,,48,,,,,,,,,,,,,,,,,Croatia,785,00:34:48.986,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,65b4e8b3-72bd-4d02-a10e-7c222ed5ac84,3436,,,"[26.4, 9.2]",3869519,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivan Perišić,5474.0,Left Back,150,Croatia,785,['36af8826-6c0f-4e7a-9417-201eca2e41da'],40,,,,,,,,,,,,,,,,,Croatia,785,00:38:40.218,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5804aa82-3f7d-46fb-b2c3-53d8fb9f1cc7,3501,,,"[55.2, 74.4]",3869519,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Josip Juranović,29163.0,Right Back,155,Croatia,785,,43,,,,,,,,,,,,,,,,,Croatia,785,00:42:43.528,Ball Recovery,
,,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c6bbb1a9-0e61-4cab-8b65-62af5d69b46c,3616,,,"[93.0, 30.9]",3869519,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,172,Argentina,779,,51,,,,,,,,,,,,,,,,,Argentina,779,00:44:51.668,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,95d07a73-77ad-43ff-857b-5984e2fb0be1,3643,,,"[82.4, 22.2]",3869519,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lovro Majer,28914.0,Right Defensive Midfield,175,Croatia,785,,40,,,,,,,,,,,,,,,,,Croatia,785,00:45:40.392,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7b5597fb-32e4-4416-b56c-7b8a738c30c0,3685,,,"[61.0, 64.3]",3869519,91,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lovro Majer,28914.0,Right Defensive Midfield,177,Croatia,785,['0182e19d-8f8a-42ae-af8e-f8113638e791'],44,,,,,,,,,,,,,,,,,Croatia,785,00:46:44.580,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,478818fb-de7e-43a0-811a-b2ab756a23a2,3711,,,"[57.6, 70.1]",3869519,92,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Josip Juranović,29163.0,Right Back,179,Croatia,785,,41,,,,,,,,,,,,,,,,,Croatia,785,00:47:41.493,Ball Recovery,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,44782fc2-fc2d-4a65-bb03-c6e3d31fcfdb,121,,,"[51.9, 76.2]",3869519,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nahuel Molina Lucero,29201.0,Right Back,8,Argentina,779,"['547e3be1-0563-4a59-9252-fafff1b1bd93', 'c84a2c6a-deb0-43d7-8c46-653575ecfc7f']",37,,,,,,,,,,,,,,,,,Argentina,779,00:02:37.792,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ff4539c9-614d-4470-b408-a835662a9664,338,,,"[51.5, 26.5]",3869519,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mateo Kovačić,5456.0,Left Center Midfield,17,Croatia,785,"['b48a3e8f-0249-4475-9a99-09837143e4dd', 'ec7ae42d-abf8-4f42-8436-176034b33ac9']",26,,,,,,,,,,,,,,,,,Croatia,785,00:07:26.719,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c3d8fc90-e41f-4956-baba-4c4ce86a7d37,387,,,"[77.9, 78.0]",3869519,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mario Pašalić,11603.0,Right Wing,17,Croatia,785,"['037df4fe-c398-4ea7-bd05-887bd1db3e04', '3a397c80-3fa8-4b64-b19f-3d5e5904740d']",6,,,,,,,,,,,,,,,,,Croatia,785,00:08:06.465,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,279e29fe-99c0-4426-8342-94130e4a2361,489,,,"[81.8, 7.0]",3869519,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Borna Sosa,12625.0,Left Back,21,Croatia,785,['b59ec0f7-d7e7-4f58-b528-358f99741428'],33,,,,,,,,,,,,,,,,,Croatia,785,00:10:33.934,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ed3cdb64-98ad-4ddb-8e67-6c30bdac8b25,584,,,"[117.1, 7.0]",3869519,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Perišić,5474.0,Left Wing,22,Croatia,785,['cc3decfe-7dfb-4dd5-a4a4-f0ab82a2257a'],58,,,,,,,,,,,,,,,,,Croatia,785,00:11:58.931,Dispossessed,True
