50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,"[96.5, 11.0]",,,,,,,,,,,,,0.658553,,,,,,,,,,,,,,17722f0f-e394-403d-8edb-f63484861a6e,4799,,,"[96.2, 11.0]",3869420,109,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Corner,Marcelo Brozović,5469.0,Left Midfield,236,Croatia,785,"['ad4d0e94-ba56-452e-a02c-905728bcdf56', 'e042e165-ec7b-4a8d-bef9-00e3ca39c164']",49,,,,,,,,,,,,,,,,,,Croatia,785,00:04:49.787,Carry,
,,,,,,"[109.8, 12.7]",,,,,,,,,,,,,1.192127,,,,,,,,,,,,,,fc831d5b-fed1-4866-b2c6-18a4f9b31259,4802,,,"[107.4, 12.7]",3869420,109,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Corner,Lovro Majer,28914.0,Right Defensive Midfield,236,Croatia,785,"['0484cdfc-48e9-4e61-aa43-93e994e08bc1', '866a73cd-51fd-40e3-8b85-5b86438ed8bd']",51,,,,,,,,,,,,,,,,,,Croatia,785,00:04:51.165,Carry,
,,,,,,"[109.8, 58.5]",,,,,,,,,,,,,1.571306,,,,,,,,,,,,,,3d7b416c-6f56-4ed3-8f71-d87c0fe9014a,4805,,,"[110.6, 59.3]",3869420,109,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Corner,Bruno Petković,7693.0,Right Center Forward,236,Croatia,785,"['4645dc66-098b-4b7c-91fd-19dede840ef5', 'df4da078-9f73-43b5-8320-d3ddb7e694ac', 'e96ce11e-aa33-43e7-b73c-19892e2badad']",54,,,,,,,,,,,,,,,,,,Croatia,785,00:04:54.496,Carry,True
,,,,,,"[51.5, 6.1]",,,,,,,,,,,,,6.12679,,,,,,,,,,,,,,a6100ed1-639c-422d-b325-4c5b367ad91a,4812,,,"[35.8, 17.0]",3869420,109,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Corner,Neymar da Silva Santos Junior,4320.0,Center Attacking Midfield,236,Croatia,785,"['029a62ba-00b2-40fb-ba3b-edde65f8cbe4', '717e072f-21dc-44e4-b213-a6fe83a1eb51', '918e4037-0b4a-42a8-8b69-49c7ff7fb82f']",59,,,,,,,,,,,,,,,,,,Brazil,781,00:04:59.153,Carry,True
,,,,,,"[58.3, 77.5]",,,,,,,,,,,,,1.067769,,,,,,,,,,,,,,e9a2ee29-e381-43fd-aa03-2626892774e4,4817,,,"[56.9, 76.7]",3869420,110,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Dejan Lovren,3471.0,Right Center Back,237,Croatia,785,"['4e651cbb-537f-46cf-ab27-56f3f9305724', 'f2a9e93c-cdaf-4145-b580-9eb65139aadf']",12,,,,,,,,,,,,,,,,,,Croatia,785,00:05:12.439,Carry,
,,,,,,"[66.7, 53.1]",,,,,,,,,,,,,3.641157,,,,,,,,,,,,,,c9c10a5b-ffcb-4d58-a0e8-8e5ef0ecc68f,4820,,,"[67.2, 72.9]",3869420,110,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Marcelo Brozović,5469.0,Left Midfield,237,Croatia,785,"['c0241086-0494-441d-b047-685a5d20d87a', 'c616076f-18c3-4bfc-a5f6-68bad7f3475e']",14,,,,,,,,,,,,,,,,,,Croatia,785,00:05:14.289,Carry,
,,,,,,"[69.4, 30.9]",,,,,,,,,,,,,3.497478,,,,,,,,,,,,,,05410308-e26e-46e0-94e4-d43807d56c06,4823,,,"[65.3, 35.5]",3869420,110,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Luka Modrić,5463.0,Left Defensive Midfield,237,Croatia,785,"['5ac5bd21-3c06-46ef-a10b-8cf04e37f5f2', 'e25004b2-6385-4be0-b992-86478953b9c5']",19,,,,,,,,,,,,,,,,,,Croatia,785,00:05:19.969,Carry,
,,,,,,"[74.0, 41.7]",,,,,,,,,,,,,3.217306,,,,,,,,,,,,,,35001859-773b-421d-b6e7-03ea6db3d7d8,4826,,,"[65.6, 48.2]",3869420,110,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Joško Gvardiol,33018.0,Left Center Back,237,Croatia,785,"['93c7699f-11da-404f-9b3a-ea2ed086436a', '974a8733-d13c-461e-8a38-c3ab7e43371c']",25,,,,,,,,,,,,,,,,,,Croatia,785,00:05:25.596,Carry,
,,,,,,"[86.5, 21.4]",,,,,,,,,,,,,1.5971,,,,,,,,,,,,,,fe17c84a-3bab-4db0-b1db-3402aa193893,4829,,,"[86.8, 20.8]",3869420,110,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Luka Modrić,5463.0,Left Defensive Midfield,237,Croatia,785,"['04010186-94d5-4afb-8db7-0bfd879070f6', '67928b69-a13b-46bd-933e-67c6cd083022']",31,,,,,,,,,,,,,,,,,,Croatia,785,00:05:31.395,Carry,
,,,,,,"[20.3, 28.6]",,,,,,,,,,,,,0.27982602,,,,,,,,,,,,,,2ca39da2-1965-4eb1-aa9a-0fd017d1c7cf,4834,,,"[20.1, 30.5]",3869420,110,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Carlos Henrique Casimiro,5539.0,Left Defensive Midfield,237,Croatia,785,"['13d5ca2e-f9ac-4cdc-b4e0-d9fdab08dfd1', 'ff2ebc0e-6d3f-49a2-afd4-c0394dfb5cb7']",37,,,,,,,,,,,,,,,,,,Brazil,781,00:05:37.524,Carry,
,,,,,,"[80.8, 64.0]",,,,,,,,,,,,,4.980837,,,,,,,,,,,,,,8ffc03fd-1850-4394-8e03-a0b21992fb86,4838,,,"[63.1, 54.7]",3869420,110,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Throw In,Dejan Lovren,3471.0,Right Center Back,237,Croatia,785,"['270ffd8f-bdf0-4d3e-a4cc-840b7863324a', 'a663fd0b-296e-46ef-84e3-d9be40b57186']",41,,,,,,,,,,,,,,,,,,Croatia,785,00:05:41.405,Carry,
,,,,,,"[84.4, 42.2]",,,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,eda54ab0-e1e5-427c-8df6-786e0b2ac4da,4847,,,"[83.8, 41.9]",3869420,111,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Free Kick,Pedro Guilherme Abreu dos Santos,25305.0,Center Forward,238,Brazil,781,"['0f8cdc4c-6ca6-4dea-ac23-42ace88f10c5', '35c684f1-81c8-47a5-88f6-f1169622105f', '402de110-df95-4e44-b2a0-0b49eff6e0d0']",42,,,,,,,,,,,,,,,,,,Brazil,781,00:06:42.660,Carry,True
,,,,,,"[27.3, 25.7]",,,,,,,,,,,,,0.888188,,,,,,,,,,,,,,79b25ef5-11b9-4283-b062-f33edd13d8d2,4851,,,"[24.6, 27.3]",3869420,111,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Free Kick,Ivan Perišić,5474.0,Left Back,238,Brazil,781,"['0d090475-78e0-48c2-aac1-0084b88731d4', '79f7a927-930f-44ae-94b3-f7015dbed830', 'cb51a014-b352-4feb-8000-caec160fdb26']",44,,,,,,,,,,,,,,,,,,Croatia,785,00:06:44.644,Carry,True
,,,,,,"[48.2, 31.4]",,,,,,,,,,,,,1.747081,,,,,,,,,,,,,,64a6bdf5-7868-4065-bbed-a370aaa34fd4,4865,,,"[48.2, 31.4]",3869420,112,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Free Kick,Joško Gvardiol,33018.0,Left Center Back,239,Croatia,785,"['b1679457-e949-4341-ba57-12c63318f41b', 'd03eae64-1b00-4add-9881-9ac8e9d98205']",2,,,,,,,,,,,,,,,,,,Croatia,785,00:07:02.089,Carry,
,,,,,,"[56.1, 27.6]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,,588c9798-6212-413a-81f1-0ae8ac846a0d,4868,,,"[56.1, 27.6]",3869420,112,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Free Kick,Luka Modrić,5463.0,Left Defensive Midfield,239,Croatia,785,"['e51c2ec2-5029-40fa-8f78-d2e1d1940f7c', 'e5980ce1-0dcc-442f-85c7-b3e589b6cdc5']",4,,,,,,,,,,,,,,,,,,Croatia,785,00:07:04.897,Carry,
,,,,,,"[68.0, 39.8]",,,,,,,,,,,,,0.901618,,,,,,,,,,,,,,5ce09181-9e8e-425c-b5c2-15eda7f80cbc,4871,,,"[66.1, 37.6]",3869420,112,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Free Kick,Marcelo Brozović,5469.0,Left Midfield,239,Croatia,785,"['1fc7721f-5b05-4104-97b0-03ea684fff51', '24476770-10cc-4140-bc28-6900bc36ca71', 'a3fa041c-d16f-47b9-afca-c0f32e73ce76']",5,,,,,,,,,,,,,,,,,,Croatia,785,00:07:05.708,Carry,True
,,,,,,"[69.4, 24.6]",,,,,,,,,,,,,2.414132,,,,,,,,,,,,,,1ba5dbd9-acbc-4ed8-840c-4ec425d2a5cf,4877,,,"[70.2, 25.2]",3869420,112,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Free Kick,Luka Modrić,5463.0,Left Defensive Midfield,240,Croatia,785,"['1b82cf82-83b1-4f97-a4a7-fa7f487af10f', '753812ab-616c-4275-be25-c4f2e038443c', 'ffa53719-5dcc-45ad-88de-86616228bd17']",12,,,,,,,,,,,,,,,,,,Croatia,785,00:07:12.650,Carry,True
,,,,,,"[50.4, 43.6]",,,,,,,,,,,,,1.610563,,,,,,,,,,,,,,dcdd92c3-48a4-4dcc-851d-be210907307b,4881,,,"[55.5, 37.6]",3869420,112,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Free Kick,Joško Gvardiol,33018.0,Left Center Back,240,Croatia,785,"['1b7643f1-6410-467f-b0c3-cf2d370eeb34', 'cb50782e-3d9b-41a3-a6d0-c61225ae392e']",16,,,,,,,,,,,,,,,,,,Croatia,785,00:07:16.169,Carry,
,,,,,,"[67.2, 69.9]",,,,,,,,,,,,,1.063916,,,,,,,,,,,,,,1f21a837-6e79-475c-9a0b-9e22d38e029a,4884,,,"[64.5, 67.5]",3869420,112,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Free Kick,Josip Juranović,29163.0,Right Back,240,Croatia,785,"['053d8463-0bbc-44e3-9296-fb0d11f4ae17', '9e0cb867-d171-4f2e-bdea-094abc5e0bd3']",19,,,,,,,,,,,,,,,,,,Croatia,785,00:07:19.552,Carry,
,,,,,,"[86.8, 70.5]",,,,,,,,,,,,,3.570793,,,,,,,,,,,,,,6607e74e-9650-45c2-a2c0-4e130443b76f,4887,,,"[81.3, 76.2]",3869420,112,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Free Kick,Lovro Majer,28914.0,Right Defensive Midfield,240,Croatia,785,"['10b2ba6c-8cb0-4f57-8fc1-7e58e58e68ef', '1d26361a-df8d-4403-976d-d492ad95f897', '4907c448-574b-49e0-888c-8e21ef9e7593']",21,,,,,,,,,,,,,,,,,,Croatia,785,00:07:21.805,Carry,True
,,,,,,"[88.7, 77.3]",,,,,,,,,,,,,0.132889,,,,,,,,,,,,,,1f02a78d-cf88-4bb2-8670-0cfd450a5236,4891,,,"[88.7, 77.3]",3869420,112,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Free Kick,Josip Juranović,29163.0,Right Back,240,Croatia,785,"['4d423325-d948-4693-b7cc-9682cecf4ece', 'b6318855-695d-4163-949e-5c3327ace3e3']",26,,,,,,,,,,,,,,,,,,Croatia,785,00:07:26.221,Carry,
,,,,,,"[82.4, 70.7]",,,,,,,,,,,,,1.579344,,,,,,,,,,,,,,7d7eff13-96dc-48a9-bcad-e77691d2b0ae,4894,,,"[82.1, 71.0]",3869420,112,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Free Kick,Lovro Majer,28914.0,Right Defensive Midfield,240,Croatia,785,"['1fb43bdb-42e5-4daf-b6e2-1895860a9114', 'a4da9efb-0c93-4283-ac21-96af2272a3bd']",27,,,,,,,,,,,,,,,,,,Croatia,785,00:07:27.029,Carry,
,,,,,,"[76.4, 62.3]",,,,,,,,,,,,,0.6999,,,,,,,,,,,,,,bb3b0c4c-c642-480a-b5e7-6c51965da03d,4897,,,"[76.7, 62.9]",3869420,112,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Free Kick,Dejan Lovren,3471.0,Right Center Back,240,Croatia,785,"['65e9fb40-5ffb-4c7d-a2e8-9d4962884622', 'e7e88e8e-c292-4e57-97fe-4f5ed32b6f63']",30,,,,,,,,,,,,,,,,,,Croatia,785,00:07:30.249,Carry,
,,,,,,"[66.1, 44.7]",,,,,,,,,,,,,0.747734,,,,,,,,,,,,,,5de6db8b-9489-4c1c-b2da-2bb011246fe5,4900,,,"[66.1, 45.5]",3869420,112,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Free Kick,Joško Gvardiol,33018.0,Left Center Back,240,Croatia,785,"['b4fd844b-91c0-4c00-92cc-6b072efe13bf', 'f1b881c6-957c-4603-b45d-71b882d59701']",32,,,,,,,,,,,,,,,,,,Croatia,785,00:07:32.015,Carry,
,,,,,,"[84.0, 26.5]",,,,,,,,,,,,,1.745279,,,,,,,,,,,,,,dd0df9ef-d5d7-4381-bcff-05dabdaafb42,4903,,,"[79.4, 27.1]",3869420,112,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Free Kick,Luka Modrić,5463.0,Left Defensive Midfield,240,Croatia,785,"['3c730b22-785a-42e8-973e-2fc5d430e31d', 'f69da97d-f16b-47f7-85f3-dc7d064ff73f']",33,,,,,,,,,,,,,,,,,,Croatia,785,00:07:33.843,Carry,
,,,,,,"[117.7, 13.5]",,,,,,,,,,,,,3.949343,,,,,,,,,,,,,,a83e9c99-9d02-42f1-aa19-7e23d2765db5,4906,,,"[99.0, 8.3]",3869420,112,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Free Kick,Ivan Perišić,5474.0,Left Back,240,Croatia,785,"['ab538aa9-7654-4e1a-9e33-12993c289639', 'b75a0fd3-6be8-4b0a-9b31-2c47a9e8a689', 'e47ee220-8c37-4665-a5a8-10220717f497']",37,,,,,,,,,,,,,,,,,,Croatia,785,00:07:37.422,Carry,True
,,,,,,"[74.3, 52.0]",,,,,,,,,,,,,0.684011,,,,,,,,,,,,,,5f3c0e2f-f2fd-49ac-8bab-353455e40115,4913,,,"[74.9, 50.9]",3869420,113,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Goal Kick,Pedro Guilherme Abreu dos Santos,25305.0,Center Forward,241,Brazil,781,"['9463a2f1-54ab-4d1d-9708-88d345750527', 'ee0cd8bf-3de8-45f0-9eab-c312b04977bf']",34,,,,,,,,,,,,,,,,,,Brazil,781,00:08:34.256,Carry,
,,,,,,"[106.6, 72.9]",,,,,,,,,,,,,4.200074,,,,,,,,,,,,,,9cd06988-3673-4093-8710-84c3c7ac2b32,4916,,,"[76.0, 61.5]",3869420,113,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Goal Kick,Antony Matheus dos Santos,25363.0,Right Midfield,241,Brazil,781,"['23c7cf97-8e14-410f-a0ca-274b558ca602', '69a745a1-12f0-4656-bc11-3b3f68941417', 'bf529ea7-a23d-4582-bfe4-2c240cdb623a']",35,,,,,,,,,,,,,,,,,,Brazil,781,00:08:35.819,Carry,True
,,,,,,"[108.0, 73.1]",,,,,,,,,,,,,2.706098,,,,,,,,,,,,,,41698e35-5328-4b9b-978a-dcfe41c88766,4922,,,"[112.6, 73.9]",3869420,114,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Corner,Neymar da Silva Santos Junior,4320.0,Center Attacking Midfield,242,Brazil,781,"['255dc14d-5b76-40fe-8c9c-e42635f7f10b', 'e4eda093-8c76-42f8-890f-90fe341b3498']",7,,,,,,,,,,,,,,,,,,Brazil,781,00:09:07.327,Carry,
,,,,,,"[91.4, 72.6]",,,,,,,,,,,,,1.439323,,,,,,,,,,,,,,44232ccd-fcb3-4e25-a945-11e220d94128,4925,,,"[93.0, 73.4]",3869420,114,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Corner,Frederico Rodrigues Santos,9904.0,Right Defensive Midfield,242,Brazil,781,"['4cad333c-5ed2-4ed8-8459-c15c4c9ef769', 'edbd2bf4-3689-4795-9a5e-8820d6b4c815']",11,,,,,,,,,,,,,,,,,,Brazil,781,00:09:11.131,Carry,
,,,,,,"[78.4, 68.8]",,,,,,,,,,,,,1.330866,,,,,,,,,,,,,,f47cc102-e03f-4da2-962e-70884a8cf66b,4928,,,"[78.4, 68.8]",3869420,114,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Corner,Carlos Henrique Casimiro,5539.0,Left Defensive Midfield,242,Brazil,781,"['7f137cc7-a8a0-4b98-bae0-0495c074e076', 'f9e71a93-1808-4a80-872a-ca4e0f302cc7']",13,,,,,,,,,,,,,,,,,,Brazil,781,00:09:13.555,Carry,
,,,,,,"[91.4, 66.3]",,,,,,,,,,,,,1.638431,,,,,,,,,,,,,,808d7731-6d46-4532-bd61-634e58d208ad,4931,,,"[90.9, 68.5]",3869420,114,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Corner,Antony Matheus dos Santos,25363.0,Right Midfield,242,Brazil,781,"['495802b5-68c0-4e67-abdf-576e70a057cc', '790e621e-577c-4172-9cea-b303cdc30ae0', '87b83ee1-3da1-47bd-b90a-3f5ccda7c23c']",15,,,,,,,,,,,,,,,,,,Brazil,781,00:09:15.662,Carry,True
,,,,,,"[87.1, 60.9]",,,,,,,,,,,,,0.809092,,,,,,,,,,,,,,5c1b04cc-886c-43e4-a069-463365c383dd,4935,,,"[86.5, 65.0]",3869420,114,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Corner,Neymar da Silva Santos Junior,4320.0,Center Attacking Midfield,242,Brazil,781,"['01566b35-7250-4825-95db-c9ce2ab78536', '21f0883c-5f37-4b72-8bc6-46d653fcdeeb', '79e022b5-477c-4098-b6a5-a7f411ea9dc4']",17,,,,,,,,,,,,,,,,,,Brazil,781,00:09:17.885,Carry,True
,,,,,,"[95.5, 73.4]",,,,,,,,,,,,,2.260601,,,,,,,,,,,,,,535ecfa1-7736-4363-819d-66cc3cb1fe56,4941,,,"[95.5, 73.4]",3869420,114,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Free Kick,Antony Matheus dos Santos,25363.0,Right Midfield,243,Brazil,781,"['682050ad-48c2-4a1f-a82b-7a8c8ef4c882', '889b5256-9054-4ae3-8141-3532d278a990']",44,,,,,,,,,,,,,,,,,,Brazil,781,00:09:44.634,Carry,
,,,,,,"[26.5, 8.1]",,,,,,,,,,,,,0.34989,,,,,,,,,,,,,,fce36285-aaa9-40a6-95f3-c7431252e4ac,4945,,,"[27.3, 8.3]",3869420,114,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Free Kick,Mislav Oršić,16527.0,Left Midfield,243,Brazil,781,"['5217e356-d71c-4eee-a1ea-d4f13d3e2b1a', '8e11e098-b41b-4b7d-ba19-9696959cb394']",47,,,,,,,,,,,,,,,,,,Croatia,785,00:09:47.695,Carry,
,,,,,,"[86.3, 75.6]",,,,,,,,,,,,,1.438987,,,,,,,,,,,,,,ce93d671-642d-465d-bc7a-dd530564e69b,4957,,,"[81.9, 72.9]",3869420,114,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Free Kick,Neymar da Silva Santos Junior,4320.0,Center Attacking Midfield,243,Brazil,781,"['98804d9f-4104-4e84-9128-411bac80b57a', 'a34389a8-a5fd-430b-9a79-e52b45ec25e1', 'd52526ca-3bd8-402b-9238-ad11f982c549']",56,,,,,,,,,,,,,,,,,,Brazil,781,00:09:56.672,Carry,True
,,,,,,"[18.4, 17.8]",,,,,,,,,,,,,0.563778,,,,,,,,,,,,,,15d5d005-018a-466e-aefb-3c956521d1c5,4962,,,"[19.5, 16.7]",3869420,115,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Joško Gvardiol,33018.0,Left Center Back,244,Croatia,785,"['515e2ede-7561-46f9-a85b-d41009bc468d', '96c88821-31b8-4442-bfeb-7dfc46776c1b', 'd17bf020-5798-4017-b349-37b5b26e15c8']",1,,,,,,,,,,,,,,,,,,Croatia,785,00:10:01.122,Carry,True
,,,,,,"[8.1, 43.6]",,,,,,,,,,,,,0.886696,,,,,,,,,,,,,,ebe42dac-b8ec-48ab-9160-5ef699e4e5f9,4966,,,"[7.2, 44.1]",3869420,115,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Dominik Livaković,16531.0,Goalkeeper,244,Croatia,785,"['59ade331-ea26-4812-a85f-89131b49167a', '9ab83d3e-fa27-43ec-b2a2-fa6d9a0ed8aa']",4,,,,,,,,,,,,,,,,,,Croatia,785,00:10:04.020,Carry,
,,,,,,"[41.4, 62.1]",,,,,,,,,,,,,4.831337,,,,,,,,,,,,,,f1102bd5-93d8-45c5-ba81-7c9aec3c847c,4969,,,"[15.1, 50.4]",3869420,115,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Dejan Lovren,3471.0,Right Center Back,244,Croatia,785,"['3cc0059a-ec23-4087-90c0-8467048b5001', '7bd3c336-b825-4784-8d68-bfaa461f51df']",5,,,,,,,,,,,,,,,,,,Croatia,785,00:10:05.941,Carry,
,,,,,,"[52.6, 28.1]",,,,,,,,,,,,,0.123089,,,,,,,,,,,,,,8f5a8b87-734f-458c-84e5-22c8d85cdfa6,4975,,,"[52.6, 28.1]",3869420,115,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Dejan Lovren,3471.0,Right Center Back,246,Croatia,785,"['7e39f91b-263f-419a-9186-cfc80775e090', 'dabc8b02-02a5-42a8-911d-1a199fe78465']",35,,,,,,,,,,,,,,,,,,Croatia,785,00:10:35.264,Carry,
,,,,,,"[74.1, 55.5]",,,,,,,,,,,,,1.009422,,,,,,,,,,,,,,e406c7f8-b859-47aa-855a-feb10cb0d464,4982,,,"[71.1, 55.5]",3869420,115,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Pedro Guilherme Abreu dos Santos,25305.0,Center Forward,246,Croatia,785,"['3fd0ef8e-c226-45eb-b3d7-5d8d1658751b', '5ad05403-b238-4cb9-88b7-9e89084ee394']",38,,,,,,,,,,,,,,,,,,Brazil,781,00:10:38.172,Carry,
,,,,,,"[98.2, 60.4]",,,,,,,,,,,,,0.218739,,,,,,,,,,,,,,3a57b555-a182-4eaf-afd2-5651ad15a95e,4985,,,"[95.8, 61.2]",3869420,115,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Frederico Rodrigues Santos,9904.0,Right Defensive Midfield,246,Croatia,785,"['13425d1a-ea00-45e2-bdf4-134ee29f7e9d', '42f4b5b1-a562-4b0d-92f0-1bcb46b2e40f']",41,,,,,,,,,,,,,,,,,,Brazil,781,00:10:41.532,Carry,
,,,,,,"[39.5, 18.9]",,,,,,,,,,,,,0.826983,,,,,,,,,,,,,,e9606c71-7b29-4fb6-ad28-2182c1fdff7d,4994,,,"[36.3, 18.6]",3869420,115,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Luka Modrić,5463.0,Left Defensive Midfield,246,Croatia,785,"['0adfff45-043f-4371-919e-f67dc61fa4aa', '9b2d70e3-1d0e-48e0-ba33-0798a0194f5e', 'e5ba8440-1f9c-4246-b997-dbc3d3a9d40a']",52,,,,,,,,,,,,,,,,,,Croatia,785,00:10:52.042,Carry,True
,,,,,,"[39.3, 21.4]",,,,,,,,,,,,,0.065809,,,,,,,,,,,,,,d4f48f56-8fe2-47f9-886f-9058658513ec,4998,,,"[39.5, 18.9]",3869420,115,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Luka Modrić,5463.0,Left Defensive Midfield,246,Croatia,785,"['57de829a-20ff-419a-b9a4-b377d665ad54', '64062e3f-d30c-47ce-a8ec-bfbcf4a4b197', '9b2d70e3-1d0e-48e0-ba33-0798a0194f5e', 'e5ba8440-1f9c-4246-b997-dbc3d3a9d40a']",52,,,,,,,,,,,,,,,,,,Croatia,785,00:10:52.869,Carry,True
,,,,,,"[69.4, 21.4]",,,,,,,,,,,,,2.826517,,,,,,,,,,,,,,452305c2-94b3-48df-963f-a7354e138d91,5002,,,"[51.2, 31.9]",3869420,115,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Nikola Vlašić,3441.0,Right Midfield,246,Croatia,785,"['f6fffd51-fa59-44c1-91f1-1f477d84a561', 'faa1e5fa-2377-4312-a524-5910c22aba7c']",54,,,,,,,,,,,,,,,,,,Croatia,785,00:10:54.549,Carry,
,,,,,,"[105.5, 23.5]",,,,,,,,,,,,,2.305846,,,,,,,,,,,,,,9489b515-9eab-4c15-ba34-fd664c296993,5005,,,"[92.5, 9.7]",3869420,115,,,,,,,,,,,,,,,,,,,,,,,,,,,4,Regular Play,Mislav Oršić,16527.0,Left Midfield,246,Croatia,785,"['0d32682f-0734-439c-ac74-d1fd74e995c4', '6ba39140-1627-476f-9978-c6918feafc29']",59,,,,,,,,,,,,,,,,,,Croatia,785,00:10:59.137,Carry,
,,,,,,"[54.8, 33.2]",,,,,,,,,,,,,1.067545,,,,,,,,,,,,,,7b9e0b9b-ea0d-41ec-97d5-5c8fc9d0e62f,5018,,,"[53.4, 33.0]",3869420,117,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Kick Off,Marcos Aoás Corrêa,4372.0,Left Center Back,248,Brazil,781,"['27d1d425-2fdc-48de-b195-7779bb5e64b4', 'd7af6471-5145-47ce-9044-fbea87a7815e']",36,,,,,,,,,,,,,,,,,,Brazil,781,00:12:36.790,Carry,
,,,,,,"[74.3, 11.5]",,,,,,,,,,,,,2.115074,,,,,,,,,,,,,,171c2896-ac14-4e33-b9ad-0283d01c330b,5021,,,"[66.2, 14.5]",3869420,117,,,,,,,,,,,,,,,,,,,,,,,,,,,4,From Kick Off,Neymar da Silva Santos Junior,4320.0,Center Attacking Midfield,248,Brazil,781,"['0c95b205-5e4d-43d4-be45-c56c434d1a53', '3331cc4e-96c1-4b18-9334-15596d23bb35']",38,,,,,,,,,,,,,,,,,,Brazil,781,00:12:38.863,Carry,
