50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,5f83fd4b-2d86-4413-b784-aadd64c86789,1678,,,"[6.0, 56.0]",3939975,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yerry Fernando Mina González,6196.0,Right Center Back,94,Paraguay,3567,['39c17f86-e4e5-463c-b98e-3a033bfec2b0'],43,,,,,,,,,,,,,,,,,Colombia,769,00:04:43.986,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,46056889-8b94-4f49-b3f3-be121e44fcb3,1680,,,"[14.1, 58.1]",3939975,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Muñoz Mejía,27423.0,Right Back,94,Paraguay,3567,['77ca8d7f-f9cd-4a36-b7b7-5aef1470c327'],47,,,,,,,,,,,,,,,,,Colombia,769,00:04:47.052,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8ae6e7b3-5a95-43ad-abc7-b487fa140579,1706,,,"[40.9, 74.4]",3939975,50,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Santos Borré Amaury,28266.0,Right Center Forward,94,Paraguay,3567,['18ce88d3-9a84-45b7-b870-b2f99e067a0d'],4,,,,,,,,,,,,,,,,,Colombia,769,00:05:04.474,Block,
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,609c2980-9063-4752-b6c0-60ffbbfd3aa3,1749,,,"[93.5, 31.7]",3939975,50,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mathías Adalberto Villasanti Rolón,87429.0,Right Center Midfield,96,Colombia,769,['ea690f87-2d15-4112-9a4d-a00f552611a0'],43,,,,,,,,,,,,,,,,,Paraguay,3567,00:05:43.996,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8aafb0f7-9094-4202-becf-8808b99f1532,1843,,,"[54.9, 2.4]",3939975,52,,True,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jhon Adolfo Arias Andrade,27277.0,Left Center Midfield,101,Paraguay,3567,['8c20aea6-7c46-45c3-ba17-ffef3e1c3d53'],31,,,,,,,,,,,,,,,,,Colombia,769,00:07:31.288,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c1c764ca-b166-44c2-98e8-04cc326e2728,1852,,,"[43.6, 2.4]",3939975,52,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jhon Adolfo Arias Andrade,27277.0,Left Center Midfield,102,Paraguay,3567,['27ded972-326a-48c9-80dc-71976d4321bc'],46,,,,,,,,,,,,,,,,,Colombia,769,00:07:46.740,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4c0a4aa2-393d-4fb0-9f77-ace88e6620c0,1939,,,"[8.7, 58.3]",3939975,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Muñoz Mejía,27423.0,Right Back,109,Paraguay,3567,['b5934363-63e0-4f20-b0f4-153b6877748d'],47,,,,,,,,,,,,,,,,,Colombia,769,00:10:47.206,Block,
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,040300f6-eb37-409e-aace-21f1f82f38d8,1947,,,"[112.2, 12.3]",3939975,55,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matías David Espinoza Acosta,46677.0,Left Back,110,Colombia,769,['3d16466c-0b40-4dba-be22-343293613eb1'],52,,,,,,,,,,,,,,,,,Paraguay,3567,00:10:52.906,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,50d4c115-eade-4f5e-944b-0af6d9b75518,2000,,,"[38.2, 44.5]",3939975,57,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hernesto Ezequiel Caballero Benítez,47186.0,Left Center Midfield,112,Colombia,769,,3,,,,,,,,,,,,,,,,,Paraguay,3567,00:12:03.832,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,73f9cebe-8f2d-418b-a69c-6696e7296d9c,2024,,,"[104.2, 79.9]",3939975,59,,True,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rafael Santos Borré Amaury,28266.0,Right Center Forward,114,Paraguay,3567,['18d0f608-1cc0-40e4-98ff-efd7ca876a7e'],2,,,,,,,,,,,,,,,,,Colombia,769,00:14:02.050,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,91b3c030-9421-4427-8826-9bb55274d8bd,2100,,,"[14.5, 25.9]",3939975,61,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Richard Rios Montoya,49395.0,Right Center Midfield,121,Paraguay,3567,['82b966f0-32ee-4305-b52f-301ed1ac6439'],18,,,,,,,,,,,,,,,,,Colombia,769,00:16:18.875,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e3ed9edd-6b0c-42dc-86b0-2cbf83417944,2279,,,"[1.9, 23.2]",3939975,64,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matías David Espinoza Acosta,46677.0,Left Back,128,Colombia,769,['168abe87-7dea-422f-b863-aa83a72536ec'],50,,,,,,,,,,,,,,,,,Paraguay,3567,00:19:50.281,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,49368d29-31b5-4e07-90be-e03d9d35abc0,2280,,,"[118.9, 58.3]",3939975,64,,True,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Richard Rios Montoya,49395.0,Right Center Midfield,128,Colombia,769,,50,,,,,,,,,,,,,,,,,Colombia,769,00:19:50.393,Block,
,,,,True,,,,,,,True,,,,,0.0,,,,,,,,,,,,,bdc65547-40b8-464d-a086-bafa88aacbb0,2335,,,"[64.0, 6.6]",3939975,68,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Adrián Arce Barrios,170230.0,Center Forward,132,Paraguay,3567,['b65d75b7-edd7-43dd-999c-58c0720420cd'],16,,,,,,,,,,,,,,,,,Paraguay,3567,00:23:16.232,Block,
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,4d10baa8-5c42-4b6f-b766-e9049bf22fde,2414,,,"[42.9, 32.7]",3939975,70,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Davinson Sánchez Mina,3494.0,Left Center Back,135,Paraguay,3567,,58,,,,,,,,,,,,,,,,,Colombia,769,00:25:58.094,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d0f1b0af-d1bb-4bba-abb3-3d6bdaa37287,2500,,,"[9.8, 45.4]",3939975,74,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabián Cornelio Balbuena González,10290.0,Right Center Back,143,Colombia,769,['687c7f9b-f272-4591-a93a-36d18f5197bd'],22,,,,,,,,,,,,,,,,,Paraguay,3567,00:29:22.957,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,59ea6660-ab77-489f-addd-9fa844057fec,2641,,,"[65.7, 5.7]",3939975,80,,True,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adam Fernando Bareiro Gamarra,26306.0,Center Forward,153,Colombia,769,['a70c46e8-ad96-450e-b692-91f0011200d7'],22,,,,,,,,,,,,,,,,,Paraguay,3567,00:35:22.905,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,796eee2e-c874-4a20-89ec-ce328b186bf4,2733,,,"[98.0, 21.5]",3939975,83,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Fernando Díaz Marulanda,27158.0,Left Center Forward,159,Colombia,769,['c52649da-d284-43af-80a6-c077f34133bf'],33,,,,,,,,,,,,,,,,,Colombia,769,00:38:33.364,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,31bb297a-31aa-4696-82c5-a7223353db8b,2770,,,"[33.2, 76.3]",3939975,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Rodrigo Romero Villamayor,30795.0,Right Wing,162,Colombia,769,['128bffa6-7f1a-4fea-bd65-1e6a04eb2b75'],3,,,,,,,,,,,,,,,,,Paraguay,3567,00:43:03.237,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,26752e91-cb0a-4bd1-8269-052defbac12d,2771,,,"[84.9, 2.8]",3939975,88,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johan Andrés Mojica Palacio,5691.0,Left Back,162,Colombia,769,,3,,,,,,,,,,,,,,,,,Colombia,769,00:43:03.448,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,58b60b50-3219-4178-bf1d-e3ae5dffe026,2782,,,"[70.3, 77.6]",3939975,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ángel Rodrigo Romero Villamayor,30795.0,Right Wing,164,Colombia,769,['8160c873-ca76-490a-880f-d846856c45c6'],26,,,,,,,,,,,,,,,,,Paraguay,3567,00:43:26.291,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ab35f0ff-0eaa-4580-9d3f-b42548ae3c55,2818,,,"[92.3, 27.2]",3939975,91,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adam Fernando Bareiro Gamarra,26306.0,Center Forward,170,Paraguay,3567,,43,,,,,,,,,,,,,,,,,Paraguay,3567,00:46:43.167,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,154e45e1-81a9-493b-a28a-fbf41c29ccfe,2880,,,"[12.0, 38.5]",3939975,93,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Víctor Gustavo Velázquez Ramos,28943.0,Right Back,172,Colombia,769,['b912f079-2045-46b3-b90a-159037135b9c'],45,,,,,,,,,,,,,,,,,Paraguay,3567,00:48:45.692,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ddb26ca0-bf67-4e31-8f43-1cad446d32a7,2882,,,"[12.0, 37.1]",3939975,93,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabián Cornelio Balbuena González,10290.0,Right Center Back,172,Colombia,769,,46,,,,,,,,,,,,,,,,,Paraguay,3567,00:48:46.309,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,88dae4e8-5f3d-4964-a8b2-653cd53ccca5,2894,,,"[81.9, 50.4]",3939975,93,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matías Nicolás Rojas Romero,27767.0,Center Attacking Midfield,173,Paraguay,3567,['9e542c33-51fa-4664-838b-c6cef7ee8dd1'],57,,,,,,,,,,,,,,,,,Paraguay,3567,00:48:57.236,Block,
,,,,,,,,,,,,,,,,1.505749,,,,,,,,,,,,,5361619c-b3f3-47ec-b35c-10986510fb1c,2950,,,"[66.2, 6.2]",3939975,95,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jhon Andrés Córdoba Copete,8817.0,Right Center Forward,177,Colombia,769,['8baa5358-5b49-47fb-815b-7f7265167518'],11,,,,,,,,,,,,,,,,,Colombia,769,00:50:11.125,Block,
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,bc9f6064-65af-4e7f-9f25-d84c5e4c0736,2986,,,"[57.9, 51.8]",3939975,96,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yerry Fernando Mina González,6196.0,Right Center Back,179,Paraguay,3567,,29,,,,,,,,,,,,,,,,,Colombia,769,00:51:29.853,Block,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8bf815a3-1f79-4ba3-bd0e-bad78d61835f,85,,Success In Play,"[67.8, 10.2]",3939975,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julio César Enciso Espínola,47112.0,Left Wing,8,Paraguay,3567,['4cd7ea28-020d-4400-b30a-832ec6375c21'],47,,,,,,,,,,,,,,,,,Paraguay,3567,00:01:47.385,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4c292b0e-dd2b-431e-87e9-eb55bb8b4654,356,,Lost Out,"[13.9, 62.8]",3939975,8,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jhon Janer Lucumí Bonilla,18855.0,Left Center Back,23,Paraguay,3567,"['05d92d4e-a6b9-4a9d-85ce-9ec226c6f197', 'b813942c-a946-409a-892c-7672683e067f']",36,,,,,,,,,,,,,,,,,Colombia,769,00:08:36.648,Interception,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c21cc01d-8717-46fe-aa44-f455a48e5b70,589,,Lost In Play,"[39.4, 16.2]",3939975,18,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jefferson Andrés Lerma Solís,5678.0,Center Defensive Midfield,36,Paraguay,3567,['0da8af76-0f1a-4262-95d0-7829c9a0b7da'],1,,,,,,,,,,,,,,,,,Colombia,769,00:18:01.130,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ebf94bff-673a-4bbe-a5c9-51cc7f4d9097,664,,Success In Play,"[65.3, 4.0]",3939975,22,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matías David Espinoza Acosta,46677.0,Left Back,42,Colombia,769,['10ca21fb-a097-4ba2-a85d-a7ba5ce98887'],17,,,,,,,,,,,,,,,,,Paraguay,3567,00:22:17.846,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,90e36fcc-0ae1-49ee-bce6-851f9d41a0cd,1088,,Won,"[15.9, 55.1]",3939975,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel Almirón Rejala,12603.0,Right Wing,56,Colombia,769,['c388a402-b666-4420-a0b0-148545efa89b'],50,,,,,,,,,,,,,,,,,Paraguay,3567,00:34:50.586,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f020286a-b26e-4eaf-9b05-a48c081f0e47,1172,,Lost Out,"[65.5, 75.9]",3939975,36,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Richard Rios Montoya,49395.0,Right Center Midfield,60,Paraguay,3567,['5be3d16b-727b-493b-8e02-81d7294f41a8'],48,,,,,,,,,,,,,,,,,Colombia,769,00:36:48.407,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f61d073c-b61a-48ae-967b-511731b277a1,1278,,Success In Play,"[67.2, 59.8]",3939975,39,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hernesto Ezequiel Caballero Benítez,47186.0,Left Center Midfield,66,Colombia,769,['21e05233-f9ab-4e0a-9202-3b9b9354cd99'],52,,,,,,,,,,,,,,,,,Paraguay,3567,00:39:52.834,Interception,
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,77775986-7d4b-4175-a444-6a5bae0e39c5,1284,,Won,"[56.1, 15.8]",3939975,39,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,James David Rodríguez Rubio,5695.0,Center Attacking Midfield,66,Colombia,769,['f040640e-2238-4e27-8528-b0d0969f5dec'],55,,,,,,,,,,,,,,,,,Colombia,769,00:39:55.917,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e647910b-6651-47ad-a3ab-142b62a698bd,1393,,Lost Out,"[45.6, 8.5]",3939975,44,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jhon Adolfo Arias Andrade,27277.0,Left Center Midfield,75,Paraguay,3567,['1656a59e-5854-4eb0-ae88-41893c874813'],36,,,,,,,,,,,,,,,,,Colombia,769,00:44:36.041,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,75ef385e-86aa-491b-a6a3-0686cc13384a,1455,,Lost In Play,"[56.7, 9.9]",3939975,46,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adrián Andrés Cubas,28657.0,Center Defensive Midfield,78,Colombia,769,['e80886f3-dc11-4b54-a4f7-36a9853538ed'],25,,,,,,,,,,,,,,,,,Paraguay,3567,00:46:25.765,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a9058b3a-dc97-4441-b329-890b473e3fae,1609,,Lost In Play,"[73.5, 14.1]",3939975,48,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jefferson Andrés Lerma Solís,5678.0,Center Defensive Midfield,90,Paraguay,3567,['f3cabc06-7d1c-4fe5-affd-8af56d51cce8'],14,,,,,,,,,,,,,,,,,Colombia,769,00:03:14.882,Interception,
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,f16c784d-e215-4ee1-ad0b-e38f22a2179d,1663,,Won,"[30.8, 62.4]",3939975,49,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jefferson Andrés Lerma Solís,5678.0,Center Defensive Midfield,93,Colombia,769,['5605d3be-c8f0-4b0a-87b7-bb1719693ab1'],35,,,,,,,,,,,,,,,,,Colombia,769,00:04:35.622,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b3e1691a-d7da-48ab-916e-96e4a0960fec,1771,,Success In Play,"[37.7, 36.5]",3939975,51,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Davinson Sánchez Mina,3494.0,Left Center Back,97,Paraguay,3567,['2694dada-df22-4a88-9426-196eb5e6bfce'],13,,,,,,,,,,,,,,,,,Colombia,769,00:06:13.031,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,348423c9-7df5-4590-b1a8-b8377e7ad29e,2192,,Won,"[49.9, 15.8]",3939975,62,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ramón Sosa Acosta,87603.0,Left Wing,122,Colombia,769,['04e508b2-7bc4-4d75-b163-126c48c7e15e'],35,,,,,,,,,,,,,,,,,Paraguay,3567,00:17:35.129,Interception,
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,79f441ea-2440-49d7-a3a2-c0e8c280d65a,2223,,Won,"[62.5, 66.5]",3939975,63,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mathías Adalberto Villasanti Rolón,87429.0,Right Center Midfield,123,Paraguay,3567,"['87787900-21ff-49be-9b54-a9770643999f', 'dfe94937-6cb0-4779-a18e-83c156f8ef1b']",10,,,,,,,,,,,,,,,,,Paraguay,3567,00:18:10.198,Interception,True
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,42d499b7-ded6-4c9e-9a9b-f217a4160cbb,2465,,Success In Play,"[51.7, 3.3]",3939975,73,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matías David Espinoza Acosta,46677.0,Left Back,141,Colombia,769,['0f554c45-87d6-4e84-ba19-f6c978af1cf5'],53,,,,,,,,,,,,,,,,,Paraguay,3567,00:28:53.959,Interception,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e015c551-6a19-41ec-8763-0bb0dfba4583,2754,,Success In Play,"[32.8, 43.2]",3939975,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matías David Espinoza Acosta,46677.0,Left Back,162,Colombia,769,['53998e57-277b-422d-97bb-19fb442a4eb6'],49,,,,,,,,,,,,,,,,,Paraguay,3567,00:42:49.899,Interception,
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,46685b35-1d05-495b-a13e-0ed9fe0cca81,2925,,Won,"[20.7, 49.8]",3939975,94,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Omar Federico Alderete Fernández,29009.0,Left Center Back,176,Paraguay,3567,['0ed14849-9aff-4c1c-83f7-55365fdabd6f'],29,,,,,,,,,,,,,,,,,Paraguay,3567,00:49:29.702,Interception,
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,54469cf3-d967-4948-8970-33b8408bab52,111,,,"[65.3, 10.0]",3939975,2,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Fernando Díaz Marulanda,27158.0,Left Center Forward,9,Colombia,769,['04e6aee8-ac14-490a-89e1-0b80deec5d8f'],3,,,,,,,,,,,,,,,,,Colombia,769,00:02:03.569,Dribble,True
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,d683e9c7-5683-41f0-89c4-e63f42251e37,216,,,"[38.1, 18.8]",3939975,4,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hernesto Ezequiel Caballero Benítez,47186.0,Left Center Midfield,13,Colombia,769,['c5e8df59-95d5-47a1-9d6d-e20a0f7f78c5'],40,,,,,,,,,,,,,,,,,Paraguay,3567,00:04:40.989,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,b534f63d-06d7-4d0c-8ff6-91c64bde439b,272,,,"[114.1, 10.2]",3939975,6,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Fernando Díaz Marulanda,27158.0,Left Center Forward,16,Colombia,769,"['5eeed488-eb5e-47fb-97a0-054bfa1f876a', 'a67a91c8-ff76-4e02-bbf5-1ec3fc6d9220']",31,,,,,,,,,,,,,,,,,Colombia,769,00:06:31.175,Dribble,True
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,ff5fc2ba-c044-4fe7-a516-06dbda077ba8,348,,,"[67.2, 63.1]",3939975,8,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Richard Rios Montoya,49395.0,Right Center Midfield,22,Colombia,769,['0cec3bd8-f4f6-409d-af8b-eccb91b35b5f'],27,,,,,,,,,,,,,,,,,Colombia,769,00:08:27.747,Dribble,True
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,5cc91363-b59d-4d76-b3ed-b67e9379d3bc,431,,,"[49.5, 75.0]",3939975,11,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Miguel Ángel Almirón Rejala,12603.0,Right Wing,27,Paraguay,3567,"['96210ad2-5483-4858-9292-37989b45b7a2', '9f93d3cf-0871-49de-a82e-6d190d0b74ef']",50,,,,,,,,,,,,,,,,,Paraguay,3567,00:11:50.775,Dribble,True
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,4a21b4f2-9156-4f4a-9fbd-75522782df46,539,,,"[71.7, 5.5]",3939975,15,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Fernando Díaz Marulanda,27158.0,Left Center Forward,30,Colombia,769,"['31648495-9c2a-4631-9fd2-f65850e0067c', '8c7be843-6471-46a6-b09d-153df65ed6ce']",8,,,,,,,,,,,,,,,,,Colombia,769,00:15:08.165,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,5f4bd59d-2f3f-4467-8cbd-ad076f5a2dc5,652,,,"[90.5, 30.9]",3939975,20,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julio César Enciso Espínola,47112.0,Left Wing,41,Paraguay,3567,"['75c16588-0c98-4244-ad16-098d8a20feaf', 'ec0c011d-a94f-4588-9a7a-4523de4b33dd']",24,,,,,,,,,,,,,,,,,Paraguay,3567,00:20:24.252,Dribble,True
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,f0839e2b-438c-40e2-bc05-512d1d6abd01,681,,,"[39.0, 23.5]",3939975,23,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Fernando Díaz Marulanda,27158.0,Left Center Forward,45,Colombia,769,"['7c38da01-95ce-40d0-96aa-630e0bdd1e14', 'ca9e2aef-4f4e-42c9-9e2a-7e77fb79540e']",11,,,,,,,,,,,,,,,,,Colombia,769,00:23:11.277,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,8a252f1b-6781-4ec8-ba15-e927a1ab786b,758,,,"[92.2, 18.8]",3939975,26,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johan Andrés Mojica Palacio,5691.0,Left Back,48,Colombia,769,"['39e330f7-124d-4ca7-9d81-56b655613244', 'b872936e-b23e-40f9-abdb-85fd48e4ac15']",7,,,,,,,,,,,,,,,,,Colombia,769,00:26:07.887,Dribble,True
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,2e53cc54-639d-43b4-b8d1-493c1d92fde4,874,,,"[95.7, 74.8]",3939975,28,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Muñoz Mejía,27423.0,Right Back,50,Colombia,769,"['5f854273-6aa4-4206-a6a3-fb80b4c0f221', 'b6b7a044-b7c9-4cb2-9ea4-310aac1570aa']",52,,,,,,,,,,,,,,,,,Colombia,769,00:28:52.858,Dribble,True
,,,,,,,,,,,,Complete,True,,,0.0,,,,,,,,,,,,,ce3dd6b9-124a-4213-8588-fb31e8a86fcb,897,,,"[25.3, 32.0]",3939975,29,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathías Adalberto Villasanti Rolón,87429.0,Right Center Midfield,51,Paraguay,3567,"['2d05bc1e-b08e-4c6f-bf03-de2a75d3c154', 'b222f66f-d663-4398-bef1-06e25c6404c2']",9,,,,,,,,,,,,,,,,,Paraguay,3567,00:29:09.761,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,43aabdd2-c2ab-4cc2-a4da-9017f50316d0,919,,,"[45.8, 15.8]",3939975,29,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julio César Enciso Espínola,47112.0,Left Wing,51,Paraguay,3567,['d5c5ba7b-1dcb-43ec-a6c8-8002ac407ea2'],20,,,,,,,,,,,,,,,,,Paraguay,3567,00:29:20.856,Dribble,True
,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,0eb9f57e-23b4-4b55-bc10-09ec1c844ca1,1022,,,"[45.4, 52.1]",3939975,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Center Defensive Midfield,56,Colombia,769,"['88575445-d5f9-417f-b858-4db45772045d', 'f29a16fb-2dd9-4bbf-a7cd-322ec373c5f5']",5,,,,,,,,,,,,,,,,,Colombia,769,00:34:05.498,Dribble,True
,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,aba1cf3e-fae8-497f-8531-0a9c18c09143,1109,,,"[89.2, 30.1]",3939975,35,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Richard Rios Montoya,49395.0,Right Center Midfield,56,Colombia,769,"['4b6a508c-d11d-4114-b27f-81d68736d67d', '7a0a3675-4c27-488e-a796-21a23f885d1a', 'a30abb7b-8938-415e-949f-ad16cb095e9a']",1,,,,,,,,,,,,,,,,,Colombia,769,00:35:01.336,Dribble,True
