50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.735695,,,,,,,,,,,,,,efd55d5c-8684-40e7-b9e3-c78ea593f2f0,80,,,"[53.6, 72.6]",3939980,2,,,,,-1.2360595,,Left Foot,,,"[55.2, 68.0]",Ground Pass,,4.8703184,,,Ray Kendry Páez Andrade,384888.0,,,,,,1,From Free Kick,Alan Steven Franco Palma,37945.0,Right Defensive Midfield,6,Ecuador,3565,['b5276f98-9bc4-4aec-bba2-9d0b68cddd24'],2,,,,,,,,,,,,,,,,,Ecuador,3565,00:02:02.067,Pass,
,,,,,,,,,,,,,,,,,,,1.517955,,,,,,,,,,,,,,61aced70-2b3b-4284-a7f9-08bd7f2424ef,83,,,"[49.4, 65.5]",3939980,2,,,,,-1.8178936,,Left Foot,,,"[43.8, 43.3]",Ground Pass,,22.895414,,,Willian Joel Pacho Tenorio,41593.0,,,,,,1,From Free Kick,Ray Kendry Páez Andrade,384888.0,Center Attacking Midfield,6,Ecuador,3565,['71c99598-4721-4ec6-80dd-1f94ce9e6831'],3,,,,,,,,,,,,,,,,,Ecuador,3565,00:02:03.688,Pass,
,,,,,,,,,,,,,,,,,,,1.120022,,,,,,,,,,,,,,d33e5fe9-b9da-40b5-828d-3a405f1fc43b,86,,,"[44.0, 41.4]",3939980,2,,,,,-1.401018,,Left Foot,,,"[49.4, 9.9]",Ground Pass,,31.959505,,,Piero Martín Hincapié Reyna,38004.0,,,,,,1,From Free Kick,Willian Joel Pacho Tenorio,41593.0,Left Center Back,6,Ecuador,3565,['64cd3fad-317f-499f-b575-742203de8ad6'],6,,,,,,,,,,,,,,,,,Ecuador,3565,00:02:06.914,Pass,
,,,,,,,,,,,,,,,,,,,3.257542,,,,,,,,,,,,,,46ff9d2b-9714-42f0-8788-467ed40e537b,92,,,"[57.2, 6.6]",3939980,2,,True,,,2.4064665,,Left Foot,,,"[40.5, 21.7]",Ground Pass,,22.51444,,,Willian Joel Pacho Tenorio,41593.0,,,,,Free Kick,1,From Free Kick,Piero Martín Hincapié Reyna,38004.0,Left Back,7,Ecuador,3565,['cdf69bb8-5634-41cd-a1b4-77f8b6a846b6'],26,,,,,,,,,,,,,,,,,Ecuador,3565,00:02:26.786,Pass,
,,,,,,,,,,,,,,,,,,,1.238083,,,,,,,,,,,,,,ecf3cf07-fb57-41f5-aa3a-d67958cb8f1a,94,,,"[40.5, 21.7]",3939980,2,,True,,,1.6032333,,Right Foot,,,"[39.4, 55.6]",Ground Pass,,33.917843,,,Felix Eduardo Torres Caicedo,30111.0,,,,,,1,From Free Kick,Willian Joel Pacho Tenorio,41593.0,Left Center Back,7,Ecuador,3565,['f8e8aca2-fb9c-44a3-8831-e3c0b7dcbe85'],30,,,,,,,,,,,,,,,,,Ecuador,3565,00:02:30.044,Pass,
,,,,,,,,,,,,,,,,,,,0.973376,,,,,,,,,,,,,,0f64f893-9d62-480c-858b-7215e82601da,96,,,"[39.6, 53.2]",3939980,2,,,,,-0.4466038,,Right Foot,,,"[53.8, 46.4]",Ground Pass,,15.744205,,,Alan Steven Franco Palma,37945.0,,,,,,1,From Free Kick,Felix Eduardo Torres Caicedo,30111.0,Right Center Back,7,Ecuador,3565,['99e1da6d-aa09-4a18-a5dc-a8a13a31f421'],31,,,,,,,,,,,,,,,,,Ecuador,3565,00:02:31.282,Pass,
,,,,,,,,,,,,,,,,,,,1.263464,,,,,,,,,,,,,,ad64b19a-bf40-42c7-bb32-39b968d602b3,99,,,"[54.1, 42.6]",3939980,2,,,,,-0.92268693,,Right Foot,,,"[67.2, 25.3]",Ground Pass,,21.70023,,,Moisés Isaac Caicedo Corozo,37726.0,,,,,,1,From Free Kick,Alan Steven Franco Palma,37945.0,Right Defensive Midfield,7,Ecuador,3565,['5dbbb84d-ff02-4a97-9e44-4a036482e00c'],33,,,,,,,,,,,,,,,,,Ecuador,3565,00:02:33.278,Pass,
,,,,,,,,,,,,,,,,,,,1.304236,,,,,,,,,,,,,,140a2a92-44cb-44c1-92ff-eacfc982e65c,102,,,"[70.9, 22.8]",3939980,2,,,,,0.06287996,,Right Foot,,,"[97.9, 24.5]",High Pass,,27.053465,Incomplete,,Kevin José Rodríguez Cortez,348757.0,,,,,,1,From Free Kick,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,7,Ecuador,3565,"['7fc713f5-e27e-4273-9f7e-a6cf4b24dd52', '99031575-912c-4dc9-9eb7-561a2adb233b']",35,,,,,,,,,,,,,,,,,Ecuador,3565,00:02:35.741,Pass,
,,,,,,,,,,,,,,,,,,,1.128608,,,,,,,,,,,,,,5f12232c-c6db-43dc-9fc8-15fbb66895d4,107,,,"[110.5, 0.1]",3939980,2,,,,,0.77859557,,,,,"[117.9, 7.4]",Low Pass,,10.394711,,,Kevin José Rodríguez Cortez,348757.0,,,,,Throw-in,1,From Throw In,Piero Martín Hincapié Reyna,38004.0,Left Back,8,Ecuador,3565,['b5777fb1-5a30-4da3-897c-bb5e95faee11'],46,,,,,,,,,,,,,,,,,Ecuador,3565,00:02:46.563,Pass,
,,,,,,,,,,,,,,,,,,,1.112942,,,,,,,,,,,,,,31945ec7-37ab-4cab-8f53-011cd08787b3,123,,,"[120.0, 0.1]",3939980,4,,,,,1.752761,,Right Foot,,,"[113.1, 37.6]",High Pass,True,38.129517,,,Felix Eduardo Torres Caicedo,30111.0,,,Inswinging,,Corner,1,From Corner,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,10,Ecuador,3565,['29dcfbb3-f86b-4451-91eb-0436e568146d'],15,,,,,,,,,,,,,,,,,Ecuador,3565,00:04:15.224,Pass,
,,,,,,,,,,,,,,,,,,,4.416004,,,,,,,,,,,,,,3f0ab34f-7939-49a5-8cde-1fdffd83e84c,126,,,"[112.2, 36.0]",3939980,4,,,,True,1.6438369,,,,,"[109.2, 77.0]",Low Pass,,41.109608,,,Angelo Smit Preciado Quiñónez,37737.0,,True,,,,1,From Corner,Felix Eduardo Torres Caicedo,30111.0,Right Center Back,10,Ecuador,3565,"['7eeb5f57-e8ab-461e-9ebf-73082fe90abb', 'f7f24ff4-d6d5-4b39-ac91-bba1dc6fc72d']",16,,,,,,,,,,,,,,,,,Ecuador,3565,00:04:16.337,Pass,True
,,,,,,,,,,,,,,,,,,,1.344849,,,,,,,,,,,,,,50c7f65d-4fcf-4386-b253-b9edee6488da,134,,,"[25.8, 7.8]",3939980,4,,,,,-0.38321152,,Right Foot,,,"[44.9, 0.1]",Low Pass,,20.593689,Out,,,,,,,,,1,From Corner,Michail Antonio,3349.0,Center Forward,10,Ecuador,3565,['dd1146fd-b3ce-4462-94ca-a4aa7b041532'],28,,,,,,,,,,,,,,,,,Jamaica,2305,00:04:28.019,Pass,True
,,,,,,,,,,,,,,,,,,,3.308152,,,,,,,,,,,,,,60349520-48ef-46d7-adfc-3fb2ef3c37d7,135,,,"[75.2, 80.0]",3939980,4,,True,,,-1.5707964,,,,,"[75.2, 70.7]",Low Pass,,9.3,,,Willian Joel Pacho Tenorio,41593.0,,,,,Throw-in,1,From Throw In,Angelo Smit Preciado Quiñónez,37737.0,Right Back,11,Ecuador,3565,['8a3f3eed-802d-4d34-abcc-5e5f418139f0'],41,,,,,,,,,,,,,,,,,Ecuador,3565,00:04:41.008,Pass,
,,,,,,,,,,,,,,,,,,,0.744728,,,,,,,,,,,,,,041bac4e-bd0f-4cfb-98d5-c64d42d9e67d,137,,,"[75.2, 70.7]",3939980,4,,True,,,-1.9894137,,Right Foot,,,"[54.2, 23.5]",Ground Pass,,51.660816,,,Moisés Isaac Caicedo Corozo,37726.0,,True,,,,1,From Throw In,Willian Joel Pacho Tenorio,41593.0,Left Center Back,11,Ecuador,3565,['71ecedf2-dff2-4ba2-9ccd-bcb0e5b59f7e'],48,,,,,,,,,,,,,,,,,Ecuador,3565,00:04:48.755,Pass,
,,,,,,,,,,,,,,,,,,,0.841901,,,,,,,,,,,,,,6e00aedc-9536-4a49-884a-75eda341019a,139,,,"[54.9, 26.1]",3939980,4,,,,,2.081093,,Right Foot,,,"[46.0, 42.0]",Ground Pass,,18.221416,,,Willian Joel Pacho Tenorio,41593.0,,,,,,1,From Throw In,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,11,Ecuador,3565,['a1d276cb-60f6-4a35-8e1a-78db50441991'],52,,,,,,,,,,,,,,,,,Ecuador,3565,00:04:52.856,Pass,
,,,,,,,,,,,,,,,,,,,0.980054,,,,,,,,,,,,,,eb4b5c4c-5362-425f-9a2e-e13e2d9812b0,142,,,"[45.9, 40.3]",3939980,4,,,,,-0.6006442,,Left Foot,,,"[64.0, 27.9]",Ground Pass,,21.940145,,,Jeremy Leonel Sarmiento Morante,40211.0,,,,,,1,From Throw In,Willian Joel Pacho Tenorio,41593.0,Left Center Back,11,Ecuador,3565,['85532bd8-6755-4d3f-b10a-b29c18879d26'],56,,,,,,,,,,,,,,,,,Ecuador,3565,00:04:56.976,Pass,
,,,,,,,,,,,,,,,,,,,2.023269,,,,,,,,,,,,,,d6c38cbd-adae-4b9a-93f0-c211a6e52f8f,147,,,"[67.6, 44.4]",3939980,5,,,,,1.1004299,,Right Foot,,,"[85.7, 80.0]",High Pass,,39.937077,Out,,John Yeboah Zamora,21131.0,,,,,,1,From Throw In,Jeremy Leonel Sarmiento Morante,40211.0,Left Wing,11,Ecuador,3565,['880e3aaa-e878-4326-8f2b-33b323bb7c21'],1,,,,,,,,,,,,,,,,,Ecuador,3565,00:05:01.635,Pass,
,,,,,,,,,,,,,,,,,,,1.416146,,,,,,,,,,,,,,a5a8cde1-eb79-45ef-827d-588389deba1f,149,,,"[27.6, 0.1]",3939980,5,,,,,2.7680955,,,,,"[20.2, 3.0]",Low Pass,,7.9479556,,,Ethan Pinnock,4610.0,,,,,Throw-in,1,From Throw In,Gregory Leigh,3159.0,Left Wing Back,12,Jamaica,2305,['07fada12-9f13-4b16-9e94-d2e4e542a8e7'],12,,,,,,,,,,,,,,,,,Jamaica,2305,00:05:12.179,Pass,
,,,,,,,,,,,,,,,,,,,1.565775,,,,,,,,,,,,,,de1b42e8-6e17-403b-813e-23639e76e1d2,152,,,"[17.0, 5.0]",3939980,5,,,,,2.0330493,,Left Foot,,,"[2.7, 33.7]",Ground Pass,,32.065247,,,Jahmali Waite,226523.0,,,,,,1,From Throw In,Ethan Pinnock,4610.0,Left Center Back,12,Jamaica,2305,['c5672cf4-b665-4400-8098-d50593f43c4f'],14,,,,,,,,,,,,,,,,,Jamaica,2305,00:05:14.557,Pass,
,,,,,,,,,,,,,,,,,,,2.064539,,,,,,,,,,,,,,d60b677c-0486-4f5b-b1e7-a14e5fdb6659,156,,,"[3.0, 34.6]",3939980,5,,,,,1.3565772,,Left Foot,,,"[8.7, 60.8]",Ground Pass,,26.81287,,,Di'Shon Bernard,33145.0,,,,,,1,From Throw In,Jahmali Waite,226523.0,Goalkeeper,12,Jamaica,2305,"['313352c7-db79-4dd9-abac-610c01f5b57c', '793bcec0-c49d-49b0-92af-4d6d72d243d6']",17,,,,,,,,,,,,,,,,,Jamaica,2305,00:05:17.342,Pass,True
,,,,,,,,,,,,,,,,,,,1.144232,,,,,,,,,,,,,,69163c56-ed5c-4569-9a06-6cc2321eaf76,158,,,"[9.0, 62.4]",3939980,5,,,,,0.6394891,,Right Foot,,,"[25.0, 74.3]",Ground Pass,,19.94016,,,Dexter Lembikisa,61204.0,,,,,,1,From Throw In,Di'Shon Bernard,33145.0,Right Center Back,12,Jamaica,2305,['2e56d0f7-2caa-453b-9999-1a85660cac52'],19,,,,,,,,,,,,,,,,,Jamaica,2305,00:05:19.406,Pass,
,,,,,,,,,,,,,,,,,,,1.04166,,,,,,,,,,,,,,b740e1db-a4ca-4d2c-b869-88c4d1a95fc4,164,,,"[87.9, 22.3]",3939980,5,,,,,0.6036263,2588ba62-e9cd-400d-b2b3-a79482e3a43b,Right Foot,,,"[106.9, 35.4]",Ground Pass,,23.078344,,,Ray Kendry Páez Andrade,384888.0,True,,Through Ball,True,Recovery,1,Regular Play,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,13,Ecuador,3565,['2dcd65d1-f7b5-416b-ac3f-9330f276314f'],24,,,,,,,,,,,,,,,,,Ecuador,3565,00:05:24.234,Pass,
,,,,,,,,,,,,,,,,,,,0.504258,,,,,,,,,,,,,,714cb026-b588-43bb-b762-83ce6aec1230,169,,,"[6.0, 39.0]",3939980,6,,True,,,-0.06828079,,Right Foot,,,"[83.5, 33.7]",High Pass,,77.681015,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Jahmali Waite,226523.0,Goalkeeper,14,Jamaica,2305,['5bcbc578-d7c3-4faf-aae2-8528fceaafa0'],0,,,,,,,,,,,,,,,,,Jamaica,2305,00:06:00.220,Pass,
,,,,,,,,,,,,,,,,,,,2.025917,,,,,,,,,,,,,,5bcbc578-d7c3-4faf-aae2-8528fceaafa0,170,,,"[36.6, 46.4]",3939980,6,,True,,,-0.17219082,,Head,,,"[52.7, 43.6]",High Pass,,16.341665,,,Moisés Isaac Caicedo Corozo,37726.0,,,,,Recovery,1,Regular Play,Felix Eduardo Torres Caicedo,30111.0,Right Center Back,15,Ecuador,3565,"['714cb026-b588-43bb-b762-83ce6aec1230', 'b7179a54-aa43-42f3-9bcb-0756528c91ab']",0,,,,,,,,,,,,,,,,,Ecuador,3565,00:06:00.725,Pass,
,,,,,,,,,,,,,,,,,,,0.980024,,,,,,,,,,,,,,15c4bad8-e9eb-485c-b0ea-0ee925a2a584,172,,,"[55.0, 43.0]",3939980,6,,,,,-0.20574261,,Right Foot,,,"[66.5, 40.6]",Ground Pass,,11.747766,,,Kevin José Rodríguez Cortez,348757.0,,,,,,1,Regular Play,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,15,Ecuador,3565,['73ec32e8-f702-49f5-a86e-80366e0a8906'],3,,,,,,,,,,,,,,,,,Ecuador,3565,00:06:03.383,Pass,
,,,,,,,,,,,,,,,,,,,1.26543,,,,,,,,,,,,,,431c4718-9b93-48e5-a4b5-819ebc10399b,175,,,"[64.6, 40.4]",3939980,6,,,,,2.5424173,,Right Foot,,,"[56.4, 46.0]",Ground Pass,,9.929753,,,Alan Steven Franco Palma,37945.0,,,,,,1,Regular Play,Kevin José Rodríguez Cortez,348757.0,Center Forward,15,Ecuador,3565,['4e514880-f732-4dc6-88cf-d789f9e22e7a'],5,,,,,,,,,,,,,,,,,Ecuador,3565,00:06:05.287,Pass,
,,,,,,,,,,,,,,,,,,,1.999998,,,,,,,,,,,,,,1b1236d6-1572-4876-9d34-c7e24ad49478,178,,,"[56.4, 44.2]",3939980,6,,,,,1.1391013,,Right Foot,,,"[64.6, 62.0]",Ground Pass,,19.59796,,,Ray Kendry Páez Andrade,384888.0,,,,,,1,Regular Play,Alan Steven Franco Palma,37945.0,Right Defensive Midfield,15,Ecuador,3565,['6d4b4b36-0a89-4d5b-8dd4-94c787e98d15'],6,,,,,,,,,,,,,,,,,Ecuador,3565,00:06:06.652,Pass,
,,,,,,,,,,,,,,,,,,,1.533116,,,,,,,,,,,,,,53f16832-9625-46c1-8ae9-abaef3b207ab,182,,,"[68.7, 66.1]",3939980,6,,,,,0.94812554,,Left Foot,,,"[77.1, 77.8]",Ground Pass,,14.403125,,,Angelo Smit Preciado Quiñónez,37737.0,,,,,,1,Regular Play,Ray Kendry Páez Andrade,384888.0,Center Attacking Midfield,15,Ecuador,3565,['d38e98b2-d7b1-4fdd-91fd-7626053c9baa'],9,,,,,,,,,,,,,,,,,Ecuador,3565,00:06:09.439,Pass,
,,,,,,,,,,,,,,,,,,,1.089427,,,,,,,,,,,,,,2ee62de8-c071-4aab-8341-d5f088ae1f19,185,,,"[80.5, 77.5]",3939980,6,,,,,-0.9773516,,Right Foot,,,"[91.9, 60.6]",Ground Pass,,20.385534,,,Kevin José Rodríguez Cortez,348757.0,,,,,,1,Regular Play,Angelo Smit Preciado Quiñónez,37737.0,Right Back,15,Ecuador,3565,['7a5b66a7-1fe8-4056-b8d8-480eec601130'],11,,,,,,,,,,,,,,,,,Ecuador,3565,00:06:11.572,Pass,
,,,,,,,,,,,,,,,,,,,2.731093,,,,,,,,,,,,,,b5de82a1-9f1d-4536-b3f5-0a00646d871d,187,,,"[91.9, 59.5]",3939980,6,,,,,0.37927863,,Right Foot,,,"[120.0, 70.7]",High Pass,,30.249794,Out,,John Yeboah Zamora,21131.0,,,,,,1,Regular Play,Kevin José Rodríguez Cortez,348757.0,Center Forward,15,Ecuador,3565,['0594510a-fe19-4133-9f84-aedf622b06ee'],12,,,,,,,,,,,,,,,,,Ecuador,3565,00:06:12.662,Pass,
,,,,,,,,,,,,,,,,,,,0.61176,,,,,,,,,,,,,,441811c9-be40-45d0-bd51-46314d87c375,189,,,"[4.3, 42.0]",3939980,6,,True,,,-0.9395206,,Right Foot,,,"[32.3, 3.7]",Ground Pass,,47.443546,,,Ethan Pinnock,4610.0,,,,,Goal Kick,1,From Goal Kick,Jahmali Waite,226523.0,Goalkeeper,16,Jamaica,2305,['487ed6be-9814-4145-bbf9-76e74ca7e9dc'],43,,,,,,,,,,,,,,,,,Jamaica,2305,00:06:43.395,Pass,
,,,,,,,,,,,,,,,,,,,0.136522,,,,,,,,,,,,,,695f72a7-d940-460e-824c-9e7dfc782fe6,191,,,"[34.2, 3.6]",3939980,6,,,,,0.0,,Left Foot,,,"[38.3, 3.6]",Low Pass,,4.1,Incomplete,,,,,,,,,1,From Goal Kick,Ethan Pinnock,4610.0,Left Center Back,16,Jamaica,2305,['1dff454b-3425-48bf-98fe-54739c317a22'],45,,,,,,,,,,,,,,,,,Jamaica,2305,00:06:45.973,Pass,
,,,,,,,,,,,,,,,,,,,0.978563,,,,,,,,,,,,,,8780a7e3-fb16-409e-b375-ffba0c92e2b6,194,,,"[8.2, 9.6]",3939980,6,,,,,1.930344,,Right Foot,,,"[2.9, 23.7]",Ground Pass,,15.0632,,,Jahmali Waite,226523.0,,,,,Recovery,1,From Goal Kick,Ethan Pinnock,4610.0,Left Center Back,16,Jamaica,2305,"['1f9a2865-e598-4dd8-9053-ae94b155ccf3', '5edcb9f3-6117-4a3d-bdae-f9a68f56cf0d']",50,,,,,,,,,,,,,,,,,Jamaica,2305,00:06:50.809,Pass,True
,,,,,,,,,,,,,,,,,,,2.991276,,,,,,,,,,,,,,8c765b8d-27b8-4f96-afbc-f6ebb17324ce,197,,,"[2.9, 23.7]",3939980,6,,,,,-0.4456757,,Left Foot,,,"[52.3, 0.1]",High Pass,,54.747784,Out,,,,,,,,,1,From Goal Kick,Jahmali Waite,226523.0,Goalkeeper,16,Jamaica,2305,['14cd57ed-55f6-4b55-a178-b358ded467e8'],51,,,,,,,,,,,,,,,,,Jamaica,2305,00:06:51.788,Pass,True
,,,,,,,,,,,,,,,,,,,1.801623,,,,,,,,,,,,,,7f87d6b6-bd38-42dc-87e0-27f96b801dab,198,,,"[74.1, 80.0]",3939980,7,,,,,-0.33619577,,,,,"[92.7, 73.5]",High Pass,,19.703045,,,Kevin José Rodríguez Cortez,348757.0,,,,,Throw-in,1,From Throw In,Angelo Smit Preciado Quiñónez,37737.0,Right Back,17,Ecuador,3565,['9b0b7988-fdc7-4472-8fc0-1e19f47f3f78'],4,,,,,,,,,,,,,,,,,Ecuador,3565,00:07:04.961,Pass,
,,,,,,,,,,,,,,,,,,,0.427554,,,,,,,,,,,,,,45a78e5f-4c0b-4f0d-9b17-a780cc57403d,201,,,"[93.9, 73.7]",3939980,7,,,,True,-2.6992185,,,,,"[90.1, 71.9]",Low Pass,,4.204759,,,Ray Kendry Páez Andrade,384888.0,,,,,,1,From Throw In,Kevin José Rodríguez Cortez,348757.0,Center Forward,17,Ecuador,3565,"['0d01d7ec-3f32-43c2-a17b-946dd651bb20', '20cddf01-769b-4e52-9004-356f2bfd8ed4']",6,,,,,,,,,,,,,,,,,Ecuador,3565,00:07:06.763,Pass,True
,,,,,,,,,,,,,,,,,,,0.64656,,,,,,,,,,,,,,0740fee2-d320-4cba-9095-cddc52091fb2,204,,,"[94.4, 71.5]",3939980,7,,,,,-2.0405788,,Right Foot,,,"[91.1, 65.0]",Ground Pass,,7.2897186,,,John Yeboah Zamora,21131.0,,,,,,1,From Throw In,Ray Kendry Páez Andrade,384888.0,Center Attacking Midfield,17,Ecuador,3565,['70e0a11d-67e2-4565-ad4e-bd74dbfcb99f'],8,,,,,,,,,,,,,,,,,Ecuador,3565,00:07:08.008,Pass,
,,,,,,,,,,,,,,,,,,,3.468006,,,,,,,,,,,,,,77edb6d8-1c4f-404c-9ed0-188706f796ec,210,,,"[112.7, 58.1]",3939980,7,,,,,-1.5810001,,Right Foot,True,,"[112.2, 9.1]",Ground Pass,,49.002552,,,Jeremy Leonel Sarmiento Morante,40211.0,,True,,,Recovery,1,From Throw In,Kevin José Rodríguez Cortez,348757.0,Center Forward,17,Ecuador,3565,['73bc65a0-9768-46c5-9719-e601bff5f7fc'],11,,,,,,,,,,,,,,,,,Ecuador,3565,00:07:11.532,Pass,
,,,,,,,,,,,,,,,,,,,0.853148,,,,,,,,,,,,,,33b626ed-013c-4b35-8a90-4d6929ec0093,213,,,"[106.7, 8.3]",3939980,7,,,,,2.565674,,Right Foot,,,"[91.3, 18.3]",Ground Pass,,18.361917,,,Moisés Isaac Caicedo Corozo,37726.0,,,,,,1,From Throw In,Jeremy Leonel Sarmiento Morante,40211.0,Left Wing,17,Ecuador,3565,['c5c421d2-88ae-4bd3-b01d-9afd9cec353b'],19,,,,,,,,,,,,,,,,,Ecuador,3565,00:07:19.149,Pass,
,,,,,,,,,,,,,,,,,,,1.254301,,,,,,,,,,,,,,05b60ed0-adf3-4c1f-b623-95618b0eb1fc,217,,,"[85.7, 15.9]",3939980,7,,,,,1.6256433,,Right Foot,,,"[84.3, 41.4]",Ground Pass,,25.538403,,,Alan Steven Franco Palma,37945.0,,,,,,1,From Throw In,Moisés Isaac Caicedo Corozo,37726.0,Left Defensive Midfield,17,Ecuador,3565,"['b19d5a64-f944-420f-9323-e5e41161fff7', 'e668cfb8-a4e7-414b-8faf-6b6a18167ff3']",20,,,,,,,,,,,,,,,,,Ecuador,3565,00:07:20.988,Pass,True
,,,,,,,,,,,,,,,,,,,2.304768,,,,,,,,,,,,,,5fc21e79-510f-4c56-b64d-be1708ce4523,221,,,"[84.8, 44.6]",3939980,7,,,,,0.615133,,Right Foot,,,"[118.2, 68.2]",High Pass,,40.896454,,,Angelo Smit Preciado Quiñónez,37737.0,,,,,,1,From Throw In,Alan Steven Franco Palma,37945.0,Right Defensive Midfield,17,Ecuador,3565,['fc47f798-4dfb-41ba-8db0-f6eca8616c7b'],23,,,,,,,,,,,,,,,,,Ecuador,3565,00:07:23.361,Pass,
,,,,,,,,,,,,,,,,,,,1.343956,,,,,,,,,,,,,,11d8be36-68d7-490f-a42c-d4edbbf31dc0,224,,,"[118.2, 68.2]",3939980,7,,,,,-1.9738487,,Right Foot,True,True,"[109.8, 48.5]",Low Pass,,21.416115,Incomplete,,,,,,,,,1,From Throw In,Angelo Smit Preciado Quiñónez,37737.0,Right Back,17,Ecuador,3565,['ca48e3c4-ea36-4943-95ab-177cf0d740b4'],25,,,,,,,,,,,,,,,,,Ecuador,3565,00:07:25.892,Pass,
,,,,,,,,,,,,,,,,,,,1.130439,,,,,,,,,,,,,,fbd1b03f-1ae3-4b9d-aa87-98df35d3ddcd,229,,,"[68.4, 74.5]",3939980,7,,,,,0.04702413,,Right Foot,,,"[93.9, 75.7]",Ground Pass,,25.52822,,,Angelo Smit Preciado Quiñónez,37737.0,,,,,,1,From Throw In,Felix Eduardo Torres Caicedo,30111.0,Right Center Back,17,Ecuador,3565,"['1665f34c-3b3f-4da4-aabc-84cc47dda292', '5dcbe88e-4755-4f97-bfb4-4905bea0c85f']",31,,,,,,,,,,,,,,,,,Ecuador,3565,00:07:31.042,Pass,True
,,,,,,,,,,,,,,,,,,,1.310845,,,,,,,,,,,,,,0ec2512c-4de4-4d0f-aeea-1c07f47d3413,232,,,"[92.9, 76.1]",3939980,7,,,,,0.13015017,,Right Foot,,,"[112.0, 78.6]",Low Pass,,19.262918,,,Ray Kendry Páez Andrade,384888.0,,,,,,1,From Throw In,Angelo Smit Preciado Quiñónez,37737.0,Right Back,17,Ecuador,3565,['44c4e5d2-1f6d-4109-ae9a-063c9817fd69'],34,,,,,,,,,,,,,,,,,Ecuador,3565,00:07:34.503,Pass,
,,,,,,,,,,,,,,,,,,,1.786213,,,,,,,,,,,,,,b8de4593-c180-4b98-8450-ceb2140d1c9c,236,,,"[112.8, 78.6]",3939980,7,,,,,-2.108383,,Left Foot,,,"[109.7, 73.4]",High Pass,,6.0539246,Incomplete,,,,,,,,,1,From Throw In,Ray Kendry Páez Andrade,384888.0,Center Attacking Midfield,17,Ecuador,3565,"['55636fac-53de-471d-be6e-4a029f4b178f', 'fb8a9368-7b01-4181-a2c1-5228e7b36d68']",36,,,,,,,,,,,,,,,,,Ecuador,3565,00:07:36.478,Pass,True
,,,,,,,,,,,,,,,,,,,1.202565,,,,,,,,,,,,,,0a5e86ea-c3d9-4583-9178-149be702c718,242,,,"[9.3, 10.5]",3939980,8,,,,,-0.10234387,,Right Foot,,,"[27.8, 8.6]",Ground Pass,,18.597311,,,Ethan Pinnock,4610.0,,,,,Free Kick,1,From Free Kick,Jahmali Waite,226523.0,Goalkeeper,19,Jamaica,2305,['81d2db7e-777d-451a-959c-3c702bb928be'],8,,,,,,,,,,,,,,,,,Jamaica,2305,00:08:08.981,Pass,
,,,,,,,,,,,,,,,,,,,2.124509,,,,,,,,,,,,,,fd2e3dc4-96be-4854-820d-34d42a000844,245,,,"[27.8, 8.3]",3939980,8,,,,,1.5252352,,Left Foot,,,"[29.3, 41.2]",Ground Pass,,32.934177,,,Joël Latibeaudiere,32685.0,,,,,,1,From Free Kick,Ethan Pinnock,4610.0,Left Center Back,19,Jamaica,2305,['465c2d0c-dc4e-485b-986a-2bc85e0503eb'],14,,,,,,,,,,,,,,,,,Jamaica,2305,00:08:14.407,Pass,
