50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.32312,,,,,,,,,,,,,5065e484-0497-4276-bb72-1f9a6663534d,1832,,,"[34.5, 38.2]",3939977,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eduardo Jesús Vargas Rojas,27317.0,Center Forward,76,Argentina,779,"['0c5d4602-ec69-42f4-b61c-1d72bcb6c69c', '319bee57-b319-4e5f-9bdc-74e045582f0b']",28,,,,,,,,,,,,,,,,,,Chile,3562,00:42:28.781,Pressure,
,,,,,,,,,,,,,,,,0.211154,,,,,,,,,,,,,8bba6ad7-a0f8-4252-89d2-0065ff64a6fc,1840,,,"[37.3, 34.0]",3939977,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eduardo Jesús Vargas Rojas,27317.0,Center Forward,76,Argentina,779,,31,,,,,,,,,,,,,,,,,,Chile,3562,00:42:31.445,Pressure,
,,,,,,,,,,,,,,,,0.702872,,,,,,,,,,,,,24b139ed-61f1-4cda-a2e1-ddf46efa66d0,1847,,,"[92.3, 52.6]",3939977,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,76,Argentina,779,,34,,,,,,,,,,,,,,,,,,Argentina,779,00:42:34.616,Pressure,
,,,,,,,,,,True,,,,,,0.324467,,,,,,,,,,,,,22b18062-3291-4405-a4b0-33494f730e8d,1850,,,"[87.5, 60.0]",3939977,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nahuel Molina Lucero,29201.0,Right Back,77,Chile,3562,"['3114264d-cd40-461e-9411-03f9485d96f2', 'c7d5fa79-ad4a-48e0-b9e8-2c9d0edbad49']",36,,,,,,,,,,,,,,,,,,Argentina,779,00:42:36.737,Pressure,
,,,,,,,,,,True,,,,,,1.105414,,,,,,,,,,,,,37501795-1bb2-46c7-a798-362a98eebea5,1854,,,"[76.2, 35.9]",3939977,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lisandro Martínez,27768.0,Left Center Back,77,Chile,3562,"['2f033889-6679-4c51-bbda-26016b1b6182', 'c335798a-0d96-4e44-9ed7-6964cda4b6ee']",38,,,,,,,,,,,,,,,,,,Argentina,779,00:42:38.472,Pressure,
,,,,,,,,,,,,,,,,0.174618,,,,,,,,,,,,,9d46e269-8c2a-42a3-9bf9-7391a1a88901,1863,,,"[26.6, 62.6]",3939977,43,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cristian Gabriel Romero,20572.0,Right Center Back,78,Chile,3562,['bc35d8ad-1073-4456-a133-12de0fc05fea'],9,,,,,,,,,,,,,,,,,,Argentina,779,00:43:09.931,Pressure,
,,,,,,,,,,True,,,,,,0.177772,,,,,,,,,,,,,58f376e2-cb0a-415c-8437-9bed343883de,1867,,,"[94.2, 6.6]",3939977,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Darío Esteban Osorio Osorio,204925.0,Right Wing,79,Argentina,779,"['1faa338f-1dd6-47ab-997a-8152d5786ec5', '2edcd771-0c63-43a9-bd54-f06ef1c79acc']",13,,,,,,,,,,,,,,,,,,Chile,3562,00:43:13.275,Pressure,
,,,,,,,,,,,,,,,,1.38427,,,,,,,,,,,,,03ddb87d-5824-4a54-9d1f-0e32cd0130e8,1880,,,"[80.3, 41.9]",3939977,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Center Attacking Midfield,79,Argentina,779,"['05fd9a60-d8a4-492b-8745-ee584b3853a8', '89bb1d4f-bd16-4e83-a2e8-49401118f2f1']",32,,,,,,,,,,,,,,,,,,Chile,3562,00:43:32.374,Pressure,
,,,,,,,,,,,,,,,,0.448099,,,,,,,,,,,,,bc1ae725-7fdc-43b0-84fb-f8148545aaf0,1890,,,"[73.4, 42.1]",3939977,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eduardo Jesús Vargas Rojas,27317.0,Center Forward,79,Argentina,779,"['1ab0162a-4cda-4264-a30b-4a5fa941169c', '37f29fd8-27d1-4841-8979-40ed4d7f32eb']",40,,,,,,,,,,,,,,,,,,Chile,3562,00:43:40.637,Pressure,
,,,,,,,,,,,,,,,,3.308187,,,,,,,,,,,,,79462d56-d2a4-4d61-95ec-78897a770ded,1900,,,"[7.5, 56.0]",3939977,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Alejandro Dávila Zavala,30944.0,Left Wing,79,Argentina,779,['8f895460-9192-449d-ac81-4356433f05fd'],52,,,,,,,,,,,,,,,,,,Chile,3562,00:43:52.739,Pressure,
,,,,,,,,,,,,,,,,0.886163,,,,,,,,,,,,,9f3bbfe7-0673-4f09-9142-1275617d4144,1904,,,"[16.9, 63.5]",3939977,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauricio Aníbal Isla Isla,18874.0,Right Back,79,Argentina,779,['46518238-ae50-47c8-8e66-03e7da38c32f'],57,,,,,,,,,,,,,,,,,,Chile,3562,00:43:57.794,Pressure,
,,,,,,,,,,,,,,,,3.003144,,,,,,,,,,,,,4fa45269-54b2-428e-a4be-d38095b957c8,1906,,,"[108.7, 7.6]",3939977,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enzo Fernandez,38718.0,Left Defensive Midfield,79,Argentina,779,"['10ae40a1-3ce6-4d8d-a135-b62f0dc345a0', 'dc87d8d2-370b-4d40-a0c7-14789af029af', 'fba21a39-e547-4cb2-a386-7093a531bdb6']",0,,,,,,,,,,,,,,,,,,Argentina,779,00:44:00.173,Pressure,
,,,,,,,,,,,,,,,,0.212777,,,,,,,,,,,,,d0ad61cb-2ecb-4060-9d86-96abc4419eea,1918,,,"[26.6, 55.1]",3939977,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Center Attacking Midfield,79,Argentina,779,['2426fe58-0ac6-482d-831f-a196b457ce89'],10,,,,,,,,,,,,,,,,,,Chile,3562,00:44:10.414,Pressure,
,,,,,,,,,,,,,,,,0.332977,,,,,,,,,,,,,5532d1cd-e711-4d31-8d8b-0ddb10856898,1961,,,"[49.5, 15.1]",3939977,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eduardo Jesús Vargas Rojas,27317.0,Center Forward,81,Argentina,779,['39ade3ec-4f9f-4285-8883-3d95939d01f0'],54,,,,,,,,,,,,,,,,,,Chile,3562,00:44:54.236,Pressure,
,,,,,,,,,,,,,,,,0.44453,,,,,,,,,,,,,1abe6ea7-e30f-4536-9a54-c14cce2ae432,1967,,,"[47.1, 21.6]",3939977,44,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Center Attacking Midfield,81,Argentina,779,"['54c4f7b6-b7bc-424d-8a4d-8c87ceb72783', '5f065b98-e3a0-479a-befc-da934fdfc219']",57,,,,,,,,,,,,,,,,,,Chile,3562,00:44:57.294,Pressure,
,,,,,,,,,,True,,,,,,0.309869,,,,,,,,,,,,,957b2a01-7d7e-4660-90e6-dcf05eaffbfe,1990,,,"[106.2, 52.1]",3939977,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Julián Álvarez,29560.0,Left Center Forward,83,Argentina,779,['28d41e1b-5790-4abb-adcf-940aad941dd2'],20,,,,,,,,,,,,,,,,,,Argentina,779,00:46:20.616,Pressure,
,,,,,,,,,,,,,,,,0.446359,,,,,,,,,,,,,903158bf-0b7c-4faf-84bd-f59f3640cdbf,1993,,,"[96.7, 36.7]",3939977,46,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Center Attacking Midfield,83,Argentina,779,"['6667e7ac-a979-4054-b6f0-46877e51c40d', '9e72c5cc-25a1-4350-a140-336ec07ba36a']",26,,,,,,,,,,,,,,,,,,Chile,3562,00:46:26.657,Pressure,
,,,,,,,,,,,,,,,,0.444039,,,,,,,,,,,,,e0816903-eb93-4b8b-a1d0-9933962555dc,2002,,,"[103.4, 31.2]",3939977,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julián Álvarez,29560.0,Left Center Forward,84,Chile,3562,"['35f00b79-29d2-477c-827d-a30ffdf23d65', 'bc192960-9be9-46c2-beec-bf3b42fe563c']",38,,,,,,,,,,,,,,,,,,Argentina,779,00:46:38.552,Pressure,
,,,,,,,,,,,,,,,,0.565474,,,,,,,,,,,,,c0d64755-61c6-48e4-a4a9-a5e17536de39,2009,,,"[99.5, 24.5]",3939977,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enzo Fernandez,38718.0,Left Defensive Midfield,84,Chile,3562,"['9aa9166b-5da3-4134-92d8-cdbdf6dc5e45', 'a9a229d7-cfe1-474d-b849-237569872a6a']",42,,,,,,,,,,,,,,,,,,Argentina,779,00:46:42.047,Pressure,
,,,,,,,,,,,,,,,,0.182389,,,,,,,,,,,,,e00ae43f-f0ba-40e1-8850-dee9719082b6,2013,,,"[86.9, 5.1]",3939977,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Iván González,20687.0,Left Midfield,84,Chile,3562,['48f90a7f-3d14-454f-9d4a-2758d2615377'],43,,,,,,,,,,,,,,,,,,Argentina,779,00:46:43.645,Pressure,
,,,,,,,,,,,,,,,,0.332629,,,,,,,,,,,,,0dd417ba-139b-41e0-b3a6-07aeade0f9a6,2022,,,"[13.7, 56.4]",3939977,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Eduardo Echeverría Sáez,35738.0,Left Defensive Midfield,85,Argentina,779,"['1ebe6ddd-1a27-437b-b83e-70986eb1a652', '8eeb8394-27cd-43b6-b672-27f180eee06c']",49,,,,,,,,,,,,,,,,,,Chile,3562,00:46:49.068,Pressure,
,,,,,,,,,,,,,,,,0.314351,,,,,,,,,,,,,795fedfe-a17e-49b9-9f65-11a7ca70dd73,2026,,,"[21.0, 42.1]",3939977,46,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erick Antonio Pulgar Farfán,7175.0,Right Defensive Midfield,85,Argentina,779,"['35b3abcb-61ea-48f8-bd51-77f40ba5385c', 'c7fc3937-e8b3-4616-a4c8-acbd7be61bc9']",51,,,,,,,,,,,,,,,,,,Chile,3562,00:46:51.369,Pressure,
,,,,,,,,,,,,,,,,0.172386,,,,,,,,,,,,,f917bae5-8ef8-446c-9c80-ed73a826c1b9,2039,,,"[32.4, 74.4]",3939977,47,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rodrigo Javier De Paul,7797.0,Right Midfield,87,Chile,3562,['7c0e1d93-3d12-4b72-ae0f-8191481c4ef1'],57,,,,,,,,,,,,,,,,,,Argentina,779,00:47:57.050,Pressure,
,,,,,,,,,,,,,,,,0.189771,,,,,,,,,,,,,838ea447-ab3c-4b9c-8444-e964c71d6e9d,2043,,,"[86.0, 10.0]",3939977,47,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Center Attacking Midfield,87,Chile,3562,,58,,,,,,,,,,,,,,,,,,Chile,3562,00:47:58.664,Pressure,
,,,,,,,,,,True,,,,,,0.326606,,,,,,,,,,,,,bd2c11bb-e252-4093-ab5b-f17ce1a9a7d6,2047,,,"[78.3, 10.4]",3939977,48,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Alonso Suazo Urbina,36212.0,Left Back,88,Argentina,779,"['0defb4ac-de19-44d6-85af-49c5707c4585', 'a6d49d80-2834-490d-a728-7ba449e55753']",0,,,,,,,,,,,,,,,,,,Chile,3562,00:48:00.082,Pressure,
,,,,,,,,,,,,,,,,0.571211,,,,,,,,,,,,,08745a13-acec-42f5-a33d-9d135d61ceef,2070,,,"[57.1, 72.8]",3939977,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Nahuel Molina Lucero,29201.0,Right Back,89,Chile,3562,['f91c9962-fcfb-43cf-bae2-77248bb076b2'],15,,,,,,,,,,,,,,,,,,Argentina,779,00:00:15.297,Pressure,
,,,,,,,,,,,,,,,,0.44585,,,,,,,,,,,,,546c5fb6-ddd9-4b9c-af6c-ee50725aab2b,2071,,,"[52.9, 70.1]",3939977,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Rodrigo Javier De Paul,7797.0,Right Midfield,89,Chile,3562,"['249a8b6c-8078-4f63-bb28-7860098f9239', 'fe5d30c5-7753-41e4-a665-e3272713a6a5']",17,,,,,,,,,,,,,,,,,,Argentina,779,00:00:17.046,Pressure,
,,,,,,,,,,True,,,,,,0.797738,,,,,,,,,,,,,e5a1f1ea-fd8b-46a4-a81c-e240b6285f35,2084,,,"[103.9, 71.3]",3939977,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Darío Esteban Osorio Osorio,204925.0,Right Wing,90,Argentina,779,['f7f7fc57-514a-4a50-b0b0-3df2869ce19d'],24,,,,,,,,,,,,,,,,,,Chile,3562,00:00:24.102,Pressure,
,,,,,,,,,,,,,,,,0.89765,,,,,,,,,,,,,2d2750aa-fe2a-4d75-a38e-5feb2cbdc31a,2096,,,"[86.9, 1.1]",3939977,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Víctor Alejandro Dávila Zavala,30944.0,Left Wing,91,Argentina,779,"['0f81894d-7033-4f87-b73c-36e068416abd', '44f8cd8e-ace1-4662-9e06-5a0afe0c6791']",45,,,,,,,,,,,,,,,,,,Chile,3562,00:00:45.331,Pressure,
,,,,,,,,,,,,,,,,0.320538,,,,,,,,,,,,,e5d18a30-f16e-471b-82fc-b0611b37981d,2105,,,"[81.0, 55.9]",3939977,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Darío Esteban Osorio Osorio,204925.0,Right Wing,92,Argentina,779,"['3be38243-cb8a-4d7e-b8e1-ad7e999884fb', '6b0e5921-c626-4a79-ab99-8f92aa5bfb3b']",6,,,,,,,,,,,,,,,,,,Chile,3562,00:01:06.939,Pressure,
,,,,,,,,,,,,,,,,0.839264,,,,,,,,,,,,,7bfdd324-20df-465f-a83e-ba672edef332,2109,,,"[27.0, 56.8]",3939977,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Erick Antonio Pulgar Farfán,7175.0,Right Defensive Midfield,92,Argentina,779,"['97d9048f-0920-4c02-b9ab-f092d62dae36', 'ebe8ac7f-e118-47d8-adab-9476bc241581']",14,,,,,,,,,,,,,,,,,,Chile,3562,00:01:14.761,Pressure,
,,,,,,,,,,,,,,,,0.819932,,,,,,,,,,,,,1ccd4350-35fc-4c38-9be8-7ba4833e0cd1,2110,,,"[20.7, 54.5]",3939977,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mauricio Aníbal Isla Isla,18874.0,Right Back,92,Argentina,779,['97d9048f-0920-4c02-b9ab-f092d62dae36'],15,,,,,,,,,,,,,,,,,,Chile,3562,00:01:15.336,Pressure,
,,,,,,,,,,,,,,,,0.311792,,,,,,,,,,,,,4862da4b-18ee-42de-b9f8-edbafc24862e,2137,,,"[54.6, 40.0]",3939977,47,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Rodrigo Eduardo Echeverría Sáez,35738.0,Left Defensive Midfield,94,Argentina,779,['9c419cb3-6780-450c-8bc8-23a79408e2ea'],28,,,,,,,,,,,,,,,,,,Chile,3562,00:02:28.030,Pressure,
,,,,,,,,,,,,,,,,0.314522,,,,,,,,,,,,,82d7c86b-8495-4a0f-b6c3-07812693d806,2138,,,"[55.5, 40.0]",3939977,47,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Eduardo Jesús Vargas Rojas,27317.0,Center Forward,94,Argentina,779,['5338b284-e86d-4bf8-9cde-a7c84d0494fb'],28,,,,,,,,,,,,,,,,,,Chile,3562,00:02:28.443,Pressure,
,,,,,,,,,,,,,,,,0.283783,,,,,,,,,,,,,64cc2a64-2df7-460e-b76a-88a32a46933a,2149,,,"[51.9, 36.1]",3939977,47,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Paulo César Díaz Huincales,31012.0,Left Center Back,94,Argentina,779,"['0fb79b9d-0020-4ba5-b967-4d76059ae5ec', 'b17926bf-7a54-4534-ac14-1894848ad788', 'e075f157-03be-477f-bdb8-0585c964f702']",37,,,,,,,,,,,,,,,,,,Chile,3562,00:02:37.453,Pressure,
,,,,,,,,,,,,,,,,0.321895,,,,,,,,,,,,,5c8a13e0-cfb3-4f22-9aa4-7b4e8db94f5d,2153,,,"[58.1, 31.6]",3939977,47,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Alexis Alejandro Sánchez Sánchez,3385.0,Center Attacking Midfield,94,Argentina,779,"['570340ef-6bc6-44f6-a944-7ec71aab378c', '84b25094-f42e-4612-9870-64208d3e9311', 'ba682aac-058b-4c93-a158-f73ed86d61b6']",38,,,,,,,,,,,,,,,,,,Chile,3562,00:02:38.527,Pressure,
,,,,,,,,,,,,,,,,0.328774,,,,,,,,,,,,,27a0d839-e0af-46d9-bed3-06881e5ef726,2164,,,"[66.3, 33.6]",3939977,47,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Erick Antonio Pulgar Farfán,7175.0,Right Defensive Midfield,94,Argentina,779,,45,,,,,,,,,,,,,,,,,,Chile,3562,00:02:45.378,Pressure,
,,,,,,,,,,,,,,,,0.195827,,,,,,,,,,,,,ca1cd347-918f-4d66-bfab-8f4938b92561,2165,,,"[53.5, 27.6]",3939977,47,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Paulo César Díaz Huincales,31012.0,Left Center Back,94,Argentina,779,"['d2ddd698-3d03-414d-9f3d-bdc2df1bfd5c', 'e4bd10d8-c38a-4197-b621-d8cd713ac4b9']",46,,,,,,,,,,,,,,,,,,Chile,3562,00:02:46.475,Pressure,
,,,,,,,,,,,,,,,,0.360407,,,,,,,,,,,,,eee23871-76e7-46a6-83f4-731125207e36,2170,,,"[51.9, 41.7]",3939977,47,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Darío Esteban Osorio Osorio,204925.0,Right Wing,94,Argentina,779,['26a9be6c-ead1-4be1-bf59-cfeb5a75e9e9'],47,,,,,,,,,,,,,,,,,,Chile,3562,00:02:47.652,Pressure,
,,,,,,,,,,True,,,,,,0.044816,,,,,,,,,,,,,dc3b1ab9-54f1-465a-9834-86a7c0108bbb,2175,,,"[46.3, 27.8]",3939977,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Mac Allister,27886.0,Right Defensive Midfield,95,Chile,3562,['712edb0f-2833-495e-93a1-74995cddadda'],52,,,,,,,,,,,,,,,,,,Argentina,779,00:02:52.434,Pressure,
,,,,,,,,,,,,,,,,0.322319,,,,,,,,,,,,,affc0c83-4e6f-4d73-9311-3e89e8a60d15,2187,,,"[73.5, 8.9]",3939977,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Julián Álvarez,29560.0,Left Center Forward,96,Chile,3562,,6,,,,,,,,,,,,,,,,,,Argentina,779,00:03:06.188,Pressure,
,,,,,,,,,,,,,,,,0.320953,,,,,,,,,,,,,cd25c490-2dbe-44fd-ad73-36e62b311473,2195,,,"[53.2, 14.8]",3939977,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rodrigo Eduardo Echeverría Sáez,35738.0,Left Defensive Midfield,97,Argentina,779,"['2a4111dc-ebfd-4826-80fe-c530dd843489', '663ede66-68ef-4e6d-a4d1-79b5acccdc4a']",36,,,,,,,,,,,,,,,,,,Chile,3562,00:03:36.168,Pressure,
,,,,,,,,,,,,,,,,0.182873,,,,,,,,,,,,,ceb11915-b2f2-4f78-b8f9-c4f58fd6ed8f,2206,,,"[60.8, 1.7]",3939977,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gabriel Alonso Suazo Urbina,36212.0,Left Back,97,Argentina,779,,40,,,,,,,,,,,,,,,,,,Chile,3562,00:03:40.115,Pressure,
,,,,,,,,,,,,,,,,1.166315,,,,,,,,,,,,,8f4428c7-b55d-4f9e-9a9d-1abb1e1e8fb4,2217,,,"[57.4, 70.0]",3939977,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mauricio Aníbal Isla Isla,18874.0,Right Back,97,Argentina,779,['551f982c-1b7a-4177-9a61-bc02585beb86'],51,,,,,,,,,,,,,,,,,,Chile,3562,00:03:51.842,Pressure,
,,,,,,,,,,,,,,,,0.313834,,,,,,,,,,,,,30823d17-83f6-4070-96a5-4e7cb5b44baf,2218,,,"[57.5, 72.4]",3939977,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Darío Esteban Osorio Osorio,204925.0,Right Wing,97,Argentina,779,,53,,,,,,,,,,,,,,,,,,Chile,3562,00:03:53.049,Pressure,
,,,,,,,,,,,,,,,,0.323722,,,,,,,,,,,,,c83db567-58cf-4a0f-92c4-347bacdeea3d,2220,,,"[69.2, 72.8]",3939977,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Darío Esteban Osorio Osorio,204925.0,Right Wing,97,Argentina,779,"['064c0105-20d1-4124-90b9-5fe773eb8281', '8ff9b823-eec5-499c-bfd1-2582024a9aee', 'db913912-bbaf-47b9-88c9-bb3dbe0b6db3']",54,,,,,,,,,,,,,,,,,,Chile,3562,00:03:54.965,Pressure,
,,,,,,,,,,,,,,,,0.204462,,,,,,,,,,,,,0406838a-c2da-4109-8c0b-11a1e2614fa6,2224,,,"[50.2, 68.4]",3939977,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Igor Lichnovsky Osorio,26256.0,Right Center Back,97,Argentina,779,,55,,,,,,,,,,,,,,,,,,Chile,3562,00:03:55.743,Pressure,
,,,,,,,,,,,,,,,,0.642439,,,,,,,,,,,,,eedc6aa7-ff9c-470a-879c-d24a8eeaa0ed,2230,,,"[43.8, 53.0]",3939977,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Paulo César Díaz Huincales,31012.0,Left Center Back,97,Argentina,779,"['1c0595e8-332d-407b-bb9d-63a347034061', 'fbd9554e-122b-4f4b-9cfb-e038d76de6ce']",57,,,,,,,,,,,,,,,,,,Chile,3562,00:03:57.682,Pressure,
,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,3805da6f-821c-454e-b0a4-ca0c44bfeace,2244,,,"[15.5, 46.4]",3939977,49,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Paulo César Díaz Huincales,31012.0,Left Center Back,98,Argentina,779,"['6d411585-d382-4f2c-bc03-a343ba6826dc', '9f3cfe9a-1337-4a1b-bbf5-746b3568b89b']",59,,,,,,,,,,,,,,,,,,Chile,3562,00:04:59.128,Pressure,
,,,,,,,,,,,,,,,,0.441134,,,,,,,,,,,,,90bfa26b-4bf0-4f15-b70d-304ef36b2a27,2251,,,"[22.0, 70.9]",3939977,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Alexis Alejandro Sánchez Sánchez,3385.0,Center Attacking Midfield,99,Argentina,779,['20d6a51e-105e-4c1e-b4f0-418edf37a13f'],53,,,,,,,,,,,,,,,,,,Chile,3562,00:05:53.676,Pressure,
,,,,,,,,,,,,,,,,0.320223,,,,,,,,,,,,,a63215f2-9a9e-4355-951d-b75907e3b207,2252,,,"[16.0, 54.1]",3939977,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Eduardo Jesús Vargas Rojas,27317.0,Center Forward,99,Argentina,779,['350d00b4-3b39-43ba-aa02-e5ffca1c1cb3'],57,,,,,,,,,,,,,,,,,,Chile,3562,00:05:57.098,Pressure,
,,,,,,,,,,,,,,,,0.320344,,,,,,,,,,,,,5e65e1ad-d64f-4181-9f88-72e3282e0625,2254,,,"[119.1, 23.8]",3939977,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Alexis Mac Allister,27886.0,Right Defensive Midfield,99,Argentina,779,,58,,,,,,,,,,,,,,,,,,Argentina,779,00:05:58.626,Pressure,
,,,,,,,,,,,,,,,,0.313739,,,,,,,,,,,,,0c0c4719-2f26-401c-826d-220c8bb24ae7,2265,,,"[112.1, 39.4]",3939977,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Julián Álvarez,29560.0,Left Center Forward,100,Chile,3562,"['1853597c-2d62-4605-8ed3-9b797b37f621', '4816533b-cddd-4cda-8b26-2d8b3414704e']",39,,,,,,,,,,,,,,,,,,Argentina,779,00:06:39.506,Pressure,
,,,,,,,,,,True,,,,,,1.588787,,,,,,,,,,,,,dc237d13-1354-4c9c-aace-49b6200cf9ae,2272,,,"[112.6, 77.9]",3939977,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Eduardo Jesús Vargas Rojas,27317.0,Center Forward,100,Chile,3562,['cb7e7dcf-9f0e-4bce-b837-8405755db5ef'],45,,,,,,,,,,,,,,,,,,Chile,3562,00:06:45.871,Pressure,
,,,,,,,,,,True,,,,,,0.319767,,,,,,,,,,,,,24451924-aabd-4015-88be-a8acc13951a9,2289,,,"[76.4, 54.5]",3939977,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Igor Lichnovsky Osorio,26256.0,Right Center Back,102,Argentina,779,"['82448ca1-adec-4f9f-94a0-53ff4f042759', 'bcc13bb4-6cdb-4272-867f-ce7a4c11b4cc']",5,,,,,,,,,,,,,,,,,,Chile,3562,00:07:05.236,Pressure,
,,,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,3d6251ec-5959-4819-b9ad-b1fd8d297661,2304,,,"[74.1, 41.4]",3939977,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Center Attacking Midfield,103,Chile,3562,,12,,,,,,,,,,,,,,,,,,Chile,3562,00:07:12.667,Pressure,
,,,,,,,,,,,,,,,,0.597441,,,,,,,,,,,,,fb57ef40-92df-469e-95b7-0be9e3506cf0,2320,,,"[51.5, 32.0]",3939977,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolás Alejandro Tagliafico,5507.0,Left Back,103,Chile,3562,['0b46ee67-538a-4912-ac0f-f5764186a993'],25,,,,,,,,,,,,,,,,,,Argentina,779,00:07:25.228,Pressure,
