ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.320882,,,,,,,,,,,638a1394-55ab-40b0-9d9d-34ff161aa62c,280,,"[19.5, 5.8]",3939973,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Edgar Yoel Bárcenas Herrera,5637.0,Left Wing,11,Uruguay,783,"['e02f9a94-67e3-4e12-be07-f55132f49503', 'f188b820-35b1-4b26-b0ad-4ac92414c05d']",51,,,,,,,,,,,,,,,,,Panama,798,00:06:51.497,Pressure,
,,,,,,,,,,,,,,,0.46569,,,,,,,,,,,6de5f535-f6c5-49c0-a8de-dd5edf6c5697,283,,"[13.5, 14.6]",3939973,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roderick Alonso Miller Molina,22256.0,Left Center Back,11,Uruguay,783,"['a5eb1192-31a1-4882-886b-48d655185c52', 'f6a82859-28de-4424-a71d-db5034e4f772']",52,,,,,,,,,,,,,,,,,Panama,798,00:06:52.951,Pressure,
,,,,,,,,,,,,,,,0.355673,,,,,,,,,,,daa60c4a-28b7-44a7-aa73-4198cbf9c629,284,,"[14.5, 11.8]",3939973,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Erick Javier Davis Grajales,5634.0,Left Wing Back,11,Uruguay,783,"['a5eb1192-31a1-4882-886b-48d655185c52', 'f6a82859-28de-4424-a71d-db5034e4f772']",53,,,,,,,,,,,,,,,,,Panama,798,00:06:53.097,Pressure,
,,,,,,,,,True,,,,,,0.571897,,,,,,,,,,,e7914cad-e29c-428c-863d-e53fcd0ca8b1,305,,"[106.9, 51.2]",3939973,7,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Fajardo Nelson,91089.0,Center Forward,14,Uruguay,783,['fe4020cf-65a5-48a2-91f1-1f82916bec94'],57,,,,,,,,,,,,,,,,,Panama,798,00:07:57.538,Pressure,
,,,,,,,,,,,,,,,0.530462,,,,,,,,,,,9521a38b-9e29-44b8-98f0-828b62c5c269,310,,"[86.7, 73.4]",3939973,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michael Amir Murillo Bermudez,5641.0,Right Wing Back,14,Uruguay,783,"['bb9788ee-d7e2-4c4c-a5b3-31d807425832', 'c2306462-ff20-48b1-a3f5-03be1798e481', 'd0c9ca8e-f722-4e8a-ad13-e954e750eda6']",2,,,,,,,,,,,,,,,,,Panama,798,00:08:02.822,Pressure,
,,,,,,,,,,,,,,,0.455536,,,,,,,,,,,82519a72-11db-4dde-bb14-4ac20e212af2,318,,"[75.3, 53.9]",3939973,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Jesús Martinez,16637.0,Right Defensive Midfield,14,Uruguay,783,"['587c742e-7b93-43c7-8995-8bb964ac287b', 'a5c909ff-7125-4d5c-88e5-5cf9d0c731dc']",6,,,,,,,,,,,,,,,,,Panama,798,00:08:06.901,Pressure,
,,,,,,,,,,,,,,,0.835538,,,,,,,,,,,3f05f306-c936-4cc7-8350-309ba76c6733,335,,"[64.7, 70.4]",3939973,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Facundo Pellistri Rebollo,36288.0,Right Wing,15,Panama,798,['1ec66ba0-801e-47d2-b025-d1144e63d617'],27,,,,,,,,,,,,,,,,,Uruguay,783,00:08:27.719,Pressure,
,,,,,,,,,,,,,,,0.625135,,,,,,,,,,,16ad734e-2495-4af6-8127-b8cbc56d7ea6,336,,"[56.0, 73.6]",3939973,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nahitan Michel Nández Acosta,5247.0,Right Back,15,Panama,798,,28,,,,,,,,,,,,,,,,,Uruguay,783,00:08:28.769,Pressure,
,,,,,,,,,,,,,,,0.432232,,,,,,,,,,,00cf5184-e8b0-4a8a-ae52-3b1e16c50ef4,340,,"[62.2, 78.0]",3939973,8,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Facundo Pellistri Rebollo,36288.0,Right Wing,15,Panama,798,['8595fec3-b7e1-46ad-8770-2599445d7869'],31,,,,,,,,,,,,,,,,,Uruguay,783,00:08:31.222,Pressure,
,,,,,,,,,,,,,,,0.438495,,,,,,,,,,,52df9199-cf37-4148-a37c-3ed6d96f0ba9,348,,"[59.6, 57.7]",3939973,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Ugarte Ribeiro,36659.0,Left Defensive Midfield,16,Panama,798,"['1bad526a-c11c-4625-8d85-60b3e0eb1855', '732d2990-bd92-454d-90fc-b662b70edf3c']",48,,,,,,,,,,,,,,,,,Uruguay,783,00:08:48.365,Pressure,
,,,,,,,,,,,,,,,0.46661,,,,,,,,,,,65a7d33a-7e89-4a2e-ac5c-24fec71514e9,353,,"[50.1, 21.3]",3939973,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Maximiliano Javier Araújo Vilches,35492.0,Left Wing,16,Panama,798,"['80511e2a-d093-40a5-99c2-ff4e38991401', 'b7abdd3f-2602-403a-88bf-9aad533c3513']",52,,,,,,,,,,,,,,,,,Uruguay,783,00:08:52.112,Pressure,
,,,,,,,,,,,,,,,0.162583,,,,,,,,,,,da327849-a3b5-45b7-97a7-726e04484c35,367,,"[52.2, 6.3]",3939973,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christian Jesús Martinez,16637.0,Right Defensive Midfield,18,Uruguay,783,"['37c971da-59e4-4a62-91bb-81f7d74a598f', 'e53367b0-f5e6-4fa0-b410-89dfdd8fad1e']",50,,,,,,,,,,,,,,,,,Panama,798,00:09:50.059,Pressure,
,,,,,,,,,,,,,,,0.54796,,,,,,,,,,,172561fe-3aa4-460b-b136-5e207edce7ac,376,,"[57.7, 2.7]",3939973,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Erick Javier Davis Grajales,5634.0,Left Wing Back,18,Uruguay,783,"['0db3eafa-7687-4108-9b68-3ec830605d98', 'dc99cfdc-47f5-41e3-957e-4f2c89d89b5e']",52,,,,,,,,,,,,,,,,,Panama,798,00:09:52.293,Pressure,
,,,,,,,,,,,,,,,0.485978,,,,,,,,,,,04c1b3e7-babb-468e-96e4-a6a8e1147920,377,,"[60.7, 3.7]",3939973,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Fajardo Nelson,91089.0,Center Forward,18,Uruguay,783,['0db3eafa-7687-4108-9b68-3ec830605d98'],52,,,,,,,,,,,,,,,,,Panama,798,00:09:52.426,Pressure,
,,,,,,,,,True,,,,,,0.688806,,,,,,,,,,,78ad7138-f94b-4dec-be39-b6bc5580de6a,381,,"[92.6, 47.4]",3939973,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giorgian Daniel De Arrascaeta Benedetti,5258.0,Center Attacking Midfield,19,Panama,798,['f5f42633-90b7-4e80-913c-157cde668c94'],57,,,,,,,,,,,,,,,,,Uruguay,783,00:09:57.793,Pressure,
,,,,,,,,,,,,,,,1.905773,,,,,,,,,,,af79cff2-84e6-466d-97df-db2f7b9bf10f,388,,"[57.4, 67.3]",3939973,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Facundo Pellistri Rebollo,36288.0,Right Wing,19,Panama,798,['b3c6982b-b552-4945-8e3e-0d9c3c2925dc'],3,,,,,,,,,,,,,,,,,Uruguay,783,00:10:03.518,Pressure,
,,,,,,,,,,,,,,,0.318912,,,,,,,,,,,3ec90548-3ae9-4ffe-b018-a949a28db20c,393,,"[37.6, 43.5]",3939973,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mathías Olivera Miramontes,7104.0,Left Center Back,19,Panama,798,"['43759ff9-008b-4da8-a74a-4c605866acea', '73952d7f-f4f8-4b51-b937-60c8ee1949a8', 'cd933021-eb84-4563-abaf-647c5ffa6dab']",8,,,,,,,,,,,,,,,,,Uruguay,783,00:10:08.059,Pressure,
,,,,,,,,,,,,,,,0.490637,,,,,,,,,,,8be412ef-8428-4877-888e-90e477995ccc,403,,"[98.9, 34.9]",3939973,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Luis Rodríguez Francis,5628.0,Right Wing,19,Panama,798,['b6a108e9-6219-4867-bda3-7e81fd2e05a6'],11,,,,,,,,,,,,,,,,,Panama,798,00:10:11.628,Pressure,
,,,,,,,,,,,,,,,0.645982,,,,,,,,,,,245e81c6-978d-4057-9f6e-97dd89644314,426,,"[8.6, 27.2]",3939973,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Orlando Mosquera,104179.0,Goalkeeper,22,Uruguay,783,"['5b5e5ea8-86a4-488d-ba0b-ebbc9488efa6', 'a834465b-5e6a-4995-844f-44eae83e8ae5', 'd2a96fbe-c0f8-43ce-b9dc-17983f51690d']",58,,,,,,,,,,,,,,,,,Panama,798,00:10:58.194,Pressure,
,,,,,,,,,,,,,,,0.564987,,,,,,,,,,,bd0e99a2-bca1-4708-b9f6-c79b7bd5b9c5,437,,"[107.6, 12.2]",3939973,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Giorgian Daniel De Arrascaeta Benedetti,5258.0,Center Attacking Midfield,23,Panama,798,['c63b3678-ebfe-4658-9888-dd2dc297d83f'],33,,,,,,,,,,,,,,,,,Uruguay,783,00:12:33.283,Pressure,
,,,,,,,,,,,,,,,0.89635,,,,,,,,,,,a0ca1ddc-4df7-4846-8794-ebbde02a2232,457,,"[30.7, 19.8]",3939973,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adalberto Eliécer Carrasquilla Alcázar,47345.0,Left Defensive Midfield,24,Uruguay,783,"['2a82e381-ffcc-4ae2-a841-cde85923ae0f', '36a6f66a-6e7e-42c3-bd09-01e2f2043cda']",1,,,,,,,,,,,,,,,,,Panama,798,00:13:01.941,Pressure,
,,,,,,,,,,,,,,,2.420595,,,,,,,,,,,941a894e-0541-4ab7-81a2-aa8bdc0d6910,475,,"[47.3, 40.0]",3939973,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mathías Olivera Miramontes,7104.0,Left Center Back,25,Panama,798,"['0533ca77-3cb7-4885-889a-bb3c6fd46e37', '41e8eef7-df8a-4320-9e63-65c3bfb9d1de', '4640989d-deca-41a8-9e44-183757cdbb47', 'ade69d24-417a-4109-a8d0-a8d4b5252d2d', 'bb0d0722-ab2e-4847-b18c-46feea737b55']",38,,,,,,,,,,,,,,,,,Uruguay,783,00:13:38.569,Pressure,
,,,,,,,,,,,,,,,0.318289,,,,,,,,,,,67d8365b-dc3c-4bd0-86bc-401a5b60d8a0,478,,"[54.7, 41.4]",3939973,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Matías Nicolás Viña Susperreguy,34476.0,Left Back,25,Panama,798,['0533ca77-3cb7-4885-889a-bb3c6fd46e37'],39,,,,,,,,,,,,,,,,,Uruguay,783,00:13:39.190,Pressure,
,,,,,,,,,,,,,,,0.435099,,,,,,,,,,,8b27e5b3-1ed0-4881-b710-a700c1b7cfce,483,,"[51.8, 42.4]",3939973,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Manuel Ugarte Ribeiro,36659.0,Left Defensive Midfield,25,Panama,798,"['4b70e804-be26-4642-8b39-3f80c6ece5e5', 'ade69d24-417a-4109-a8d0-a8d4b5252d2d']",40,,,,,,,,,,,,,,,,,Uruguay,783,00:13:40.849,Pressure,
,,,,,,,,,,,,,,,0.50915,,,,,,,,,,,932c8768-f90f-4746-bf93-e42c37adc936,487,,"[88.8, 46.6]",3939973,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Luis Rodríguez Francis,5628.0,Right Wing,25,Panama,798,['17184da2-6fae-4817-b961-0f1b31e3f764'],43,,,,,,,,,,,,,,,,,Panama,798,00:13:43.016,Pressure,
,,,,,,,,,,,,,,,0.631385,,,,,,,,,,,205a5940-e329-4f4b-843c-c3c94ed9b7bf,496,,"[107.3, 47.6]",3939973,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Fajardo Nelson,91089.0,Center Forward,26,Uruguay,783,"['03d70624-8fc9-4cb1-84fb-ff76feea8bca', '693afa25-9e9b-49b8-971a-e5da9b986250']",18,,,,,,,,,,,,,,,,,Panama,798,00:14:18.302,Pressure,
,,,,,,,,,,,,,,,0.325195,,,,,,,,,,,40fb9660-08fd-4060-965c-7f8655702d2a,498,,"[83.2, 56.8]",3939973,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,José Ángel Córdoba Chambers,223971.0,Center Back,26,Uruguay,783,['ce06472b-6587-4dce-b68d-be3f4f666f90'],19,,,,,,,,,,,,,,,,,Panama,798,00:14:19.959,Pressure,
,,,,,,,,,,,,,,,0.884596,,,,,,,,,,,2f47f67d-1f42-48cf-ad41-cbed8e33ae5b,506,,"[71.1, 8.7]",3939973,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Edgar Yoel Bárcenas Herrera,5637.0,Left Wing,27,Uruguay,783,"['28b84566-3b59-4528-971f-acbf573c8bc0', '5f3aa0f2-9a14-42a0-8f8e-faf3257a10ed', 'afecda2a-2a99-4908-9403-d32b69818099']",34,,,,,,,,,,,,,,,,,Panama,798,00:14:34.640,Pressure,
,,,,,,,,,,,,,,,1.522955,,,,,,,,,,,26338ffe-f16d-48e8-807e-896a8bec55b4,515,,"[41.8, 3.7]",3939973,14,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Erick Javier Davis Grajales,5634.0,Left Wing Back,27,Uruguay,783,['58ee37f3-0a9b-4a40-9aae-41582196504d'],40,,,,,,,,,,,,,,,,,Panama,798,00:14:40.416,Pressure,
,,,,,,,,,,,,,,,0.435682,,,,,,,,,,,7dd0bf4e-3548-4fda-bab5-7a3f38501da5,530,,"[23.3, 55.6]",3939973,15,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christian Jesús Martinez,16637.0,Right Defensive Midfield,28,Uruguay,783,"['330720fa-9afb-4bd0-b389-6e9e0f3b2c09', 'bb635f07-4266-418a-834a-35393106f921']",0,,,,,,,,,,,,,,,,,Panama,798,00:15:00.997,Pressure,
,,,,,,,,,,,,,,,0.320416,,,,,,,,,,,d4a4ea48-7e64-4875-a1da-7a1d83ec247f,540,,"[64.0, 24.8]",3939973,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Manuel Ugarte Ribeiro,36659.0,Left Defensive Midfield,29,Panama,798,"['6d6a40bf-a045-4265-b592-d9b579621cec', 'f695f74c-dd39-4196-92af-84131b68acfe']",19,,,,,,,,,,,,,,,,,Uruguay,783,00:16:19.460,Pressure,
,,,,,,,,,,,,,,,0.583294,,,,,,,,,,,f738fccd-5b9a-48ee-bacb-9e5efa0e502f,543,,"[55.6, 20.1]",3939973,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Matías Nicolás Viña Susperreguy,34476.0,Left Back,29,Panama,798,"['0c3c2962-38fe-4ef4-a12d-88283021607f', 'b94f3ab0-2efb-4f34-8133-a2c6af73229d']",20,,,,,,,,,,,,,,,,,Uruguay,783,00:16:20.375,Pressure,
,,,,,,,,,,,,,,,0.459417,,,,,,,,,,,075750bf-ac7b-461f-8e48-5df0863cef70,546,,"[62.4, 26.2]",3939973,16,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Federico Santiago Valverde Dipetta,6773.0,Right Defensive Midfield,29,Panama,798,['0c3c2962-38fe-4ef4-a12d-88283021607f'],21,,,,,,,,,,,,,,,,,Uruguay,783,00:16:21.578,Pressure,
,,,,,,,,,,,,,,,0.733321,,,,,,,,,,,2e43d36f-618a-4b3d-82c8-60479cefd306,574,,"[41.0, 17.8]",3939973,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adalberto Eliécer Carrasquilla Alcázar,47345.0,Left Defensive Midfield,30,Uruguay,783,['6c28412c-c176-4707-bc7e-b1275e742233'],55,,,,,,,,,,,,,,,,,Panama,798,00:16:55.870,Pressure,
,,,,,,,,,,,,,,,0.722497,,,,,,,,,,,a395e209-8f63-4c8c-94d4-a685c035780d,582,,"[47.0, 53.9]",3939973,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Jesús Martinez,16637.0,Right Defensive Midfield,30,Uruguay,783,['cc537506-8590-43e1-a702-aa812d1d1a1a'],6,,,,,,,,,,,,,,,,,Panama,798,00:17:06.809,Pressure,
,,,,,,,,,True,,,,,,1.369358,,,,,,,,,,,3883baf7-220f-48a5-8c2f-15dbd0f6b5e3,586,,"[104.2, 8.4]",3939973,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Nicolás Viña Susperreguy,34476.0,Left Back,30,Uruguay,783,['8b3695b2-1368-4803-a495-73dc217a44bb'],11,,,,,,,,,,,,,,,,,Uruguay,783,00:17:11.091,Pressure,
,,,,,,,,,,,,,,,0.315288,,,,,,,,,,,ae13344a-5ee9-4aaa-b557-53bd582c18aa,593,,"[18.7, 64.8]",3939973,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christian Jesús Martinez,16637.0,Right Defensive Midfield,31,Uruguay,783,['7707955e-7527-4bf0-b698-233280f552f8'],19,,,,,,,,,,,,,,,,,Panama,798,00:17:19.429,Pressure,
,,,,,,,,,,,,,,,0.311053,,,,,,,,,,,7c0018ed-7eda-40ee-8127-ca76820bb348,597,,"[16.9, 58.4]",3939973,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michael Amir Murillo Bermudez,5641.0,Right Wing Back,31,Uruguay,783,"['81cefb65-9a23-4ff7-9b40-ba4f4246e59f', 'deac1d6b-7feb-446d-b4d8-cf75f7fd2678']",20,,,,,,,,,,,,,,,,,Panama,798,00:17:20.101,Pressure,
,,,,,,,,,,,,,,,0.490127,,,,,,,,,,,65c17ccb-4bc7-4868-b43f-a373b2a3b722,608,,"[38.3, 10.2]",3939973,17,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adalberto Eliécer Carrasquilla Alcázar,47345.0,Left Defensive Midfield,34,Uruguay,783,"['0c487f98-3839-45cb-b77c-c0a5a5871b02', '253ebabc-ccb0-4975-84f0-596376bc6592']",43,,,,,,,,,,,,,,,,,Panama,798,00:17:43.288,Pressure,
,,,,,,,,,,,,,,,0.470855,,,,,,,,,,,fdb8851e-19ae-4043-9405-094ef555f283,616,,"[32.3, 60.9]",3939973,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Luis Rodríguez Francis,5628.0,Right Wing,35,Uruguay,783,"['85eb24af-febf-4fc7-8f38-6b3f16298e74', 'aed41ff4-9384-4b1d-9109-8c6067e0ae5d']",10,,,,,,,,,,,,,,,,,Panama,798,00:18:10.489,Pressure,
,,,,,,,,,,,,,,,0.856565,,,,,,,,,,,2ce6233d-0194-4cc1-b27c-3eaea19da5d8,620,,"[19.1, 62.8]",3939973,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Edgardo Isaac Fariña Wynter,260212.0,Right Center Back,35,Uruguay,783,"['18ba4928-7355-468b-a38f-79318d2425d0', '57ecf00b-73a2-4ec8-9948-d146c14d17fa', '5c2c51a0-7e16-4e7f-a4bb-fff068253845', 'a467bd53-a2e8-4b7c-9b55-7d8c40ee1aa0']",13,,,,,,,,,,,,,,,,,Panama,798,00:18:13.031,Pressure,
,,,,,,,,,,,,,,,0.487534,,,,,,,,,,,74733796-8ed9-477d-afbc-de396f2ebe9f,630,,"[26.5, 73.8]",3939973,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Luis Rodríguez Francis,5628.0,Right Wing,35,Uruguay,783,"['4037b34d-f19f-4d93-a21c-f431bdb30d2e', '85a28c59-7f71-494a-8259-bbcc80c1b4d6']",20,,,,,,,,,,,,,,,,,Panama,798,00:18:20.541,Pressure,
,,,,,,,,,,,,,,,0.42084,,,,,,,,,,,6597caae-bb54-4f1d-ac75-8a1e635e1bc0,632,,"[10.4, 67.5]",3939973,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Edgardo Isaac Fariña Wynter,260212.0,Right Center Back,35,Uruguay,783,"['2e6cf24d-7270-48c2-9e04-9e47668c3816', 'a76d8cb8-1082-4ea9-9944-8f54a7b9e232']",22,,,,,,,,,,,,,,,,,Panama,798,00:18:22.577,Pressure,
,,,,,,,,,,,,,,,0.263997,,,,,,,,,,,652d1c67-8e90-4590-981f-6f68ada256fa,646,,"[11.8, 42.5]",3939973,18,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christian Jesús Martinez,16637.0,Right Defensive Midfield,35,Uruguay,783,"['f1097f66-8e6d-4155-bcfc-b3eec2b75183', 'fe5d62f7-dd9f-4dd1-82e9-5e5d900a9326']",34,,,,,,,,,,,,,,,,,Panama,798,00:18:34.333,Pressure,
,,,,,,,,,,,,,,,2.054825,,,,,,,,,,,b5f90e52-0812-4f98-bb56-9efb665611fd,658,,"[23.8, 14.6]",3939973,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Adalberto Eliécer Carrasquilla Alcázar,47345.0,Left Defensive Midfield,36,Uruguay,783,"['ae248568-8101-4d50-96e1-ef543bfa56f8', 'c7f54aa8-6f9b-43ec-9e46-1909c55029b2']",15,,,,,,,,,,,,,,,,,Panama,798,00:19:15.207,Pressure,
,,,,,,,,,,,,,,,0.57613,,,,,,,,,,,5c62539f-2f25-4a04-9b0b-28a5d43d5971,666,,"[57.4, 71.5]",3939973,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mathías Olivera Miramontes,7104.0,Left Center Back,37,Panama,798,['2cfdac3e-2399-4aa9-ac35-27b3b4dea72a'],25,,,,,,,,,,,,,,,,,Uruguay,783,00:19:25.191,Pressure,
,,,,,,,,,,,,,,,0.321223,,,,,,,,,,,6fe82607-f700-4f96-bc92-af795f7c8181,676,,"[50.6, 17.7]",3939973,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Darwin Gabriel Núñez Ribeiro,32478.0,Center Forward,37,Panama,798,"['3c1fecd5-57de-42ed-814b-87d71badda48', '3e84be72-eeef-4c4b-b274-3c7712d7d6b0']",37,,,,,,,,,,,,,,,,,Uruguay,783,00:19:37.898,Pressure,
,,,,,,,,,,,,,,,0.401899,,,,,,,,,,,9a31f4ba-cfd4-450d-af28-4b6b3e1b5230,680,,"[49.0, 36.2]",3939973,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giorgian Daniel De Arrascaeta Benedetti,5258.0,Center Attacking Midfield,37,Panama,798,['db5382f0-47cc-4b5b-8eb3-7d72407470aa'],39,,,,,,,,,,,,,,,,,Uruguay,783,00:19:39.706,Pressure,
,,,,,,,,,,,,,,,0.524484,,,,,,,,,,,1a616b30-efd8-4158-b28e-2543f48d85e6,681,,"[45.9, 25.0]",3939973,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Federico Santiago Valverde Dipetta,6773.0,Right Defensive Midfield,37,Panama,798,['d41ba535-dc85-47b9-9868-8087ac7858ef'],42,,,,,,,,,,,,,,,,,Uruguay,783,00:19:42.510,Pressure,
,,,,,,,,,,,,,,,0.291872,,,,,,,,,,,528c7a2e-afec-41b4-91ce-996ebb3fb005,702,,"[53.7, 27.1]",3939973,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Fajardo Nelson,91089.0,Center Forward,38,Uruguay,783,"['3d04868c-4f94-4d65-833d-e0a097209da2', 'dea95aa6-a73a-40c6-8249-44705ac3bf8b']",23,,,,,,,,,,,,,,,,,Panama,798,00:20:23.061,Pressure,
,,,,,,,,,,,,,,,1.004586,,,,,,,,,,,e89c81c5-76a9-4e33-8854-40119aaaf9da,707,,"[55.2, 75.7]",3939973,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nahitan Michel Nández Acosta,5247.0,Right Back,39,Panama,798,,31,,,,,,,,,,,,,,,,,Uruguay,783,00:20:31.196,Pressure,
,,,,,,,,,True,,,,,,1.686362,,,,,,,,,,,9c791327-3b77-4419-b4d1-23767003bbda,713,,"[79.9, 4.2]",3939973,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Edgar Yoel Bárcenas Herrera,5637.0,Left Wing,40,Uruguay,783,['3017a2eb-fe84-4e42-8a62-ef8577b170ac'],33,,,,,,,,,,,,,,,,,Panama,798,00:20:33.302,Pressure,
,,,,,,,,,,,,,,,0.61588,,,,,,,,,,,d7908993-6a2c-45a9-889f-04a3dd7f06bd,721,,"[58.0, 10.5]",3939973,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Christian Jesús Martinez,16637.0,Right Defensive Midfield,41,Uruguay,783,"['21d758b1-38c6-44d2-b0cd-c3bb452840b0', '430f78c4-b405-49d9-b852-d728e8981c85']",3,,,,,,,,,,,,,,,,,Panama,798,00:21:03.188,Pressure,
,,,,,,,,,,,,,,,0.980211,,,,,,,,,,,09de0b3d-f7ba-4f88-8f38-29d3e4d53d4d,734,,"[109.4, 41.1]",3939973,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Darwin Gabriel Núñez Ribeiro,32478.0,Center Forward,42,Panama,798,"['516a7f00-061f-4c39-aecf-a0883c110d27', 'ca8a9e73-07f3-460a-adc4-98b21ddc2b7a']",32,,,,,,,,,,,,,,,,,Uruguay,783,00:21:32.356,Pressure,
,,,,,,,,,,,,,,,0.204686,,,,,,,,,,,ea56ef6c-40b1-4e27-8dc0-d179f33d5508,748,,"[46.5, 68.0]",3939973,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Fajardo Nelson,91089.0,Center Forward,45,Panama,798,['4c9337ec-1112-44cb-b5ce-e6e9a942d7b5'],20,,,,,,,,,,,,,,,,,Panama,798,00:22:20.834,Pressure,
,,,,,,,,,,,,,,,0.330933,,,,,,,,,,,38f7ec76-eaa3-4575-b356-9cde4a6d6b71,760,,"[35.3, 38.2]",3939973,22,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Jesús Martinez,16637.0,Right Defensive Midfield,46,Uruguay,783,,28,,,,,,,,,,,,,,,,,Panama,798,00:22:28.874,Pressure,
