50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,58dd38ff-5d23-4e31-a967-5c891c429835,2685,,"[19.9, 72.0]",3939970,77,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcelino Ignacio Nuñez Espinoza,36532.0,Right Defensive Midfield,158,Peru,784,['07a37acb-3c09-41ca-a1df-e1cf0de5ee3f'],2,,,,,,,,,,,,,,,,,Chile,3562,00:32:02.595,Duel,True
,,,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,dab5ae2e-fd76-4a0e-b1b0-dc9149fdfa33,2713,,"[81.2, 69.6]",3939970,77,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gianluca Lapadula Vargas,7143.0,Right Center Forward,159,Peru,784,['fa02a255-5030-4cfe-8194-5b7519ab7ca3'],31,,,,,,,,,,,,,,,,,Peru,784,00:32:31.479,Duel,True
,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,043e0860-cb2d-4031-8f13-d0ae818a8657,2721,,"[27.6, 16.0]",3939970,77,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcelino Ignacio Nuñez Espinoza,36532.0,Right Defensive Midfield,159,Peru,784,['b8058d63-5f11-4009-bf52-53918a42df07'],37,,,,,,,,,,,,,,,,,Chile,3562,00:32:37.015,Duel,True
,,,,,,,,,,,,True,,,Success Out,Tackle,0.0,,,,,,,,,,,,,dbf85875-8d56-470a-b0bc-8386aad9e3b9,2733,,"[117.9, 66.7]",3939970,77,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Paolo Guerrero Gonzáles,5535.0,Left Center Forward,160,Peru,784,['7198bf55-5850-42ea-9295-ae2ce78f6cc3'],59,,,,,,,,,,,,,,,,,Peru,784,00:32:59.606,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,124e0a89-6660-45dd-86be-76111c1bad06,2747,,"[36.9, 41.7]",3939970,79,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Wilder José Cartagena Mendoza,6313.0,Center Defensive Midfield,162,Chile,3562,['73eb3568-9193-43fd-960e-79e94f1ce6bf'],37,,,,,,,,,,,,,,,,,Peru,784,00:34:37.886,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,19651592-8c97-497a-a44d-54ed730afb4f,2783,,"[68.3, 19.1]",3939970,80,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Paolo Guerrero Gonzáles,5535.0,Left Center Forward,164,Chile,3562,['3cde7bff-6375-4019-80d0-c1231a49520e'],10,,,,,,,,,,,,,,,,,Peru,784,00:35:10.227,Duel,True
,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,8b61345e-8e20-4994-8c0b-deb89e216df3,2790,,"[46.1, 28.5]",3939970,80,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexander Martín Marquinho Callens Asín,15481.0,Left Center Back,164,Chile,3562,['c1479c3e-0aa2-4d0b-9a32-9aa0ec2e173c'],15,,,,,,,,,,,,,,,,,Peru,784,00:35:15.227,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,daeec883-a3e2-40ae-b80e-1d0e354cd7bc,2803,,"[62.0, 36.8]",3939970,80,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcos Johan López Lanfranco,23749.0,Left Wing Back,164,Chile,3562,['242f6239-4316-4211-88c1-2094a1b20f65'],30,,,,,,,,,,,,,,,,,Peru,784,00:35:30.351,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,9387dc20-dc61-4c40-bf65-9833c417d4fb,2869,,"[10.0, 49.3]",3939970,85,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oliver Sonne,130731.0,Right Wing Back,168,Chile,3562,['47a8b9a6-36ae-4cca-8dcc-27647b37aa1f'],18,,,,,,,,,,,,,,,,,Peru,784,00:40:18.995,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,19d4c493-b0c0-42b4-b464-39b1eff7c09b,2973,,"[34.8, 42.7]",3939970,87,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Erick Antonio Pulgar Farfán,7175.0,Left Defensive Midfield,174,Peru,784,['b63d5d86-9903-46ec-98bd-01d7cbec8acd'],57,,,,,,,,,,,,,,,,,Chile,3562,00:42:57.194,Duel,True
,,,,,,,,,,,,,,,Lost Out,Tackle,0.0,,,,,,,,,,,,,3afdd7b4-6e1a-4d50-bf0b-e633b0187e1b,2999,,"[8.7, 28.3]",3939970,88,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Augusto Zambrano Ochandarte,36359.0,Center Back,175,Chile,3562,['816a1637-54bd-4038-99f5-b0fb555b0bf2'],21,,,,,,,,,,,,,,,,,Peru,784,00:43:21.125,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,9c3474fd-dea3-4eba-b2b6-0ba51f175f7d,3002,,"[8.2, 42.5]",3939970,88,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Wilder José Cartagena Mendoza,6313.0,Center Defensive Midfield,176,Chile,3562,['5b2f670e-d689-4b3c-9590-700be2097aa4'],43,,,,,,,,,,,,,,,,,Peru,784,00:43:43.119,Duel,True
,,,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,c144a315-eb9a-4802-a72b-c269e028ffd2,3106,,"[32.7, 5.5]",3939970,90,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joao Alberto Grimaldo Ubidia,41342.0,Left Center Midfield,179,Chile,3562,['cd3d8a2b-638e-464e-9152-708bcc3e7e6c'],55,,,,,,,,,,,,,,,,,Peru,784,00:45:55.202,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,5f9ed653-551f-4f7b-bf05-00a54ba72e68,3120,,"[46.6, 64.3]",3939970,91,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rodrigo Eduardo Echeverría Sáez,35738.0,Right Defensive Midfield,180,Peru,784,['c247017c-c129-4ef2-b504-9ff59b56dfc9'],50,,,,,,,,,,,,,,,,,Chile,3562,00:46:50.075,Duel,True
,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,2c016273-4250-43ce-aa41-71e38a56ee26,3157,,"[95.3, 52.5]",3939970,93,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ben Brereton Díaz,4735.0,Center Forward,183,Chile,3562,['7be10729-0f09-4856-b1fd-48f0f6db8652'],25,,,,,,,,,,,,,,,,,Chile,3562,00:48:25.375,Duel,True
,,,,,,,,,,,,,,,Won,Tackle,0.0,,,,,,,,,,,,,5abfc7c3-c445-440e-b2b8-0f9499229f78,3178,,"[10.7, 19.3]",3939970,93,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Wilder José Cartagena Mendoza,6313.0,Center Defensive Midfield,184,Chile,3562,['9f0e70d9-0440-4cba-b066-6ee1b3e45532'],51,,,,,,,,,,,,,,,,,Peru,784,00:48:51.693,Duel,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,539d80c6-2f1f-46b2-a5cf-9aab1362fc1d,32,,"[106.8, 5.5]",3939970,1,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Jan Piers Advíncula Castrillón,5521.0,Left Wing Back,5,Peru,784,['4e96c231-a3c6-417d-8fa9-e0b3114a3fc0'],13,,,,,,,,,,,,,,,,,Peru,784,00:01:13.149,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7838737b-48a0-44ad-a993-e11fd443eae0,304,,"[101.9, 5.5]",3939970,9,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luis Jan Piers Advíncula Castrillón,5521.0,Left Wing Back,24,Peru,784,['4b6e7c35-df63-41b6-a840-1b3f3ccae582'],57,,,,,,,,,,,,,,,,,Peru,784,00:09:57.977,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,61bff62d-4437-4afc-903e-f73a5a8af83c,324,,"[51.8, 33.3]",3939970,10,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Center Attacking Midfield,26,Peru,784,['3354fb26-0803-4961-ab98-5c05074ea26e'],55,,,,,,,,,,,,,,,,,Chile,3562,00:10:55.607,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7d0fa81c-bf4b-420d-bcb5-863fee4e8562,331,,"[74.6, 29.7]",3939970,11,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Piero Aldair Quispe Córdova,101509.0,Left Center Midfield,26,Peru,784,['7d84ab91-7741-4215-99f7-5284452ade1e'],0,,,,,,,,,,,,,,,,,Peru,784,00:11:00.008,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,607f2f85-ef90-426b-941e-3741b7448f96,385,,"[77.3, 47.1]",3939970,12,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Fernando Peña Flores,10836.0,Right Center Midfield,28,Peru,784,"['9e136d7b-2c9d-46dd-845d-5a67bf2c732e', 'fb343cf5-9104-49ae-82f0-3ec7c95a0c69']",41,,,,,,,,,,,,,,,,,Peru,784,00:12:41.758,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fbc952b8-7018-4e48-8aa4-e182c4e17aaa,498,,"[84.5, 45.2]",3939970,14,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alexis Alejandro Sánchez Sánchez,3385.0,Center Attacking Midfield,31,Chile,3562,['4aaf20d8-832d-47fb-8983-452899f949f1'],47,,,,,,,,,,,,,,,,,Chile,3562,00:14:47.964,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0d1a3d0c-b467-4659-8238-9b240752d82e,506,,"[46.0, 24.3]",3939970,14,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Piero Aldair Quispe Córdova,101509.0,Left Center Midfield,31,Chile,3562,['1a3ab430-1370-4f82-93db-5c4a281babf9'],52,,,,,,,,,,,,,,,,,Peru,784,00:14:52.112,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b15f1bf1-f3c2-489d-9c55-43919ecaaf40,570,,"[45.3, 75.8]",3939970,16,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Édison Michael Flores Peralta,5525.0,Left Center Forward,34,Peru,784,"['557de1fa-7daa-44d4-a61d-77af5242e934', 'a6702472-d8ea-469d-8c7a-67f11b0df975']",30,,,,,,,,,,,,,,,,,Peru,784,00:16:30.433,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3fa5b34f-d19e-4fb5-882b-baf379c278fe,852,,"[112.2, 77.8]",3939970,25,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Center Attacking Midfield,52,Chile,3562,['f29597eb-1f9c-4757-b005-b7fd1fb32319'],15,,,,,,,,,,,,,,,,,Chile,3562,00:25:15.206,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f59d1ae0-4fd7-4167-8d69-80de5b14cdea,918,,"[109.3, 53.5]",3939970,28,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eduardo Jesús Vargas Rojas,27317.0,Center Forward,58,Chile,3562,"['4880985d-0f4d-4d45-ad71-ead8277d2b2a', '94e8a672-92ba-4a9b-bacb-b41b47a8c819']",33,,,,,,,,,,,,,,,,,Chile,3562,00:28:33.396,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b8fe10cc-b353-43fc-86d6-3052c17a953d,966,,"[49.3, 63.3]",3939970,29,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Center Attacking Midfield,63,Chile,3562,"['0c89013b-0554-45cd-8600-fe80d5531863', 'aadd4ce9-f170-43a7-88c0-4c37d5d3b1a1']",53,,,,,,,,,,,,,,,,,Chile,3562,00:29:53.851,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a1e5b7df-7459-47a1-90d6-82e3b308e479,1058,,"[72.2, 54.1]",3939970,31,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mauricio Aníbal Isla Isla,18874.0,Right Back,67,Chile,3562,['abe0257c-c80c-459c-b48f-70205b93e8af'],52,,,,,,,,,,,,,,,,,Chile,3562,00:31:52.991,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9afa6fb0-e0ee-40da-86ca-8843dc321804,1085,,"[94.9, 26.9]",3939970,32,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Piero Aldair Quispe Córdova,101509.0,Left Center Midfield,68,Peru,784,"['4b3fbea5-7327-4c7c-ac3d-7181ef8775ed', '9fea219e-285a-437e-9add-ec7263c1c7e8']",22,,,,,,,,,,,,,,,,,Peru,784,00:32:22.591,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a11da4ca-d7ba-4a82-8f22-994294cb515d,1327,,"[81.6, 55.1]",3939970,38,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Édison Michael Flores Peralta,5525.0,Left Center Forward,74,Peru,784,['552bf7f2-2131-408c-90c4-2392e5fa4ed8'],27,,,,,,,,,,,,,,,,,Peru,784,00:38:27.040,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,744419d1-bf27-43f2-a9d3-094adc9a3b75,1408,,"[20.7, 9.7]",3939970,39,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Alonso Suazo Urbina,36212.0,Left Back,77,Chile,3562,['10bcae78-76a5-4ae4-a2ef-3c62f4d25d55'],39,,,,,,,,,,,,,,,,,Chile,3562,00:39:39.750,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9b5553f9-d0f7-4a0f-baa9-93be5f3e07c9,1468,,"[97.7, 28.6]",3939970,40,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Center Attacking Midfield,80,Chile,3562,['134345ee-bf57-4b70-a961-e73fb405d929'],40,,,,,,,,,,,,,,,,,Chile,3562,00:40:40.470,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a2faa15b-0636-46a3-9990-1bc6ab9fef6e,1532,,"[51.9, 62.1]",3939970,41,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eduardo Jesús Vargas Rojas,27317.0,Center Forward,81,Peru,784,"['cb6d1eec-ff6f-40ac-9c67-fe968c6deae4', 'ff559944-feb5-4957-8707-ad7514eef041']",33,,,,,,,,,,,,,,,,,Chile,3562,00:41:33.762,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2e378687-e416-4aa1-974f-37c8e8ff76d4,1727,,"[68.0, 75.5]",3939970,48,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Darío Esteban Osorio Osorio,204925.0,Right Wing,95,Chile,3562,['2e7b4c7f-f9ce-477a-8cf4-967680bfc6ed'],15,,,,,,,,,,,,,,,,,Chile,3562,00:03:15.617,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,efbc9f40-f325-44b9-9e81-4b829910acab,1745,,"[80.0, 77.2]",3939970,48,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Darío Esteban Osorio Osorio,204925.0,Right Wing,98,Chile,3562,['2fe1efcb-9d28-47e3-be5b-d3d525a00605'],42,,,,,,,,,,,,,,,,,Chile,3562,00:03:42.982,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6e440ebd-55ab-4eb7-a2c2-981ae3d4c6c5,2485,,"[45.5, 40.5]",3939970,69,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Center Attacking Midfield,143,Chile,3562,['2bbe2a05-b283-4891-8047-3efddb77560b'],55,,,,,,,,,,,,,,,,,Chile,3562,00:24:55.537,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,142771de-72dc-44a6-9074-2398e884cba9,2515,,"[92.8, 62.8]",3939970,71,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joao Alberto Grimaldo Ubidia,41342.0,Left Center Midfield,144,Chile,3562,['469d68e9-785d-4261-b55b-497c0c840323'],20,,,,,,,,,,,,,,,,,Peru,784,00:26:20.620,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d4526fd7-c994-4d32-907f-e2dccc4e1467,2535,,"[69.7, 5.4]",3939970,71,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Marcos Nikolas Bolados Hidalgo,35939.0,Left Wing,145,Chile,3562,"['79ea8fec-a562-48f5-85ce-aba9621aec45', '857f9378-2763-4c75-9be3-c52084486c74']",44,,,,,,,,,,,,,,,,,Chile,3562,00:26:44.578,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,26a66789-66bc-4c58-b4ab-64a28a0062ec,2638,,"[115.4, 5.4]",3939970,75,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcos Nikolas Bolados Hidalgo,35939.0,Left Wing,154,Chile,3562,['cc6a77b9-c676-4b14-8114-5d336ef4ed15'],44,,,,,,,,,,,,,,,,,Chile,3562,00:30:44.323,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b8058d63-5f11-4009-bf52-53918a42df07,2720,,"[92.5, 64.1]",3939970,77,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gianluca Lapadula Vargas,7143.0,Right Center Forward,159,Peru,784,['043e0860-cb2d-4031-8f13-d0ae818a8657'],37,,,,,,,,,,,,,,,,,Peru,784,00:32:37.015,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7198bf55-5850-42ea-9295-ae2ce78f6cc3,2732,,"[2.2, 13.4]",3939970,77,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Erick Antonio Pulgar Farfán,7175.0,Left Defensive Midfield,160,Peru,784,['dbf85875-8d56-470a-b0bc-8386aad9e3b9'],59,,,,,,,,,,,,,,,,,Chile,3562,00:32:59.606,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c1479c3e-0aa2-4d0b-9a32-9aa0ec2e173c,2789,,"[74.0, 51.6]",3939970,80,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Darío Esteban Osorio Osorio,204925.0,Right Wing,164,Chile,3562,['8b61345e-8e20-4994-8c0b-deb89e216df3'],15,,,,,,,,,,,,,,,,,Chile,3562,00:35:15.227,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,816a1637-54bd-4038-99f5-b0fb555b0bf2,2998,,"[111.4, 51.8]",3939970,88,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ben Brereton Díaz,4735.0,Center Forward,175,Chile,3562,['3afdd7b4-6e1a-4d50-bf0b-e633b0187e1b'],21,,,,,,,,,,,,,,,,,Chile,3562,00:43:21.125,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9f0e70d9-0440-4cba-b066-6ee1b3e45532,3177,,"[109.4, 60.8]",3939970,93,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcos Nikolas Bolados Hidalgo,35939.0,Left Wing,184,Chile,3562,"['5abfc7c3-c445-440e-b2b8-0f9499229f78', 'd7e1137e-33ae-4b4d-accb-2ca1b99a4cf4']",51,,,,,,,,,,,,,,,,,Chile,3562,00:48:51.693,Dispossessed,True
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,01b78e66-727d-4963-bb62-c0119c528107,68,,"[55.3, 70.2]",3939970,2,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Fernando Peña Flores,10836.0,Right Center Midfield,7,Chile,3562,"['b66ef282-4eda-4761-b987-b4c4c403eb4f', 'be448d00-f715-4369-8937-0b85416db26c']",24,,,,,,,,,,,,,,,,,Peru,784,00:02:24.974,Foul Committed,
,,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,e95c7764-13a1-4ce4-9d43-7b8b5677c3aa,117,,"[62.3, 48.5]",3939970,3,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelino Ignacio Nuñez Espinoza,36532.0,Right Defensive Midfield,9,Peru,784,['f81f17d9-589a-4199-9806-84b2e84bea73'],11,,,,,,,,,,,,,,,,,Chile,3562,00:03:11.395,Foul Committed,
,,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,e2afc84a-db40-4940-ba0a-580cfac87c7d,126,,"[105.5, 60.3]",3939970,4,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andy Jorman Polo Andrade,13435.0,Right Wing Back,11,Chile,3562,"['9d67f765-b246-400d-aad3-2ed78357adca', 'f1cd0cc3-44ad-4ac7-8bf4-4a8b88269123']",1,,,,,,,,,,,,,,,,,Peru,784,00:04:01.027,Foul Committed,
,,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,5336f900-ca35-4d82-b7e1-854ac41db6d1,241,,"[68.4, 59.1]",3939970,6,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Alejandro Dávila Zavala,30944.0,Right Wing,18,Peru,784,['ed407848-65ec-4870-b831-91517b98da2f'],41,,,,,,,,,,,,,,,,,Chile,3562,00:06:41.186,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,True,Handball,,,,,,,,,a7925901-3aa0-4486-8cdc-cf3ab4e707ed,263,,"[54.7, 12.5]",3939970,7,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eduardo Jesús Vargas Rojas,27317.0,Center Forward,20,Chile,3562,,37,,,,,,,,,,,,,,,,,Chile,3562,00:07:37.344,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a8d6c48a-8608-4db0-8a59-fdb0ddc5903d,282,,"[43.0, 42.0]",3939970,8,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcelino Ignacio Nuñez Espinoza,36532.0,Right Defensive Midfield,21,Peru,784,['827733b9-127a-49f3-8d34-56d9e3716b65'],0,,,,,,,,,,,,,,,,,Chile,3562,00:08:00.281,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c00487d0-c6fc-4551-b9f2-e7370370c260,445,,"[55.8, 20.4]",3939970,13,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Édison Michael Flores Peralta,5525.0,Left Center Forward,30,Chile,3562,['5290e401-e457-4b93-ad83-4e32c9a4dcac'],45,,,,,,,,,,,,,,,,,Peru,784,00:13:45.329,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3ac30575-b8b1-4366-bb44-136f96696e93,578,,"[64.3, 2.3]",3939970,16,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gabriel Alonso Suazo Urbina,36212.0,Left Back,35,Peru,784,"['89e0a2b3-7e13-4c5f-84ac-dca65242d295', 'a16e93a9-7014-4954-880d-bb38e6246f0e']",47,,,,,,,,,,,,,,,,,Chile,3562,00:16:47.823,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,Yellow Card,,,,,,,,,,,8b9d34e1-90c6-49d4-8b77-8c70e589ad1d,602,,"[70.9, 29.2]",3939970,17,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Augusto Zambrano Ochandarte,36359.0,Center Back,37,Chile,3562,"['2e71a18f-ae09-4577-9fe1-4da74361e00c', 'eac97086-3fb4-4f81-afcd-24fda4c85f53']",21,,,,,,,,,,,,,,,,,Peru,784,00:17:21.005,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,727d4ae9-7fe8-4ba2-887b-c6742f5eb6ef,685,,"[56.8, 58.5]",3939970,20,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Édison Michael Flores Peralta,5525.0,Left Center Forward,42,Chile,3562,['408b4b34-bbd7-4c37-96e5-d6506a8f8df6'],10,,,,,,,,,,,,,,,,,Peru,784,00:20:10.142,Foul Committed,
,,,,,,,,,,,,True,,,,,0.0,,Yellow Card,,,,,,,,,,,79fd0c5f-e55f-4b68-863b-44783daaac71,734,,"[80.1, 1.4]",3939970,21,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Erick Antonio Pulgar Farfán,7175.0,Left Defensive Midfield,44,Peru,784,['79c7af2c-cb39-47e2-a7f3-79df7a0b9da3'],5,,,,,,,,,,,,,,,,,Chile,3562,00:21:05.521,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,67011e0a-ea49-475c-820d-4646c4a8f96c,822,,"[26.0, 35.6]",3939970,23,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wilder José Cartagena Mendoza,6313.0,Center Defensive Midfield,50,Chile,3562,"['6d10f9b4-2247-40b3-927c-2fc6c26ae396', 'da8e6f74-d3cc-4ba8-a7c0-de4e4e45b565']",54,,,,,,,,,,,,,,,,,Peru,784,00:23:54.990,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,80ee399a-ec2a-4ddb-b0d5-e5d55204b224,868,,"[14.2, 18.0]",3939970,25,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wilder José Cartagena Mendoza,6313.0,Center Defensive Midfield,53,Chile,3562,"['50d9d653-ecd0-4707-9183-9da439c4df8c', 'ee51b050-079a-4b22-838f-a4aa8d5d61d3']",26,,,,,,,,,,,,,,,,,Peru,784,00:25:26.731,Foul Committed,
,,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,,ee263a72-79e7-4bc1-9faa-ff6f0e02a3ff,991,,"[73.0, 48.6]",3939970,30,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Víctor Alejandro Dávila Zavala,30944.0,Right Wing,64,Peru,784,"['1b758cf3-6ba4-4495-aa13-23675d757a4c', 'd95cb69f-a881-4256-83a1-8add9f92f767']",9,,,,,,,,,,,,,,,,,Chile,3562,00:30:09.211,Foul Committed,
