50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,True,,,,,,0.425077,,,,,,,,,,,,92fd61de-19dc-4ef5-ac94-8842dcefd47e,3016,,,"[100.0, 62.1]",3939969,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cyle Larin,16459.0,Left Center Forward,121,Argentina,779,['5f1aaea0-7269-462b-b967-47ebc6540d57'],48,,,,,,,,,,,,,,,,,Canada,1833,00:24:48.718,Pressure,
,,,,,,,,,,,,,True,,,,,,0.465072,,,,,,,,,,,,99199cc1-fa0e-4bbd-9f23-18f4ede6a982,3017,,,"[96.5, 64.3]",3939969,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alistair Johnston,44703.0,Right Back,121,Argentina,779,,48,,,,,,,,,,,,,,,,,Canada,1833,00:24:48.915,Pressure,
,,,,,,,,,,,,,,,,,,,0.560505,,,,,,,,,,,,c3b9cef4-3c72-4e12-b811-8d95c81dddec,3028,,,"[93.0, 44.0]",3939969,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan David,23640.0,Right Center Forward,122,Argentina,779,"['23c5dc29-eab0-4579-a54f-24dbd8d45343', 'c6cd97b3-5bd2-4860-97f0-38f1ca492c9b']",21,,,,,,,,,,,,,,,,,Canada,1833,00:26:21.357,Pressure,
,,,,,,,,,,,,,True,,,,,,0.420747,,,,,,,,,,,,51dd7764-8231-4d1f-b053-c4b915ad3b91,3033,,,"[19.7, 21.9]",3939969,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lisandro Martínez,27768.0,Left Center Back,122,Argentina,779,['a7268529-274d-480b-bccd-2cf8f1d5b89f'],26,,,,,,,,,,,,,,,,,Argentina,779,00:26:26.136,Pressure,
,,,,,,,,,,,,,,,,,,,0.469728,,,,,,,,,,,,b1460a7a-ade6-4753-b712-8f3f69b4f997,3039,,,"[75.8, 52.7]",3939969,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ismael Koné,133229.0,Right Defensive Midfield,122,Argentina,779,"['18d2a360-31c1-4359-a7e5-0119489a569a', 'e0883c8a-15c7-4772-90e6-9f1b702a3318']",30,,,,,,,,,,,,,,,,,Canada,1833,00:26:30.180,Pressure,
,,,,,,,,,,,,,,,,,,,0.549564,,,,,,,,,,,,82278a60-bd79-403e-be5b-4859da17f995,3044,,,"[79.1, 5.6]",3939969,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Julián Álvarez,29560.0,Left Center Forward,122,Argentina,779,['bc14193a-fed7-43f3-90a0-8fcb93d236a4'],34,,,,,,,,,,,,,,,,,Argentina,779,00:26:34.979,Pressure,
,,,,,,,,,,,,,,,,,,,1.064828,,,,,,,,,,,,356d6f38-f722-4294-9924-294b8c0c804f,3049,,,"[107.7, 9.9]",3939969,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Julián Álvarez,29560.0,Left Center Forward,122,Argentina,779,"['d7f51e9c-715f-46a2-a9e2-d9eb649156a7', 'f252dd79-6d8f-4365-963a-d70e4a62a9a7']",39,,,,,,,,,,,,,,,,,Argentina,779,00:26:39.068,Pressure,
,,,,,,,,,,,,,True,,,,,,0.245727,,,,,,,,,,,,99e88d93-4705-4934-b97b-355b19367135,3064,,,"[80.9, 21.2]",3939969,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,124,Argentina,779,"['223b5621-fe04-47b7-8a9e-0cd32c5e797a', '60b22e1e-3fba-48e8-aa59-d9d0febc2645', 'a31b793d-2530-4081-87e8-26231da5c547']",1,,,,,,,,,,,,,,,,,Canada,1833,00:27:01.794,Pressure,
,,,,,,,,,,,,,,,,,,,0.516982,,,,,,,,,,,,9bf85821-a125-4e27-97fb-87104d3b5921,3074,,,"[46.0, 6.0]",3939969,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alphonso Davies,12365.0,Left Back,125,Argentina,779,"['8723cb8a-684b-49bf-8d23-6d57ff594580', 'd9419f0d-a2a1-451a-94ed-7bba6c9b7e3b']",41,,,,,,,,,,,,,,,,,Canada,1833,00:27:41.906,Pressure,
,,,,,,,,,,,,,,,,,,,0.727492,,,,,,,,,,,,b109c193-b13a-40cd-817d-332650d91e07,3079,,,"[100.4, 40.9]",3939969,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jonathan David,23640.0,Right Center Forward,125,Argentina,779,"['0e92a0cd-f91b-4d8d-8824-e78c5a267e08', '9290111d-8eec-4931-b363-ea20f76777a2', 'e9903d97-989d-4df4-ac11-949ab1c97852']",52,,,,,,,,,,,,,,,,,Canada,1833,00:27:52.685,Pressure,
,,,,,,,,,,,,,,,,,,,0.437141,,,,,,,,,,,,bf51b41c-d21b-4531-95f5-618356fc583f,3083,,,"[103.3, 59.9]",3939969,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jacob Shaffelburg,26152.0,Right Midfield,125,Argentina,779,,54,,,,,,,,,,,,,,,,,Canada,1833,00:27:54.628,Pressure,
,,,,,,,,,,,,,,,,,,,1.892643,,,,,,,,,,,,54857b42-5dea-4171-ba73-6608cf0582d9,3088,,,"[82.0, 76.8]",3939969,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alistair Johnston,44703.0,Right Back,125,Argentina,779,['df44fa30-4b2a-4089-804a-750f2692a345'],56,,,,,,,,,,,,,,,,,Canada,1833,00:27:56.866,Pressure,
,,,,,,,,,,,,,,,,,,,0.366247,,,,,,,,,,,,e72e4150-aa1d-4df4-b27d-6cdb17df2e19,3089,,,"[89.1, 75.7]",3939969,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jacob Shaffelburg,26152.0,Right Midfield,125,Argentina,779,['de9272d5-baa1-44e2-a692-94435e7f8e61'],58,,,,,,,,,,,,,,,,,Canada,1833,00:27:58.483,Pressure,
,,,,,,,,,,,,,,,,,,,0.535915,,,,,,,,,,,,7a8366bc-ff53-4eb8-852a-bd6607a006aa,3093,,,"[101.3, 76.4]",3939969,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jacob Shaffelburg,26152.0,Right Midfield,125,Argentina,779,"['79476c03-652f-4c08-86ea-8adee4c7a8b8', 'b892d078-af5c-44c5-be25-93904497d1cb']",1,,,,,,,,,,,,,,,,,Canada,1833,00:28:01.589,Pressure,
,,,,,,,,,,,,,,,,,,,0.629178,,,,,,,,,,,,6be84027-b0e2-4fa7-ba1c-24c30eb8cbba,3108,,,"[9.9, 53.0]",3939969,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nahuel Molina Lucero,29201.0,Right Back,126,Canada,1833,"['9f800bbe-b3f8-48e4-ac78-3299c4359e04', 'fea01154-755b-4dc9-9c27-a03a0b6e4bc4']",15,,,,,,,,,,,,,,,,,Argentina,779,00:28:15.183,Pressure,
,,,,,,,,,,,,,True,,,,,,0.60819,,,,,,,,,,,,1e885bc1-b3fc-4002-9fb6-568a3b37b6e2,3116,,,"[86.2, 34.0]",3939969,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giovani Lo Celso,3313.0,Center Attacking Midfield,128,Canada,1833,"['4f31da2f-c4bd-4df2-adf8-9dba149ac0b2', '62b36993-c0ce-40f7-9cde-b382b9a77803', 'f16a9cac-e025-4037-ba6e-5b0a8a55f453']",54,,,,,,,,,,,,,,,,,Argentina,779,00:28:54.581,Pressure,
,,,,,,,,,,,,,True,,,,,,0.775068,,,,,,,,,,,,49cf2e0a-4afd-4723-8354-1306244f7864,3122,,,"[78.7, 19.3]",3939969,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Mac Allister,27886.0,Left Center Midfield,128,Canada,1833,"['13922506-0bd1-477e-bcf6-5d81231f29d0', 'f1c2712c-459d-44c3-92bc-93204a047595']",56,,,,,,,,,,,,,,,,,Argentina,779,00:28:56.695,Pressure,
,,,,,,,,,,,,,,,,,,,0.286748,,,,,,,,,,,,01222b05-6f3d-4f30-9989-ed53830dbc1d,3142,,,"[87.0, 22.3]",3939969,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Liam Millar,23363.0,Left Midfield,129,Argentina,779,"['2b232252-98c7-44af-a2f2-e7b3c149afe2', '641069dc-47ae-4828-b767-fffc7a0be6d5', '6ae90f20-e4a9-4643-9f87-eac3090eaf18']",14,,,,,,,,,,,,,,,,,Canada,1833,00:29:14.322,Pressure,
,,,,,,,,,,,,,,,,,,,0.475928,,,,,,,,,,,,a6049a22-94ac-482e-99c8-2d6681e6e20a,3149,,,"[100.8, 17.1]",3939969,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cyle Larin,16459.0,Left Center Forward,130,Argentina,779,"['43bc4c26-375f-42f9-bf04-37eb574e7727', '7e4f55a3-9ff5-4743-9f33-a200d51dcd1e']",36,,,,,,,,,,,,,,,,,Canada,1833,00:29:36.908,Pressure,
,,,,,,,,,,,,,,,,,,,1.39357,,,,,,,,,,,,ef84a8a8-ff72-453e-bcf1-38617af3c564,3160,,,"[67.7, 74.5]",3939969,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alistair Johnston,44703.0,Right Back,130,Argentina,779,['4091a52f-6932-4614-bf83-5e44e31576ff'],47,,,,,,,,,,,,,,,,,Canada,1833,00:29:47.187,Pressure,
,,,,,,,,,,,,,True,,,,,,1.09902,,,,,,,,,,,,b275190b-c129-4156-91fd-6ceaa66d1f70,3182,,,"[16.3, 25.5]",3939969,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Derek Cornelius,23760.0,Left Center Back,133,Canada,1833,"['4b5b4912-179d-427a-95da-81d8628ada62', 'd9555292-2036-4a73-888b-f69323ebd7c4']",47,,,,,,,,,,,,,,,,,Canada,1833,00:31:47.150,Pressure,
,,,,,,,,,,,,,,,,,,,0.33445,,,,,,,,,,,,44b0e3c1-9ce1-489c-8e1a-b4e24ff7db72,3198,,,"[12.5, 35.4]",3939969,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Moise Bombito,383250.0,Right Center Back,134,Argentina,779,['477bb95d-25c3-442c-9af6-42fccdec5bd3'],59,,,,,,,,,,,,,,,,,Canada,1833,00:31:59.084,Pressure,
,,,,,,,,,,,,,,,,,,,0.521866,,,,,,,,,,,,b1b251ca-a43b-45a5-b581-038c372ac833,3215,,,"[87.6, 6.0]",3939969,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giovani Lo Celso,3313.0,Left Center Midfield,136,Argentina,779,['e1291ee4-7dfa-45c2-8273-18b75970fdb2'],39,,,,,,,,,,,,,,,,,Argentina,779,00:32:39.463,Pressure,
,,,,,,,,,,,,,True,,,,,,2.772522,,,,,,,,,,,,788a4330-b133-432c-ba65-520882ec9ab3,3219,,,"[75.7, 4.4]",3939969,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Marcos Javier Acuña,19597.0,Left Wing Back,137,Canada,1833,['aa32a613-784f-46e1-943f-03c358f3e1df'],41,,,,,,,,,,,,,,,,,Argentina,779,00:32:41.917,Pressure,
,,,,,,,,,,,,,True,,,,,,0.304847,,,,,,,,,,,,e3c5db54-0118-47a5-9c23-a02a1be1c724,3238,,,"[92.6, 23.1]",3939969,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Liam Millar,23363.0,Left Midfield,139,Argentina,779,"['ac6c555b-de51-4620-abc4-6b693fc83c63', 'd66c36c4-2703-4b3a-ade2-54d62a3251e1']",14,,,,,,,,,,,,,,,,,Canada,1833,00:33:14.500,Pressure,
,,,,,,,,,,,,,,,,,,,0.576794,,,,,,,,,,,,d3137b1c-36de-4f59-af53-2e2d64d6d9e1,3244,,,"[73.5, 13.6]",3939969,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Derek Cornelius,23760.0,Left Center Back,139,Argentina,779,"['a1b75e51-1d60-418d-b243-b1acb17689da', 'ad399bc9-f795-4349-8571-f0fa9b6ebd25']",18,,,,,,,,,,,,,,,,,Canada,1833,00:33:18.791,Pressure,
,,,,,,,,,,,,,,,,,,,0.468724,,,,,,,,,,,,0193913a-8801-45b7-8cb7-0b6e8cc88689,3245,,,"[75.4, 15.9]",3939969,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stephen Antunes Eustáquio,11187.0,Left Defensive Midfield,139,Argentina,779,['ad399bc9-f795-4349-8571-f0fa9b6ebd25'],19,,,,,,,,,,,,,,,,,Canada,1833,00:33:19.122,Pressure,
,,,,,,,,,,,,,,,,,,,0.879794,,,,,,,,,,,,36fbae1b-010b-4fca-b4ca-2aa5108a345c,3248,,,"[49.9, 67.3]",3939969,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,139,Argentina,779,,20,,,,,,,,,,,,,,,,,Argentina,779,00:33:20.621,Pressure,
,,,,,,,,,,,,,,,,,,,0.496302,,,,,,,,,,,,13dcf64b-9def-40ea-98e1-b07492c7762d,3254,,,"[37.9, 36.5]",3939969,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Giovani Lo Celso,3313.0,Left Center Midfield,140,Canada,1833,"['60bbe31e-60e1-4a4a-9bbd-cde040633173', '866221f9-9fef-499e-ac0a-db4a21fe9b30']",27,,,,,,,,,,,,,,,,,Argentina,779,00:33:27.765,Pressure,
,,,,,,,,,,,,,True,,,,,,0.238119,,,,,,,,,,,,4ee1dde7-e0e5-4893-a3ca-b481f35ac5ff,3259,,,"[99.9, 40.0]",3939969,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cyle Larin,16459.0,Left Center Forward,141,Argentina,779,,30,,,,,,,,,,,,,,,,,Canada,1833,00:33:30.648,Pressure,
,,,,,,,,,,,,,,,,,,,0.640817,,,,,,,,,,,,3e800c38-5f8a-4f51-bd90-e3b86b60fd9c,3263,,,"[20.5, 31.8]",3939969,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Derek Cornelius,23760.0,Left Center Back,141,Argentina,779,['49e546c7-bbd2-4df9-8bc7-422a3a663daf'],36,,,,,,,,,,,,,,,,,Canada,1833,00:33:36.978,Pressure,
,,,,,,,,,,,,,,,,,,,0.536643,,,,,,,,,,,,352a9018-359e-4470-b948-4be87b88df86,3273,,,"[69.2, 12.9]",3939969,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Giovani Lo Celso,3313.0,Left Center Midfield,142,Canada,1833,"['80fe7a33-89ac-47ee-99a0-f4e80dbeb96e', '82c74e3f-2c24-4323-8e2e-8f85b503a4c7']",32,,,,,,,,,,,,,,,,,Argentina,779,00:34:32.244,Pressure,
,,,,,,,,,,,,,True,,,,,,0.293787,,,,,,,,,,,,d30d6963-b7e7-456e-885e-a5bff03e8905,3284,,,"[85.1, 70.2]",3939969,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Liam Millar,23363.0,Right Center Midfield,143,Argentina,779,['f780475c-a4a7-4739-8b73-1d4ab0aa6f57'],41,,,,,,,,,,,,,,,,,Canada,1833,00:34:41.423,Pressure,
,,,,,,,,,,,,,True,,,,,,0.509647,,,,,,,,,,,,09ea19f5-e371-455a-8044-4c0e47a110f0,3288,,,"[84.5, 66.6]",3939969,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alistair Johnston,44703.0,Right Back,143,Argentina,779,['465e3dec-7294-4f84-8647-7b34759bbbe4'],44,,,,,,,,,,,,,,,,,Canada,1833,00:34:44.074,Pressure,
,,,,,,,,,,,,,,,,,,,0.503513,,,,,,,,,,,,c0c48ecd-fddc-4b70-9627-9fe3a8a5f625,3295,,,"[49.2, 67.4]",3939969,79,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rodrigo Javier De Paul,7797.0,Right Center Midfield,144,Canada,1833,['cd43c423-fc77-4ca5-b182-281da380efdf'],56,,,,,,,,,,,,,,,,,Argentina,779,00:34:56.951,Pressure,
,,,,,,,,,,,,,,,,,,,0.890327,,,,,,,,,,,,6167a808-436f-46fc-b767-5cb8c963a667,3301,,,"[50.4, 51.8]",3939969,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexis Mac Allister,27886.0,Center Defensive Midfield,144,Canada,1833,"['817f1662-90eb-488e-954e-677a7e01eb2f', 'eac7ef53-3515-4661-a341-d70c8ccf6d2f']",0,,,,,,,,,,,,,,,,,Argentina,779,00:35:00.827,Pressure,
,,,,,,,,,,,,,,,,,,,1.210685,,,,,,,,,,,,2abb7c23-e46c-4a47-93b9-e731efd1f05f,3312,,,"[30.6, 72.5]",3939969,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nahuel Molina Lucero,29201.0,Right Wing Back,145,Canada,1833,"['7254d87d-7557-4c6d-b5d1-ca242d0238a1', 'ce436585-bf5a-4d46-9d08-1a29fa4f7495']",13,,,,,,,,,,,,,,,,,Argentina,779,00:35:13.315,Pressure,
,,,,,,,,,,,,,,,,,,,1.032576,,,,,,,,,,,,cbe6b38f-b02e-4dc6-b268-a3b7896353e7,3328,,,"[44.4, 15.4]",3939969,80,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ismael Koné,133229.0,Center Defensive Midfield,146,Argentina,779,"['621d1044-ef6b-4c48-8c76-024d28380f2f', '9c41e3a1-0b48-4ee7-8112-52a728de20a2']",25,,,,,,,,,,,,,,,,,Canada,1833,00:35:25.250,Pressure,
,,,,,,,,,,,,,,,,,,,0.633946,,,,,,,,,,,,254fcc26-0326-42a5-9952-96297a8d3cca,3348,,,"[54.6, 8.5]",3939969,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Giovani Lo Celso,3313.0,Left Center Midfield,148,Canada,1833,"['56c2d5aa-ec1f-4c99-8cda-67179f38a30b', '5f26dceb-9571-49b5-bd0b-e13464109020']",42,,,,,,,,,,,,,,,,,Argentina,779,00:36:42.193,Pressure,
,,,,,,,,,,,,,,,,,,,0.42687,,,,,,,,,,,,3ab79929-6afd-4936-90eb-a0107dffd54b,3358,,,"[78.3, 43.9]",3939969,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,148,Canada,1833,['172e01d2-09d5-4453-b541-3676f8f14cb9'],52,,,,,,,,,,,,,,,,,Argentina,779,00:36:52.702,Pressure,
,,,,,,,,,,,,,,,,,,,0.448331,,,,,,,,,,,,172e01d2-09d5-4453-b541-3676f8f14cb9,3359,,,"[41.4, 39.5]",3939969,81,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Moise Bombito,383250.0,Right Center Back,148,Canada,1833,"['1ca2dbe8-6ea8-4e50-97ea-f4e238bd920c', '3ab79929-6afd-4936-90eb-a0107dffd54b']",52,,,,,,,,,,,,,,,,,Canada,1833,00:36:52.725,Pressure,True
,,,,,,,,,,,,,,,,,,,0.313323,,,,,,,,,,,,a27629ca-1c46-457d-b44d-da5a51a841c5,3371,,,"[24.0, 19.8]",3939969,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ismael Koné,133229.0,Center Defensive Midfield,150,Argentina,779,['fb53c0ce-5e8c-4239-9989-70f1e74a08bf'],56,,,,,,,,,,,,,,,,,Canada,1833,00:38:56.339,Pressure,
,,,,,,,,,,,,,,,,,,,1.292063,,,,,,,,,,,,03189022-31ca-44ee-8e39-9b4c8d32de4c,3376,,,"[25.3, 21.9]",3939969,83,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ismael Koné,133229.0,Center Defensive Midfield,150,Argentina,779,"['1c8f29da-6f0e-4364-9d76-1e1b23c4260e', '50c3d3dd-ed8d-4d55-bc78-7b1678f5b4ed']",58,,,,,,,,,,,,,,,,,Canada,1833,00:38:58.221,Pressure,
,,,,,,,,,,,,,,,,,,,0.485188,,,,,,,,,,,,68a99edc-c114-47dc-9af2-67d3029418e1,3380,,,"[34.8, 22.9]",3939969,84,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ismael Koné,133229.0,Center Defensive Midfield,150,Argentina,779,['27b14147-38f6-4bcc-96c3-5341d950d2b4'],1,,,,,,,,,,,,,,,,,Canada,1833,00:39:01.177,Pressure,
,,,,,,,,,,,,,,,,,,,0.608502,,,,,,,,,,,,d0eb8651-9afd-4084-9ad2-4f21a0687c6c,3401,,,"[88.7, 14.3]",3939969,85,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Giovani Lo Celso,3313.0,Left Center Midfield,152,Canada,1833,"['cbcababc-9882-4d57-9ab7-460e17924594', 'ec654b09-8512-425b-a506-205f4a3235a2']",44,,,,,,,,,,,,,,,,,Argentina,779,00:40:44.127,Pressure,
,,,,,,,,,,,,,True,,,,,,0.588983,,,,,,,,,,,,ebc830de-106e-45f7-a245-d0b208d14ad9,3414,,,"[89.5, 17.3]",3939969,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giovani Lo Celso,3313.0,Left Center Midfield,154,Canada,1833,"['8efe5217-4e32-4887-a875-9af62948e106', 'e6647264-6e37-4095-8d07-d02938be3381']",12,,,,,,,,,,,,,,,,,Argentina,779,00:41:12.387,Pressure,
,,,,,,,,,,,,,,,,,,,0.475334,,,,,,,,,,,,3623a041-80c5-4bc1-806a-cf9547d22ed3,3427,,,"[103.3, 33.5]",3939969,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan David,23640.0,Left Center Forward,155,Argentina,779,['e0cc2fea-75f2-4968-9a49-3250f47a94d2'],24,,,,,,,,,,,,,,,,,Canada,1833,00:41:24.266,Pressure,
,,,,,,,,,,,,,,,,,,,0.32462,,,,,,,,,,,,c47cc3ac-021c-4ced-98d0-9703088c1451,3432,,,"[30.2, 37.1]",3939969,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Osorio,12770.0,Right Defensive Midfield,155,Argentina,779,"['44370577-7466-4c54-af81-7fe8afa89ff7', '610b96a2-2fe8-413f-9bc8-53c3f3c41e48']",46,,,,,,,,,,,,,,,,,Canada,1833,00:41:46.034,Pressure,
,,,,,,,,,,,,,,,,,,,0.750072,,,,,,,,,,,,d5057901-12a2-4c7a-95d5-7aad5dab9b11,3435,,,"[23.7, 45.9]",3939969,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alistair Johnston,44703.0,Right Back,155,Argentina,779,"['2ccc1667-8dae-4678-95b2-fa95d0dc6b1b', '8c41541e-66bf-4948-b9c4-7ca0f9f41ad9']",47,,,,,,,,,,,,,,,,,Canada,1833,00:41:47.004,Pressure,
,,,,,,,,,,,,,,,,,,,0.347653,,,,,,,,,,,,4de3d4e6-2150-48cf-b4cd-36d3d73e8eb5,3439,,,"[94.7, 34.2]",3939969,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,155,Argentina,779,['ee0fd787-a4bf-4bb9-b53b-db0ddadbb241'],49,,,,,,,,,,,,,,,,,Argentina,779,00:41:49.280,Pressure,
,,,,,,,,,,,,,,,,,,,0.353361,,,,,,,,,,,,de4950a5-c43d-4c2e-b718-8e64b2552cdf,3442,,,"[27.4, 58.1]",3939969,86,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jacob Shaffelburg,26152.0,Right Midfield,155,Argentina,779,"['32d1026c-42c6-4784-a8c3-f0e0104fbe67', 'da76f14d-8163-4c4e-8dd5-20344c9579bb']",51,,,,,,,,,,,,,,,,,Canada,1833,00:41:51.387,Pressure,
,,,,,,,,,,,,,,,,,,,0.334807,,,,,,,,,,,,e3fda62f-d094-4f9f-b967-641a51f87aac,3464,,,"[94.8, 24.1]",3939969,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alphonso Davies,12365.0,Left Midfield,155,Argentina,779,"['48fa65af-cdd3-4733-8d66-5e46deea863f', 'f5702326-7e90-45e4-aaa5-b0980e5fb8a5']",6,,,,,,,,,,,,,,,,,Canada,1833,00:42:06.467,Pressure,
,,,,,,,,,,,,,,,,,,,0.29939,,,,,,,,,,,,9f01225f-d625-4b77-bc37-789b778c2ced,3466,,,"[93.6, 67.9]",3939969,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jacob Shaffelburg,26152.0,Right Midfield,155,Argentina,779,,10,,,,,,,,,,,,,,,,,Canada,1833,00:42:10.074,Pressure,
,,,,,,,,,,,,,,,,,,,0.490673,,,,,,,,,,,,156c9e29-7b61-461c-be5d-a5314884eb00,3475,,,"[61.1, 75.9]",3939969,87,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alistair Johnston,44703.0,Right Back,155,Argentina,779,"['49004f45-8954-415d-a2e5-0fab0f495ce0', '4ab46ae2-c78b-46cb-aaee-e66fcd88e8ba']",16,,,,,,,,,,,,,,,,,Canada,1833,00:42:16.141,Pressure,
,,,,,,,,,,,,,,,,,,,0.984639,,,,,,,,,,,,23c84feb-e78b-47ed-af23-b63885ceb344,3494,,,"[31.0, 2.9]",3939969,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Nicolás Alejandro Tagliafico,5507.0,Left Wing Back,156,Canada,1833,['919b4f9d-de5e-4755-bc7e-9713d2f1b794'],6,,,,,,,,,,,,,,,,,Argentina,779,00:44:06.713,Pressure,
,,,,,,,,,,,,,,,,,,,0.736847,,,,,,,,,,,,44ab93df-d07e-4677-97f3-d392e658559e,3518,,,"[54.4, 69.1]",3939969,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Giovani Lo Celso,3313.0,Left Center Midfield,158,Canada,1833,"['65b2cc88-49cc-4b1d-b271-51fece8d9258', 'a3a9c7fc-e25c-42f6-867c-dcccb426deae']",21,,,,,,,,,,,,,,,,,Argentina,779,00:45:21.550,Pressure,
